#.t	H2O_sew	NH4_sew	PO4_sew	COD_sol	X_TSS_sew	COD_part	H2O_sew2
#d	g/d	g/d	g/d	g/d	g/d	g/d	g/d
186.24652777777777	-57283198928.83301	-2374809.745999889	-383207.93628634606	-8527725.906090496	-18305562.21570472	-25723908.41679487	57283200000.00001
186.25	-57283198928.83301	-2372936.3269263604	-382905.63457220834	-8520998.628508277	-18086923.48215878	-25424641.944904625	57283200000.00001
186.25347222222223	-57283198928.83301	-2371120.5882796864	-382612.6403814949	-8514478.47609522	-17875016.38471935	-25134589.54480748	57283200000.00001
186.25694444444446	-57283198928.83301	-2369063.4911751845	-382280.69971235935	-8507091.627401782	-17634941.373172715	-24805981.706071194	57283200000.00001
186.26041666666666	-57283198928.83301	-2367091.3513783114	-381962.4680633184	-8500009.852676645	-17404781.365913	-24490945.242834564	57283200000.00001
186.26388888888889	-57283198928.83301	-2365201.4213002594	-381657.502073451	-8493223.285578188	-17184215.703593187	-24189041.24571543	57283200000.00001
186.26736111111111	-57283198928.83301	-2363391.2433225974	-381365.4051725101	-8486723.101022037	-16972957.56806922	-23899877.126206458	57283200000.00001
186.27083333333334	-57283198928.83301	-2361657.210874881	-381085.595391174	-8480496.348141601	-16770586.051918224	-23622876.7582142	57283200000.00001
186.27430555555554	-57283198928.83301	-2359995.1609978946	-380817.4009792057	-8474528.078128787	-16576615.313961605	-23357375.13616959	57283200000.00001
186.27777777777777	-57283198928.83301	-2358402.643254571	-380560.4265251695	-8468809.491686855	-16390759.374161854	-23102980.81874172	57283200000.00001
186.28125	-57283198928.83301	-2356876.539233953	-380314.1688309333	-8463329.390885543	-16212654.296103312	-22859195.660129286	57283200000.00001
186.28472222222223	-57283198928.83301	-2355413.879718944	-380078.1487728295	-8458077.113536194	-16041953.55514844	-22625545.3472771	57283200000.00001
186.28819444444446	-57283198928.83301	-2354011.8371044854	-379851.9100782237	-8453042.505966093	-15878327.153595278	-22401578.188728675	57283200000.00001
186.29166666666666	-57283198928.83301	-2349779.396802849	-379168.9481204597	-8437844.19761022	-15706909.77020056	-22163582.347461507	57283200000.00001
186.29513888888889	-57283198928.83301	-2345721.27169182	-378514.1142957256	-8423271.839256978	-15542552.29828247	-21935388.485071138	57283200000.00001
186.29861111111111	-57283198928.83301	-2341663.3003650536	-377859.3052861792	-8408700.033129046	-15387286.511415271	-21708767.50411946	57283200000.00001
186.30208333333334	-57283198928.83301	-2337822.075652529	-377239.4712984765	-8394906.544388618	-15264904.47791091	-21518841.53971631	57283200000.00001
186.30555555555554	-57283198928.83301	-2334180.8793540583	-376651.9146230412	-8381831.339498654	-15173250.999513416	-21363161.421489343	57283200000.00001
186.30902777777777	-57283198928.83301	-2330723.6619570097	-376094.0454521539	-8369416.786118344	-15110380.388961516	-21239499.248234294	57283200000.00001
186.3125	-57283198928.83301	-2327439.6784843323	-375564.1299372447	-8357624.300011915	-15074611.631464507	-21145985.06594399	57283200000.00001
186.31597222222223	-57283198928.83301	-2324321.281863476	-375060.9341188792	-8346426.421237024	-15064382.741508018	-21080922.423307706	57283200000.00001
186.31944444444446	-57283198928.83301	-2321356.3968362613	-374582.5094894876	-8335779.788639298	-15078200.789331058	-21042606.05974155	57283200000.00001
186.32291666666666	-57283198928.83301	-2318536.289658857	-374127.44674040657	-8325653.04013862	-15114697.671134733	-21029514.297669053	57283200000.00001
186.32638888888889	-57283198928.83301	-2315852.789352956	-373694.4273728633	-8316016.834494701	-15172593.43794353	-21040223.509981908	57283200000.00001
186.32986111111111	-57283198928.83301	-2313298.2472661147	-373282.2171724865	-8306843.706091952	-15250689.960906032	-21073401.074251607	57283200000.00001
186.33333333333334	-57283198928.83301	-2308501.745460788	-372508.2361993541	-8289619.904154641	-15093507.943932569	-20875294.35361572	57283200000.00001
186.33680555555554	-57283198928.83301	-2303932.143645046	-371770.8686336323	-8273210.879452661	-14966385.45432932	-20709183.11601352	57283200000.00001
186.34027777777777	-57283198928.83301	-2299577.0329974364	-371068.112142768	-8257572.073036244	-14867678.581451625	-20573317.576277297	57283200000.00001
186.34375	-57283198928.83301	-2295427.371561338	-370398.5076837613	-8242671.016061165	-14795890.21387354	-20466123.47521589	57283200000.00001
186.34722222222223	-57283198928.83301	-2291470.755634918	-369760.0537501798	-8228463.167961746	-14749526.21011219	-20386000.840505023	57283200000.00001
186.35069444444446	-57283198928.83301	-2287695.345463061	-369150.8398360848	-8214906.013253718	-14727203.894484796	-20331465.97732564	57283200000.00001
186.35416666666666	-57283198928.83301	-2284091.5490256995	-368569.3181382377	-8201965.107865008	-14727650.634366363	-20301164.412037198	57283200000.00001
186.35763888888889	-57283198928.83301	-2280651.23193516	-368014.17606226425	-8189611.24194898	-14749664.463576777	-20293824.774252404	57283200000.00001
186.36111111111111	-57283198928.83301	-2277364.926556223	-367483.8858761177	-8177810.418088254	-14792121.305396749	-20308242.207512617	57283200000.00001
186.36458333333334	-57283198928.83301	-2274224.6636044374	-366977.16162707953	-8166534.019306841	-14853963.342983222	-20343290.89946099	57283200000.00001
186.36805555555554	-57283198928.83301	-2271222.9409659808	-366492.7927467831	-8155755.106196022	-14934194.770200074	-20397911.034439992	57283200000.00001
186.37152777777777	-57283198928.83301	-2268352.693145116	-366029.6391211437	-8145448.307202917	-15031877.736172596	-20471104.47736551	57283200000.00001
186.375	-57283198928.83301	-2269270.8418297763	-366177.7949316228	-8148745.295661467	-15169442.266168503	-20596318.45262217	57283200000.00001
186.37847222222223	-57283198928.83301	-2270149.346649881	-366319.553663958	-8151899.926606389	-15321735.076478325	-20736793.980992068	57283200000.00001
186.38194444444446	-57283198928.83301	-2268597.698828983	-366069.1741292221	-8146328.100340436	-15498463.20324036	-20910282.01567725	57283200000.00001
186.38541666666666	-57283198928.83301	-2266947.3947497457	-365802.8750618906	-8140402.00841954	-15688325.9885281	-21097680.55489781	57283200000.00001
186.38888888888889	-57283198928.83301	-2265203.42260648	-365521.4613751364	-8134139.5629959935	-15890647.753354292	-21298268.705090784	57283200000.00001
186.39236111111111	-57283198928.83301	-2263370.080153108	-365225.6265701603	-8127556.19691343	-16104841.335664444	-21511417.75776824	57283200000.00001
186.39583333333334	-57283198928.83301	-2261452.2474448103	-364916.1581104124	-8120669.434006363	-16330258.476273138	-21736441.826340064	57283200000.00001
186.39930555555554	-57283198928.83301	-2259455.2206448857	-364593.910604061	-8113498.292315724	-16566206.270057546	-21972612.66851928	57283200000.00001
186.40277777777777	-57283198928.83301	-2257382.536623624	-364259.4547733574	-8106055.4724211935	-16812203.479136985	-22219415.875462547	57283200000.00001
186.40625	-57283198928.83301	-2255238.215434989	-363913.4393088276	-8098355.409971094	-17067716.126832627	-22476286.49541316	57283200000.00001
186.40972222222223	-57283198928.83301	-2253026.030597292	-363556.4731191082	-8090411.6553266365	-17332242.983361304	-22742694.22310173	57283200000.00001
186.41319444444446	-57283198928.83301	-2250749.5261971727	-363189.1280909071	-8082236.934980754	-17605313.293944433	-23018140.99606657	57283200000.00001
186.41666666666666	-57283198928.83301	-2257589.7806012817	-364292.8964152065	-8106799.666704596	-17934189.1808553	-23369073.03004975	57283200000.00001
186.42013888888889	-57283198928.83301	-2263959.234942031	-365320.69472928194	-8129671.798200926	-18268703.17774645	-23725333.323957287	57283200000.00001
186.42361111111111	-57283198928.83301	-2270581.28995688	-366389.2536066778	-8153450.995754243	-18648704.492481243	-24129320.255224667	57283200000.00001
186.42708333333334	-57283198928.83301	-2276680.59584866	-367373.4597846698	-8175353.048729273	-19031493.161008146	-24535602.09460243	57283200000.00001
186.43055555555554	-57283198928.83301	-2282287.6169810314	-368278.2291037571	-8195487.351886425	-19416811.991392262	-24943946.299460277	57283200000.00001
186.43402777777777	-57283198928.83301	-2287430.521752108	-369108.10691908986	-8213955.055382564	-19804388.322929	-25354101.511352435	57283200000.00001
186.4375	-57283198928.83301	-2292137.304138192	-369867.61044048064	-8230856.683041684	-20194085.99055492	-25765958.49627592	57283200000.00001
186.44097222222223	-57283198928.83301	-2296434.88311752	-370561.083412145	-8246288.898467453	-20585862.77925492	-26179504.72740832	57283200000.00001
186.44444444444446	-57283198928.83301	-2300346.348714805	-371192.251724434	-8260334.615839523	-20979511.26134644	-26594550.92579943	57283200000.00001
186.44791666666666	-57283198928.83301	-2303894.193119045	-371764.7447987546	-8273074.6025638385	-21374922.4054323	-27011009.71414341	57283200000.00001
186.45138888888889	-57283198928.83301	-2307099.356716913	-372281.9416520468	-8284584.053665272	-21771994.70251237	-27428799.743551925	57283200000.00001
186.45486111111111	-57283198928.83301	-2309981.3514468726	-372746.9908016539	-8294933.034741037	-22170633.56802166	-27847845.214350056	57283200000.00001
186.45833333333334	-57283198928.83301	-2318125.804918294	-374061.20942999696	-8324179.026752054	-22627335.932045408	-28367019.212676875	57283200000.00001
186.46180555555554	-57283198928.83301	-2325721.7806939585	-375286.9237028883	-8351455.485219214	-23082907.4656714	-28882936.158242997	57283200000.00001
186.46527777777777	-57283198928.83301	-2333544.2443993017	-376549.1848917051	-8379545.241252039	-23585235.915107843	-29449739.3873837	57283200000.00001
186.46875	-57283198928.83301	-2340787.8338598795	-377718.0368273892	-8405556.312496841	-24084006.65778019	-30010574.792648897	57283200000.00001
186.47222222222223	-57283198928.83301	-2347481.097468644	-378798.0861824399	-8429591.213637404	-24553311.940678284	-30539624.18627051	57283200000.00001
186.47569444444446	-57283198928.83301	-2353649.883742609	-379793.503967557	-8451742.764348462	-24994397.692781005	-31038203.267973028	57283200000.00001
186.47916666666666	-57283198928.83301	-2359326.9588219444	-380709.577446268	-8472128.624860622	-25409026.89799672	-31508215.636720784	57283200000.00001
186.48263888888889	-57283198928.83301	-2364547.16395568	-381551.9287292116	-8490873.906931762	-25799169.23462508	-31951807.496220496	57283200000.00001
186.48611111111111	-57283198928.83301	-2369333.334145364	-382324.2425552744	-8508060.608976537	-26165951.776013047	-32370175.05742211	57283200000.00001
186.48958333333334	-57283198928.83301	-2373711.5434794268	-383030.7263341799	-8523782.360676127	-26510777.831675496	-32764833.637452472	57283200000.00001
186.49305555555554	-57283198928.83301	-2377705.978260622	-383675.28285569104	-8538126.012844965	-26834949.11035203	-33137188.84321897	57283200000.00001
186.49652777777777	-57283198928.83301	-2381339.0963517544	-384261.5360022147	-8551172.209626757	-27139674.296006504	-33488545.83191751	57283200000.00001
186.5	-57283198928.83301	-2387567.474589048	-385266.56976323255	-8573537.749660676	-27474973.206738617	-33912166.03519377	57283200000.00001
186.50347222222223	-57283198928.83301	-2393338.0031965	-386197.72324307135	-8594259.193296526	-27790822.46292475	-34313063.63586268	57283200000.00001
186.50694444444446	-57283198928.83301	-2399181.922996023	-387140.7193925399	-8615244.178031176	-28116484.71866174	-34728445.65944183	57283200000.00001
186.51041666666666	-57283198928.83301	-2404558.6693656887	-388008.3307385542	-8634551.585449522	-28422025.711498484	-35120196.16980266	57283200000.00001
186.51388888888889	-57283198928.83301	-2409490.829306775	-388804.20200177486	-8652262.523419784	-28708343.556950346	-35489336.723650545	57283200000.00001
186.51736111111111	-57283198928.83301	-2413998.935353935	-389531.6463866576	-8668450.722407319	-28976225.50872404	-35836748.7206173	57283200000.00001
186.52083333333334	-57283198928.83301	-2418109.2371707438	-390194.89963436977	-8683210.442567673	-29226812.780268226	-36163777.19565299	57283200000.00001
186.52430555555554	-57283198928.83301	-2421849.6151631447	-390798.4606285981	-8696641.799904022	-29461386.983173985	-36471963.29005671	57283200000.00001
186.52777777777777	-57283198928.83301	-2425238.359800449	-391345.2807859813	-8708810.473828886	-29680669.3706047	-36762124.48754983	57283200000.00001
186.53125	-57283198928.83301	-2428296.3487915806	-391838.7290095504	-8719791.434297042	-29885567.871423725	-37035330.98965231	57283200000.00001
186.53472222222223	-57283198928.83301	-2431042.946909176	-392281.9300694351	-8729654.21844659	-30076924.619989406	-37292575.44403368	57283200000.00001
186.53819444444446	-57283198928.83301	-2433496.1348919976	-392677.7854030267	-8738463.393475812	-30255521.56185745	-37534779.55211351	57283200000.00001
186.54166666666666	-57283198928.83301	-2433684.651930887	-392708.2051979384	-8739140.341024553	-30445617.39970472	-37818371.567695424	57283200000.00001
186.54513888888889	-57283198928.83301	-2433701.64220113	-392710.9468097277	-8739201.351540426	-30623348.42844363	-38086180.46023401	57283200000.00001
186.54861111111111	-57283198928.83301	-2433569.1632255283	-392689.56952048285	-8738725.631582586	-30775036.633067325	-38317205.204793565	57283200000.00001
186.55208333333334	-57283198928.83301	-2433296.0907741543	-392645.5055567384	-8737745.053234473	-30917207.29088012	-38536224.43935631	57283200000.00001
186.55555555555554	-57283198928.83301	-2432889.118726827	-392579.8350672833	-8736283.653609976	-31050394.31860459	-38743931.60218053	57283200000.00001
186.55902777777777	-57283198928.83301	-2432354.245244509	-392493.525937182	-8734362.971559836	-31175111.2537929	-38941001.02470292	57283200000.00001
186.5625	-57283198928.83301	-2431697.3204008965	-392387.522155599	-8732004.01416686	-31291745.509342708	-39127919.26569212	57283200000.00001
186.56597222222223	-57283198928.83301	-2430924.246642659	-392262.77616279246	-8729227.976580461	-31400610.112188403	-39305059.80290034	57283200000.00001
186.56944444444446	-57283198928.83301	-2430039.905503459	-392120.07566078514	-8726052.387944242	-31502110.10069459	-39472951.97722337	57283200000.00001
186.57291666666666	-57283198928.83301	-2429049.2319544014	-391960.21697446	-8722494.969290808	-31596572.1128989	-39632005.97539533	57283200000.00001
186.57638888888889	-57283198928.83301	-2427956.896154976	-391783.9536977345	-8718572.490738325	-31684305.25937127	-39782609.97344156	57283200000.00001
186.57986111111111	-57283198928.83301	-2426767.3200801816	-391591.9993765744	-8714300.83119702	-31765602.22373741	-39925131.51869808	57283200000.00001
186.58333333333334	-57283198928.83301	-2422381.277017355	-390884.25151870935	-8698550.9492896	-31852619.24375805	-40094930.67941336	57283200000.00001
186.58680555555554	-57283198928.83301	-2418016.400985773	-390179.9192499768	-8682877.0762671	-31933345.679716256	-40256137.09564859	57283200000.00001
186.59027777777777	-57283198928.83301	-2421880.8153924346	-390803.4952110518	-8696753.837091023	-31664276.971088797	-40023843.85182467	57283200000.00001
186.59375	-57283198928.83301	-2425544.625928607	-391394.7010021159	-8709910.247652732	-31413097.177747756	-39808827.19209196	57283200000.00001
186.59722222222223	-57283198928.83301	-2429116.828408983	-391971.1245841765	-8722737.702014081	-31178939.789403416	-39609928.73275022	57283200000.00001
186.60069444444446	-57283198928.83301	-2432507.893318445	-392518.3191491123	-8734914.707825325	-30960933.71864793	-39426710.93738928	57283200000.00001
186.60416666666666	-57283198928.83301	-2435722.862431587	-393037.0982560058	-8746459.369640702	-30758629.410470176	-39258737.35114832	57283200000.00001
186.60763888888889	-57283198928.83301	-2438763.2647178997	-393527.7086249335	-8757377.17785064	-30571797.68583917	-39105754.17774006	57283200000.00001
186.61111111111111	-57283198928.83301	-2441637.475911336	-393991.5017947836	-8767698.208954344	-30399787.99955152	-38967162.28372369	57283200000.00001
186.61458333333334	-57283198928.83301	-2444350.048465458	-394429.2123660169	-8777438.810398692	-30242194.333209608	-38842567.4504322	57283200000.00001
186.61805555555554	-57283198928.83301	-2446905.39010086	-394841.55158445664	-8786614.809907636	-30098623.576674186	-38731587.99231633	57283200000.00001
186.62152777777777	-57283198928.83301	-2449307.7690375717	-395229.2081856078	-8795241.534271281	-29968695.06140371	-38633854.30384613	57283200000.00001
186.625	-57283198928.83301	-2450667.366850651	-395448.5978327186	-8800123.72641825	-29853074.587969158	-38553253.00099519	57283200000.00001
186.62847222222223	-57283198928.83301	-2451904.01363418	-395648.1476546061	-8804564.412595466	-29750347.35566032	-38485091.01345827	57283200000.00001
186.63194444444446	-57283198928.83301	-2452886.6637083557	-395806.71164384816	-8808093.019680006	-29671013.781025577	-38435776.9284644	57283200000.00001
186.63541666666666	-57283198928.83301	-2453768.461464765	-395949.00173635967	-8811259.47525984	-29602293.46029884	-38396745.37481788	57283200000.00001
186.63888888888889	-57283198928.83301	-2454552.8979406767	-396075.5812586091	-8814076.315332431	-29543847.22428925	-38367700.03194106	57283200000.00001
186.64236111111111	-57283198928.83301	-2455243.3326852326	-396186.9923196624	-8816555.603733337	-29495359.7181236	-38348379.06701193	57283200000.00001
186.64583333333334	-57283198928.83301	-2455841.6349411714	-396283.5365473253	-8818704.052743297	-29456632.91051913	-38338589.10888085	57283200000.00001
186.64930555555554	-57283198928.83301	-2456349.061791896	-396365.41678914666	-8820526.176434534	-29427505.90604007	-38338141.54613536	57283200000.00001
186.65277777777777	-57283198928.83301	-2456768.087915567	-396433.0323681937	-8822030.861151353	-29407745.112494748	-38346840.76614111	57283200000.00001
186.65625	-57283198928.83301	-2457100.455212048	-396486.6643637621	-8823224.361897802	-29397165.97256019	-38364506.535316944	57283200000.00001
186.65972222222223	-57283198928.83301	-2457347.867609716	-396526.58772793127	-8824112.797325794	-29395587.952058136	-38390962.54897366	57283200000.00001
186.66319444444446	-57283198928.83301	-2457511.9919723896	-396553.0714319082	-8824702.152991759	-29402834.4438652	-38426036.3374753	57283200000.00001
186.66666666666666	-57283198928.83301	-2457594.458982701	-396566.378608572	-8824998.284528784	-29417372.05316612	-38465644.097200826	57283200000.00001
186.67013888888889	-57283198928.83301	-2457596.864002588	-396566.7666913264	-8825006.920736559	-29440416.06424579	-38513604.01345345	57283200000.00001
186.67361111111111	-57283198928.83301	-2457526.018069315	-396555.3347339119	-8824752.519430716	-29469635.29660005	-38565879.30462255	57283200000.00001
186.67708333333334	-57283198928.83301	-2457383.335441521	-396532.3109462452	-8824240.159085458	-29506524.89189244	-38625727.06030207	57283200000.00001
186.68055555555554	-57283198928.83301	-2457170.0034262566	-396497.8869165094	-8823474.10321246	-29550961.539387032	-38693029.29139869	57283200000.00001
186.68402777777777	-57283198928.83301	-2456887.137858462	-396452.2426998879	-8822458.358673563	-29602830.749643195	-38767678.00488167	57283200000.00001
186.6875	-57283198928.83301	-2456535.866321661	-396395.5602473588	-8821196.97451869	-29662011.99329042	-38849554.06729382	57283200000.00001
186.69097222222223	-57283198928.83301	-2456117.360398605	-396328.0286097747	-8819694.157794988	-29728376.759218503	-38938526.91252781	57283200000.00001
186.69444444444446	-57283198928.83301	-2455632.653808356	-396249.81459180266	-8817953.620493636	-29801817.92309883	-39034494.30090874	57283200000.00001
186.69791666666666	-57283198928.83301	-2455082.816328888	-396161.0908167068	-8815979.204090092	-29882221.132992085	-39137343.20324029	57283200000.00001
186.70138888888889	-57283198928.83301	-2454468.8993645567	-396062.0269429169	-8813774.684081811	-29969474.00097338	-39246962.53162218	57283200000.00001
186.70486111111111	-57283198928.83301	-2453791.9362802827	-395952.7897179546	-8811343.771188281	-30063466.067409467	-39363243.10414071	57283200000.00001
186.70833333333334	-57283198928.83301	-2453052.942729332	-395833.54303132393	-8808690.11252805	-30156684.611961413	-39469305.59191786	57283200000.00001
186.71180555555554	-57283198928.83301	-2452252.9169748	-395704.4479663881	-8805817.29277314	-30256538.61777648	-39582069.19491814	57283200000.00001
186.71527777777777	-57283198928.83301	-2451392.840204941	-395565.6628512518	-8802728.835281378	-30362921.4094231	-39701426.18221976	57283200000.00001
186.71875	-57283198928.83301	-2450471.632408151	-395417.0134113154	-8799420.86182927	-30475979.04277265	-39827550.57125935	57283200000.00001
186.72222222222223	-57283198928.83301	-2449490.955724325	-395258.76785551605	-8795899.341010075	-30595517.969498325	-39960235.009744845	57283200000.00001
186.72569444444446	-57283198928.83301	-2448452.971909001	-395091.2750125888	-8792172.035491413	-30721286.099977184	-40099209.11470138	57283200000.00001
186.72916666666666	-57283198928.83301	-2447358.6068798434	-394914.6842919748	-8788242.270159438	-30843150.770124484	-40234339.24514142	57283200000.00001
186.73263888888889	-57283198928.83301	-2446207.728481117	-394728.97436854383	-8784109.570454918	-30961281.950397886	-40365806.48742525	57283200000.00001
186.73611111111111	-57283198928.83301	-2445002.253776759	-394534.4545867042	-8779780.82038018	-31075628.19984809	-40493546.09230943	57283200000.00001
186.73958333333334	-57283198928.83301	-2443743.064122624	-394331.2671652416	-8775259.184803968	-31186250.6191467	-40617618.2355698	57283200000.00001
186.74305555555554	-57283198928.83301	-2442431.0257088947	-394119.55187575344	-8770547.774136486	-31293209.25759339	-40738082.057525046	57283200000.00001
186.74652777777777	-57283198928.83301	-2441066.989837139	-393899.4460873565	-8765649.645324271	-31396563.13232327	-40854995.68195348	57283200000.00001
186.75	-57283198928.83301	-2440930.0264507765	-393877.3451772844	-8765157.822255062	-31489027.74840411	-40947193.85937555	57283200000.00001
186.75347222222223	-57283198928.83301	-2440720.750602093	-393843.5756653377	-8764406.331707517	-31578112.717971694	-41036283.42827703	57283200000.00001
186.75694444444446	-57283198928.83301	-2440440.323355946	-393798.324905164	-8763399.342959989	-31663872.30537648	-41122314.30116253	57283200000.00001
186.76041666666666	-57283198928.83301	-2440089.2391800606	-393741.67268587335	-8762138.631601127	-31746512.07550081	-41205488.75047191	57283200000.00001
186.76388888888889	-57283198928.83301	-2439668.71048646	-393673.8146466787	-8760628.55129229	-31826006.93522637	-41285777.78363941	57283200000.00001
186.76736111111111	-57283198928.83301	-2439180.2366040736	-393594.992724748	-8758874.485987358	-31902318.2730255	-41363138.02667477	57283200000.00001
186.77083333333334	-57283198928.83301	-2438624.911977335	-393505.38352361525	-8756880.365736796	-31975497.36828849	-41437616.65581101	57283200000.00001
186.77430555555554	-57283198928.83301	-2438003.344871173	-393405.085195121	-8754648.374764672	-32045647.36375709	-41509313.94461594	57283200000.00001
186.77777777777777	-57283198928.83301	-2437317.024801142	-393294.3380929115	-8752183.861785926	-32112761.32399529	-41578217.97851224	57283200000.00001
186.78125	-57283198928.83301	-2436566.9933388224	-393173.3102887644	-8749490.56698941	-32176888.08457485	-41644373.68787463	57283200000.00001
186.78472222222223	-57283198928.83301	-2435754.27415545	-393042.16696599295	-8746572.166285481	-32238075.64178432	-41707825.23090892	57283200000.00001
186.78819444444446	-57283198928.83301	-2434879.8733492075	-392901.0704722584	-8743432.272481248	-32296371.16797452	-41768616.00777042	57283200000.00001
186.79166666666666	-57283198928.83301	-2434252.9355327007	-392799.905506413	-8741180.995776517	-32348580.11073662	-41817840.67959432	57283200000.00001
186.79513888888889	-57283198928.83301	-2433560.990879192	-392688.2508009604	-8738696.285429826	-32398037.24083768	-41864624.97547165	57283200000.00001
186.79861111111111	-57283198928.83301	-2432749.4496201905	-392557.2975523487	-8735782.114545232	-32448226.98668758	-41912274.19384858	57283200000.00001
186.80208333333334	-57283198928.83301	-2431872.9518670714	-392415.8626876408	-8732634.690795392	-32495408.45523029	-41957245.99351247	57283200000.00001
186.80555555555554	-57283198928.83301	-2430932.44668773	-392264.0993518834	-8729257.422196848	-32539664.26633289	-41999615.22009924	57283200000.00001
186.80902777777777	-57283198928.83301	-2429928.6143556098	-392102.1173164731	-8725652.75154969	-32581078.01641409	-42039458.04410312	57283200000.00001
186.8125	-57283198928.83301	-2428862.647264629	-391930.10899042856	-8721824.960632078	-32619703.21895318	-42076822.035435975	57283200000.00001
186.81597222222223	-57283198928.83301	-2427736.1864015334	-391748.33916933805	-8717779.942078235	-32655577.190729037	-42111739.09365587	57283200000.00001
186.81944444444446	-57283198928.83301	-2426549.9123189966	-391556.9176696561	-8713520.139690943	-32688767.86847845	-42144270.91986479	57283200000.00001
186.82291666666666	-57283198928.83301	-2425304.943111455	-391356.0249111663	-8709049.56844568	-32719325.411282472	-42174462.10144098	57283200000.00001
186.82638888888889	-57283198928.83301	-2424002.373696904	-391145.8375738182	-8704372.160093429	-32747298.938498747	-42202356.30153246	57283200000.00001
186.82986111111111	-57283198928.83301	-2422643.276344292	-390926.5286828287	-8699491.765054507	-32772736.55342104	-42227996.2800884	57283200000.00001
186.83333333333334	-57283198928.83301	-2419973.262980279	-390495.6856172721	-8689903.989792826	-32792292.55849879	-42247723.138864204	57283200000.00001
186.83680555555554	-57283198928.83301	-2417272.393770517	-390059.8635402423	-8680205.413994135	-32809461.806740254	-42265329.209630966	57283200000.00001
186.84027777777777	-57283198928.83301	-2419490.867748209	-390417.8445684608	-8688171.752368575	-32603697.246595774	-42043742.04510906	57283200000.00001
186.84375	-57283198928.83301	-2421672.0840406413	-390769.8135611033	-8696004.301782308	-32401388.35521128	-41825876.27868176	57283200000.00001
186.84722222222223	-57283198928.83301	-2423820.853517384	-391116.5468175777	-8703720.33763061	-32202088.922051467	-41611251.38772049	57283200000.00001
186.85069444444446	-57283198928.83301	-2425943.2205297635	-391459.0196763936	-8711341.564629612	-32005238.33053732	-41399263.64611207	57283200000.00001
186.85416666666666	-57283198928.83301	-2428039.5086069284	-391797.28434339055	-8718869.144543068	-31810806.57318013	-41189880.73889261	57283200000.00001
186.85763888888889	-57283198928.83301	-2430106.294735788	-392130.7884687293	-8726290.785642153	-31619111.136139303	-40983444.56584203	57283200000.00001
186.86111111111111	-57283198928.83301	-2432147.775239851	-392460.2091864303	-8733621.556543106	-31429762.8083311	-40779535.98685	57283200000.00001
186.86458333333334	-57283198928.83301	-2434164.258548249	-392785.59626574	-8740862.564786898	-31242732.982800875	-40578124.19518303	57283200000.00001
186.86805555555554	-57283198928.83301	-2436156.0493481345	-393106.9988720853	-8748014.904477395	-31057993.399664268	-40379178.75786646	57283200000.00001
186.87152777777777	-57283198928.83301	-2438123.448629874	-393424.4655743659	-8755079.65644364	-30875516.141915783	-40182669.61117071	57283200000.00001
186.875	-57283198928.83301	-2439136.4616360315	-393587.9290367232	-8758717.294056663	-30695978.39802687	-39992612.4172345	57283200000.00001
186.87847222222223	-57283198928.83301	-2440137.067858971	-393749.3904954248	-8762310.38003904	-30518639.52607176	-39804882.93122482	57283200000.00001
186.88194444444446	-57283198928.83301	-2440885.5983855417	-393870.17610312137	-8764998.285111722	-30385976.390302032	-39664446.815804034	57283200000.00001
186.88541666666666	-57283198928.83301	-2441628.250746205	-393990.0131885922	-8767665.082225015	-30254355.050282747	-39525113.53688266	57283200000.00001
186.88888888888889	-57283198928.83301	-2442365.575369911	-394108.9905710537	-8770312.747919232	-30123677.952704385	-39386779.82532149	57283200000.00001
186.89236111111111	-57283198928.83301	-2443098.2918334827	-394227.22436403926	-8772943.866129331	-29993817.565936934	-39249310.677175336	57283200000.00001
186.89583333333334	-57283198928.83301	-2443826.414547225	-394344.7168928476	-8775558.488601403	-29864771.33602196	-39112703.38884457	57283200000.00001
186.89930555555554	-57283198928.83301	-2444549.48208033	-394461.39369932585	-8778154.958379373	-29736621.043001108	-38977044.532015465	57283200000.00001
186.90277777777777	-57283198928.83301	-2445267.9967233506	-394577.3358349042	-8780735.079142949	-29609277.66520144	-38842239.86906983	57283200000.00001
186.90625	-57283198928.83301	-2445981.9727633563	-394692.54560499615	-8783298.902195698	-29482738.67050517	-38708286.71952839	57283200000.00001
186.90972222222223	-57283198928.83301	-2446691.424488	-394807.0253151089	-8785846.478843277	-29357001.526691373	-38575182.40280271	57283200000.00001
186.91319444444446	-57283198928.83301	-2447396.3661855147	-394920.7772708444	-8788377.860393446	-29232063.70143567	-38442924.2381948	57283200000.00001
186.91666666666666	-57283198928.83301	-2447613.55469906	-394955.8235991663	-8789157.764601177	-29111272.51505819	-38319790.82021566	57283200000.00001
186.92013888888889	-57283198928.83301	-2447829.3536418434	-394990.6457012972	-8789932.678986626	-28991254.14994116	-38197445.2090802	57283200000.00001
186.92361111111111	-57283198928.83301	-2447951.2428913354	-395010.3141938289	-8790370.37220071	-28923464.436698195	-38128341.0025088	57283200000.00001
186.92708333333334	-57283198928.83301	-2448073.3731669025	-395030.0215792045	-8790808.930917516	-28855540.674812432	-38059100.147990994	57283200000.00001
186.93055555555554	-57283198928.83301	-2448195.746770991	-395049.7682289551	-8791248.363404922	-28787481.583758965	-37989721.34017153	57283200000.00001
