;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;H2O_sew2
182,4375;-47374672508,239746;-1784101,210990122;-287889,0590461333;-8148151,935307026;-9223051,736818762;-17343526,476013515;47374672632,94663
182,44097222222223;-47787581634,521484;-1813273,4402753173;-292596,39604442625;-8292391,299064541;-9316543,418168483;-17452941,372733194;47787582149,06055
182,44444444444446;-48183789825,43945;-1840785,581675372;-297035,8552248895;-8428215,784058541;-9405791,30123934;-17559401,0605873;48183788123,32769
182,44791666666666;-48558445930,48096;-1866532,9589177968;-301190,5456435536;-8555210,199035475;-9489926,852109527;-17660893,05891691;48558444770,72588
182,45138888888889;-48915113639,83154;-1890723,5261698577;-305094,0235410452;-8674384,01160572;-9569714,121237576;-17758493,903348938;48915111439,20581
182,45486111111111;-49104478454,58984;-1907623,29172868;-307821,03116530983;-8759459,7626917;-9615978,389845876;-17797883,514219362;49104479883,06436
182,45833333333334;-49378908348,083496;-1925196,059612553;-310656,6368920257;-8899210,035212917;-9776980,639358142;-18098041,8024834;49378910841,48933
182,46180555555554;-49671692276,00098;-1942947,845363054;-313521,1295926746;-9035220,530849706;-9933291,40983887;-18389349,585267805;49671692081,62972
182,46527777777777;-49956777191,16211;-1959911,4387287288;-316258,43670395395;-9163432,226294491;-10080503,88026906;-18663664,439496487;49956775019,5108
182,46875;-50227004814,14795;-1975846,4911438995;-318829,7747073111;-9283062,411805548;-10217800,032945557;-18919484,08764291;50227006023,47208
182,47222222222223;-50481757164,001465;-1990763,563252801;-321236,847706702;-9394458,317825342;-10345599,42781113;-19157596,028730065;50481757005,85757
182,47569444444446;-50721677970,88623;-2004720,1317348203;-323488,93034811865;-9498159,141140996;-10464529,34784601;-19379171,369167607;50721678235,93752
182,47916666666666;-50948713874,816895;-2017822,088166884;-325603,1096814744;-9594911,305709934;-10575442,628428403;-19585798,12960145;50948711683,17432
182,48263888888889;-51162071800,23193;-2030064,945210544;-327578,6616135195;-9684915,846030142;-10678588,433972374;-19777945,603865158;51162074161,46947
182,48611111111111;-51362915611,26709;-2041518,123156278;-329426,78805476305;-9768702,536566813;-10774575,44814138;-19956748,11795068;51362916978,12986
182,48958333333334;-51553423690,7959;-2052289,9623473147;-331164,97119695303;-9846970,445151368;-10864196,991658026;-20123681,39093148;51553421667,229126
182,49305555555554;-51736047363,28125;-2062498,501647859;-332812,25822045;-9920453,2577621;-10948283,11463378;-20280288,759592146;51736049284,73414
182,49652777777777;-51912795066,833496;-2072241,9930773152;-334384,5034283849;-9989779,854005348;-11027547,020725816;-20427896,78235627;51912793569,72136
182,5;-52083543205,26123;-2091219,988075325;-337446,86171215464;-10100509,143213632;-11213895,781772116;-20828770,0410581;52083542195,63845
182,50347222222223;-52252669143,67676;-2109169,7268745177;-340343,29683656985;-10204757,252016865;-11388010,971270282;-21202571,086836748;52252667112,873535
182,50694444444446;-52424622344,9707;-2126348,292353735;-343115,29262980726;-10303889,101992754;-11551817,796003336;-21553229,635189056;52424619977,35434
182,51041666666666;-52598522186,2793;-2142793,737615202;-345768,9894788166;-10398203,89483421;-11706032,27612768;-21882407,0100517;52598521076,21441
182,51388888888889;-52774677658,081055;-2158586,680985392;-348317,39624991553;-10488198,39883076;-11851563,096390162;-22192099,35803916;52774677841,87759
182,51736111111111;-52957888412,475586;-2173986,713411688;-350802,40148234053;-10575231,689677596;-11990269,240016367;-22486061,82026361;52957888787,05608
182,52083333333334;-53148978424,072266;-2189087,3787045446;-353239,09974550613;-10659850,76286275;-12123074,571023608;-22766283,699094117;53148976487,541016
182,52430555555554;-53347041320,80078;-2203906,6502788463;-355630,39129499573;-10742227,374570936;-12250452,30242776;-23033887,85874728;53347043483,631096
182,52777777777777;-53550774192,81006;-2218440,65931996;-357975,65184481174;-10822419,88782305;-12372723,492730172;-23289691,877512384;53550773350,64613
182,53125;-53758971977,23389;-2232687,3961817976;-360274,5571111538;-10900490,68804706;-12490197,178480595;-23534476,769443862;53758974466,51932
182,53472222222223;-53972824287,41455;-2246740,481205567;-362542,2140127165;-10976964,843516467;-12603698,721158208;-23769984,853609324;53972824382,052605
182,53819444444446;-54190667724,609375;-2260572,158369789;-364774,1437369433;-11051769,27263786;-12713349,796172844;-23996617,227722723;54190666215,02122
182,54166666666666;-54414443778,9917;-2284315,185075527;-368605,4048644602;-11078639,655900506;-12759911,83904892;-24085064,30664124;54414442497,95275
182,54513888888889;-54641484832,76367;-2307139,676303618;-372288,44776717486;-11107550,105903776;-12807674,82137666;-24175737,134120885;54641485215,08711
182,54861111111111;-54870014190,67383;-2329052,6860922026;-375824,4107103328;-11138032,164804371;-12856188,098615482;-24267788,273212403;54870016164,08289
182,55208333333334;-55100361442,56592;-2350138,513261195;-379226,8964580566;-11170059,60855783;-12905498,415207371;-24361308,709403567;55100358941,42008
182,55555555555554;-55331908607,48291;-2370435,5590573107;-382502,101575157;-11203426,301292663;-12955437,751038209;-24455983,77770857;55331909092,35306
182,55902777777777;-55567961883,54492;-2390144,3459319323;-385682,3830935619;-11238722,167960338;-13006753,223269625;-24553226,125191733;55567961953,53625
182,5625;-55813861656,188965;-2409549,736589256;-388813,7074950846;-11276956,13483425;-13060672,775280405;-24655355,92290837;55813860492,31442
182,56597222222223;-56074268531,79932;-2428904,6159110838;-391936,8812038339;-11319003,3132762;-13118266,46547924;-24764395,190392263;56074268302,28417
182,56944444444446;-56350830459,59473;-2448330,0023369365;-395071,43219527847;-11365130,619424095;-13179898,315491544;-24881033,06402393;56350829143,41184
182,57291666666666;-56649310111,99951;-2468126,943558671;-398265,93861969473;-11416434,98108832;-13246895,943803448;-25007777,797184102;56649308330,90085
182,57638888888889;-56975722503,66211;-2488610,2403449398;-401571,19787384255;-11474059,66603578;-13320643,94245572;-25147245,31292448;56975719957,87909
182,57986111111111;-57332508659,36279;-2509939,226606308;-405012,9206569269;-11538428,687844483;-13401692,352295324;-25300476,05132164;57332509265,09868
182,58333333333334;-57719035148,620605;-2534241,755729687;-408934,4651291088;-11658671,879431589;-13484938,438470488;-25395176,89344243;57719033489,637535
182,58680555555554;-58136939620,97168;-2559371,6680222536;-412989,5191581365;-11782087,752990833;-13576045,774898114;-25509342,12053456;58136937957,098526
182,59027777777777;-58585902786,25488;-2585372,697980273;-417185,1399013624;-11908943,943502882;-13674884,451517675;-25642238,515549883;58585904402,606125
182,59375;-59058998107,91016;-2611990,6417568093;-421480,3081016671;-12038128,88082387;-13779785,88140538;-25790298,079903297;59058998015,19399
182,59722222222223;-59548825263,97705;-2638942,7698187525;-425829,4014934807;-12168390,1945996;-13888981,919710902;-25949835,69466423;59548823601,49242
182,60069444444446;-60049338340,75928;-2665998,351756931;-430195,1885789594;-12298706,308416668;-14001027,104023743;-26117835,88748924;60049336975,55179
182,60416666666666;-60550237655,63965;-2692730,920008053;-434508,8530012995;-12427144,952088656;-14113490,182745108;-26289501,830601137;60550237963,41856
182,60763888888889;-61043664550,78125;-2718817,70406806;-438718,3113382551;-12552246,929340005;-14224513,409982312;-26461146,005405903;61043666899,29368
182,61111111111111;-61525277709,96094;-2744089,947162326;-442796,3323830119;-12673261,195501711;-14333060,646597268;-26630630,97336066;61525279440,00345
182,61458333333334;-61988763427,734375;-2768288,6261236547;-446701,1192154081;-12789017,075468635;-14437639,255743103;-26794991,698346764;61988761695,49422
182,61805555555554;-62427143669,12842;-2791121,8364324686;-450385,569060694;-12898187,809065403;-14536607,921624064;-26951018,56330903;62427146154,89299
182,62152777777777;-62843595886,23047;-2812747,223050868;-453875,1200832083;-13001520,15933066;-14630688,004291885;-27099911,76545712;62843597463,64768
182,625;-63233902359,00879;-2826475,717086044;-456090,3998025207;-13108393,634187272;-14703781,367720723;-27177910,03316941;63233901771,26142
182,62847222222223;-63595668411,25488;-2839193,8868751195;-458142,6499275762;-13207497,802211933;-14771499,271777336;-27250048,32988874;63595666852,91278
182,63194444444446;-63929790115,356445;-2850923,772754092;-460035,4269671376;-13299144,771360882;-14833964,51367646;-27316276,2104244;63929789843,22637
182,63541666666666;-64234135437,01172;-2861551,9501425675;-461750,42831845966;-13383017,832691113;-14890595,158279603;-27375241,38117295;64234136161,00356
182,63888888888889;-64504769897,46094;-2870887,960565535;-463256,9209094386;-13458402,066311404;-14940406,939660529;-27424902,019786157;64504768993,64409
182,64236111111111;-64747157478,33252;-2879162,607108708;-464592,1479652688;-13526526,361370452;-14984606,679034188;-27467279,288305342;64747156965,612816
182,64583333333334;-64960741996,76514;-2886339,475950632;-465750,2336193065;-13587356,04391512;-15023010,150405826;-27501855,29055529;64960743772,96862
182,64930555555554;-65141897964,47754;-2892246,667401893;-466703,4395125782;-13640206,069542676;-15054727,45432853;-27526836,90195025;65141899622,87198
182,65277777777777;-65289904403,68652;-2896842,3835276244;-467445,0209783212;-13684994,117973492;-15079545,476366732;-27541682,801956564;65289904105,223015
182,65625;-65405760383,60596;-2900161,201908814;-467980,55758074025;-13721999,774563568;-15097648,718328437;-27546576,434606265;65405760300,84083
182,65972222222223;-65485794067,38281;-2902030,0554450704;-468282,1225831816;-13750522,53889043;-15108140,8182696;-27539726,00293408;65485792968,53969
182,66319444444446;-65533646392,822266;-2902600,6058632503;-468374,1886733879;-13771395,79611979;-15111815,787270056;-27522427,274408408;65533645379,18906
182,66666666666666;-65551300048,828125;-2897634,3474470773;-467572,8151562327;-13754784,915579071;-15074158,216938796;-27418071,96421501;65551300538,31836
182,67013888888889;-65537395477,29492;-2891708,9409103715;-466616,6700105371;-13733092,721873296;-15032407,893436449;-27308993,256340053;65537393880,80481
182,67361111111111;-65491319847,10693;-2884769,055390378;-465496,8248470837;-13706091,305331986;-14986217,99355184;-27194381,413128804;65491322276,479225
182,67708333333334;-65410642433,166504;-2876682,8840283714;-464192,0108318509;-13673183,801774807;-14934853,916675348;-27072751,9178018;65410641809,72634
182,68055555555554;-65293298149,10889;-2867339,533453376;-462684,33380724944;-13633868,23952335;-14877697,297935164;-26942854,237753104;65293299872,26488
182,68402777777777;-65139111900,32959;-2856712,3695237893;-460969,49599133874;-13588040,632376503;-14814571,477888426;-26804251,47051797;65139112942,863815
