;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD;Q_out
104,25;-45434892082,214355;-1291246,3314818246;-208360,20348911255;-6148189,296299968;-5734919,169255594;-10039538,211007694;0,1337775892820753;45434,892082214355
104,25347222222223;-44292440986,6333;-1268362,4338757102;-204667,5745572168;-6000534,460684222;-5615074,813098837;-9848913,16446668;0,1324810369091189;44292,4409866333
104,25694444444444;-42415735816,95557;-1223392,199965001;-197411,01408526147;-5753297,219018827;-5400473,699404088;-9490404,405407492;0,1313642045175038;42415,73581695557
104,26041666666667;-41283404159,5459;-1198850,736775047;-193450,9143432461;-5606841,337324047;-5278881,07790138;-9293645,646111872;0,1304575120960622;41283,4041595459
104,26388888888889;-40219356822,96753;-1175454,7080885496;-189675,64607792493;-5469553,900061444;-5164667,6122420365;-9108547,291143913;0,1297016749249402;40219,35682296753
104,26736111111111;-39244749355,31616;-1153917,045434212;-186200,2505132477;-5344318,427400219;-5060694,442999334;-8940301,847666869;0,1290919404229351;39244,74935531616
104,27083333333333;-38357372474,67041;-1134252,7803014363;-183027,15318500443;-5230836,756638459;-4966793,761867294;-8788733,81257317;0,1286201705184702;38357,37247467041
104,27430555555556;-37548860263,82446;-1116274,539590033;-180126,1188883916;-5127954,289566999;-4881946,784423023;-8652122,101932473;0,1282778196359789;37548,86026382446
104,27777777777777;-36763102626,80054;-1098395,3908822122;-177241,07443781145;-5028028,409799443;-4799004,570881804;-8517930,305054128;0,128061204510224;36763,10262680054
104,28125;-36051204013,82446;-1082199,858869688;-174627,70449942694;-4938049,1848093225;-4724721,157823915;-8398232,7040237;0,1279673740451612;36051,20401382446
104,28472222222223;-35432705497,7417;-1068332,742478236;-172390,0561726244;-4860703,086995358;-4661755,401107799;-8297847,872781831;0,1279880143665118;35432,7054977417
104,28819444444444;-34896710014,34326;-1056524,474224248;-170484,63106800363;-4794514,569656739;-4608787,30255136;-8214525,4518306;0,1281160163033097;34896,71001434326
104,29166666666667;-34436581993,10303;-1040430,3769727036;-167887,62901150447;-4761803,136003303;-4565046,246577746;-8123770,752120089;0,1283454996460492;34436,58199310303
104,29513888888889;-34047516632,08008;-1026932,6537442278;-165709,5873087277;-4735788,309460493;-4529996,969361317;-8050853,382382041;0,1286713432578148;34047,51663208008
104,29861111111111;-33723908329,01001;-1015804,0365264732;-163913,83316677183;-4716102,209387465;-4502993,201289737;-7994317,023809671;0,1290877220187657;33723,90832901001
104,30208333333333;-33458845996,85669;-1006784,5038919112;-162458,40858255845;-4702153,932852803;-4483208,708403486;-7952420,401704818;0,1295896435741976;33458,84599685669
104,30555555555556;-33245833110,809326;-999632,7949127072;-161304,38281545963;-4693367,679815422;-4469863,937852299;-7923538,903383431;0,1301726565278091;33245,833110809326
104,30902777777777;-33081305980,682373;-994202,0598455494;-160428,05965689552;-4689538,791200687;-4462563,318763562;-7906760,625801878;0,1308321899226892;33081,30598068237
104,3125;-32965354728,69873;-990460,6289425506;-159824,32876118436;-4690946,265832208;-4461397,608922789;-7902062,748516355;0,1315594150677372;32965,35472869873
104,31597222222223;-32900574874,87793;-988456,4128359454;-159500,92116216396;-4698200,815677015;-4466795,300178081;-7910044,046402004;0,1323459831768189;32900,57487487793
104,31944444444444;-32888148307,800293;-988199,221684994;-159459,41986280592;-4711692,310474863;-4478995,446313026;-7930989,417295407;0,133185220020489;32888,14830780029
