#.t	H2O_sew	NH4_sew	PO4_sew	COD_sol	X_TSS_sew	COD_part	FD
#d	g/d	g/d	g/d	g/d	g/d	g/d	
182.08680555555554	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006686575375179
182.09027777777777	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006640562317447
182.09375	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006674903947655
182.09722222222223	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006628890889922
182.10069444444446	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.000666323252013
182.10416666666666	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006617219462398
182.10763888888889	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006651561092606
182.11111111111111	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006685902722814
182.11458333333334	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006639889665081
182.11805555555554	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.000667423129529
182.12152777777777	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006628218237557
182.125	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006662559867765
182.12847222222223	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006616546810033
182.13194444444446	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006650888440241
182.13541666666666	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0007018690996329
182.13888888888889	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006746921261028
182.14236111111111	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006957279653373
182.14583333333334	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006846219293954
182.14930555555554	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006895868310417
182.15277777777777	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006865162638939
182.15625	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006914811655402
182.15972222222223	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006884105983925
182.16319444444446	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006853400312447
182.16666666666666	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.000690304932891
182.17013888888889	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006872343657432
182.17361111111111	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006921992673895
182.17708333333334	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006043511957417
182.18055555555554	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0007770547207848
182.18402777777777	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0004208387531843
182.1875	-57283198928.83301	-2484827.087757923	-400960.7346154832	-8922788.178767093	-14050239.369098302	-21161253.764478687	0.0011494157995315
182.19097222222223	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.000757044949104
182.19444444444446	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0004701317486883
182.19791666666666	-57283198928.83301	-2481187.196387858	-400373.3885080408	-8909717.659756405	-13954661.33941472	-20969674.855225712	0.0010470347765987
182.20138888888889	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006556638148221
182.20486111111111	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006821372303378
182.20833333333334	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006162027547216
182.21180555555554	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0007511549989574
182.21527777777777	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.000476298334695
182.21875	-57283198928.83301	-2465415.2047204995	-397828.3625798989	-8853081.871496344	-13699550.967161126	-20476025.210253894	0.0006309341687539
182.22222222222223	-57283198928.83301	-2461948.824065496	-397269.014792387	-8840634.413689742	-13649064.706804184	-20379340.639489904	0.000538306362718
182.22569444444446	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0004445037178171
182.22916666666666	-57283198928.83301	-2455479.4003543323	-396225.0850571766	-8817403.301272385	-13554840.48784261	-20198894.94790047	0.0009734593579504
182.23263888888889	-57283198928.83301	-2452456.2732470427	-395737.2622739549	-8806547.526659843	-13510810.014152285	-20114573.641089723	0.0008836839009392
182.23611111111111	-57283198928.83301	-2449530.6599753723	-395265.1746778445	-8796041.915366117	-13468199.785202352	-20032972.19810201	0.0007918838209083
182.23958333333334	-57283198928.83301	-2446699.689403242	-394808.3589718871	-8785876.157402558	-13426967.984199444	-19954010.536976628	0.0007000904068018
182.24305555555554	-57283198928.83301	-2443960.566808128	-394366.3641894937	-8776040.217174647	-13387073.907278912	-19877610.70708594	0.0006082969926953
