,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew
4605,-39318592171.35821,-16018787.636533046,-8423615.186791783,-9167129.764752166,-1747318.2360951586,-281953.6244608097
4606,-38792510842.92791,-15804456.84251726,-8310907.522988876,-9044473.903028643,-1723939.1818597163,-278181.095254636
4607,-38290261340.95342,-13973647.973767543,-7966671.77459877,-7772923.052213545,-1701619.21399197,-274579.464075977
4608,-37794879176.56719,-13792863.20669643,-7863602.561476571,-7672360.47284314,-1679604.430606646,-271027.0785751633
4609,-37164089944.671425,-13562662.98440839,-7732360.553888337,-7544310.2587683,-1651572.157141198,-266503.6889932388
4610,-36709299719.89747,-13396691.839779383,-7637736.899721867,-7451987.8431391865,-1631361.2795522434,-263242.38829138473
4611,-36185710648.39186,-13205613.244024126,-7528798.957504411,-7345699.261623548,-1608092.9812145343,-259487.731059618
4612,-35658358212.2991,-13013161.245996432,-7419078.00965095,-7238646.717096717,-1584657.438954572,-255706.08674039683
4613,-35263231207.28874,-12868963.596787954,-7336867.884988496,-7158435.935079615,-1567097.9948519117,-252872.63098746756
4614,-34855115567.698425,-12720025.875275863,-7251955.345015335,-7075588.460242781,-1548961.335828518,-249946.0337359654
4615,-34357591110.194263,-12538459.299754294,-7148440.406387018,-6974590.995369435,-1526851.348937033,-246378.28585120302
4616,-33925240958.409035,-12380677.435361793,-7058485.6338065835,-6886823.914557034,-1507637.7081916975,-243277.90291275116
4617,-33529495892.750484,-12236254.231100362,-6976146.915445666,-6806487.666228348,-1490050.7974738316,-240440.0150469137
4618,-33072217307.349987,-12069374.984144304,-6881005.532967239,-6713660.113392048,-1469729.3371386332,-237160.87031100673
4619,-32619821259.0686,-11866438.577623975,-6450895.852193406,-6489387.241279107,-1377861.2499830574,-222336.70170181157
4620,-32219196763.864265,-11720699.398758542,-6371668.352021798,-6409687.0042031575,-1360938.8713056266,-219606.04514249883
4621,-31817043268.54259,-11574404.000230422,-6292138.476786982,-6329682.587843863,-1343951.907663239,-216864.9669183863
4622,-31387661372.54733,-11418203.454105267,-6207223.91303496,-6244261.353454566,-1325814.816376399,-213938.29991528258
4623,-30998273403.76735,-11276551.898822486,-6130218.548329031,-6166796.510945477,-1309367.0685751326,-211284.23152007826
4624,-30641557799.626312,-11146785.89634806,-6059674.4704541,-6095831.5086576585,-1294299.4014562152,-208852.85796225295
4625,-30269880067.38158,-11011576.97091207,-5986171.482125381,-6021889.940604892,-1278599.7340461977,-206319.50253927283
4626,-29914034188.737804,-10882127.357179038,-5915799.401164788,-5951097.961507499,-1263568.8041322848,-203894.05703043687
4627,-29594038888.249275,-10765719.46676732,-5852517.130540177,-5887438.096428311,-1250052.2026396494,-201712.96906230706
4628,-29289608454.738636,-10654973.76366482,-5792312.968009112,-5826874.7059857035,-1237193.0611281598,-199637.97122749852
4629,-28982972892.63984,-10543425.87888452,-5731672.719248454,-5765872.627261769,-1224240.7749851067,-197547.94323623314
4630,-28702862224.165066,-10441527.219906768,-5676278.033450883,-5710147.410875399,-1212408.9003487322,-195638.70891990908
4631,-28452121843.923065,-10141474.310047936,-5509468.873857262,-5544749.504943727,-1176779.7594646579,-189889.46118634252
4632,-28205723205.68069,-10053647.979432823,-5461756.241548008,-5496731.338323053,-1166588.7117869533,-188244.99667471292
4633,-27972896295.72808,-9970659.155649316,-5416671.638704785,-5451358.030111489,-1156958.9907913134,-186691.10987768922
4634,-27764340642.6161,-9896321.578654082,-5376286.922036181,-5410714.704433026,-1148333.128978602,-185299.20944881986
4635,-27575208005.542976,-9828907.141495736,-5339663.278193342,-5373856.536120215,-1140510.6031092575,-184036.93822899382
4636,-27390521596.110134,-9763077.517717496,-5303900.601870766,-5337864.848649943,-1132871.9732151153,-182804.34113243903
4637,-27222290410.099094,-9703113.193775719,-5271324.315011588,-5305079.955120111,-1125913.9313616985,-181681.56619700132
4638,-27075464604.26232,-9650778.60354326,-5242892.965969356,-5276466.542078641,-1119841.2160322897,-180701.6507688467
4639,-26938304591.35074,-9601889.288541056,-5216333.301069156,-5249736.798762431,-1114168.2778982664,-179786.24484267482
4640,-26809575176.467655,-9556004.975900128,-5191406.137171196,-5224650.010390016,-1108844.029298702,-178927.1047277451
4641,-26694493362.921253,-9514985.21427965,-5169121.694796071,-5202222.866566094,-1104084.245490423,-178159.04870413642
4642,-26595061164.330086,-9479543.601413814,-5149867.6438608775,-5182845.519704647,-1099971.7297566924,-177495.438210739
4643,-26500517195.916256,-8881118.327867415,-5240742.280664398,-5003032.64141703,-1119381.8463555025,-180627.5252073652
4644,-26414677639.228535,-8852350.91723466,-5223766.649933835,-4986826.991509955,-1115755.9834810132,-180042.4427889817
4645,-26341297437.80318,-8827759.010330979,-5209254.981299956,-4972973.543282863,-1112656.4037728063,-179542.28333606647
4646,-26279670430.014317,-8807105.951210698,-5197067.624239631,-4961338.980482403,-1110053.2789638047,-179122.23365097758
4647,-26226844288.80442,-8789402.326507024,-5186620.726553962,-4951365.933283387,-1107821.9027590984,-178762.17067249093
4648,-26183773175.8673,-8774967.904428408,-5178102.983259516,-4943234.537871988,-1106002.5789486344,-178468.59796671147
4649,-26152763659.61136,-8764575.685245555,-5171970.541324742,-4937380.251298029,-1104692.7369819838,-178257.23710391103
4650,-26127373144.881203,-8756066.562044038,-5166949.313131707,-4932586.776022123,-1103620.241639782,-178084.17535551026
4651,-26107050731.433468,-8749255.911625298,-5162930.352648282,-4928750.107587325,-1102761.8228957495,-177945.65778545052
4652,-26092492716.478085,-8744377.084073301,-5160051.359610706,-4926001.699943898,-1102146.8923440343,-177846.43035551463
4653,-26084648200.614815,-8741748.151472043,-5158500.028153585,-4924520.733794072,-1101815.5399939697,-177792.96213539058
4654,-26078970411.925716,-8739845.354148665,-5157377.188662429,-4923448.824067457,-1101575.710199742,-177754.26232768566
4655,-26075483754.899086,-8507908.839548474,-5264118.6604390275,-4895932.829819853,-1101428.4338069374,-177730.49727339216
4656,-26075832216.732113,-8508022.535675352,-5264189.007913879,-4895998.257013622,-1101443.1528347642,-177732.87238924607
4657,-26079983413.711422,-8509376.988225762,-5265027.051560062,-4896777.6857584575,-1101618.4993951705,-177761.16694785707
4658,-26094271594.685455,-8514038.935913969,-5267911.549535099,-4899460.4346181415,-1102222.0321595136,-177858.55518937606
4659,-26123738119.069218,-8523653.273489904,-5273860.251477693,-4904993.069236437,-1103466.6981494837,-178059.3990195758
4660,-26166987143.19428,-8537764.565081429,-5282591.36446806,-4913113.506006158,-1105293.5369285261,-178354.18436801218
4661,-26218392571.55077,-8554537.128245585,-5292969.092344669,-4922765.389234372,-1107464.9022223044,-178704.56376769004
4662,-26276037571.695587,-8573345.538892835,-5304606.464973905,-4933588.814461564,-1109899.8270284215,-179097.4720886771
4663,-26337854361.26611,-8593515.120993905,-5317086.038452402,-4945195.534871325,-1112510.9682198802,-179518.8153263898
4664,-26407587536.148697,-8616267.661294596,-5331163.771797699,-4958288.63578728,-1115456.4975269209,-179994.1166463895
4665,-26483640400.102997,-8641082.189745605,-5346517.323972792,-4972568.321523339,-1118668.9705003505,-180512.492967102
4666,-26567546905.622074,-8668459.20436637,-5363456.369306984,-4988322.606999601,-1122213.1812934764,-181084.39970872007
4667,-26659351681.844913,-8560317.8250404,-5546744.710924652,-5032219.223465046,-1149551.2445211527,-185495.76900227688
4668,-26757474137.61205,-8591824.945587229,-5567160.069071563,-5050740.818215651,-1153782.2848138316,-186178.50504950463
4669,-26862194945.747063,-8625450.79707938,-5588948.280412134,-5070507.917959216,-1158297.8460606132,-186907.15243250804
4670,-26978411735.956738,-8662768.008415708,-5613128.345783159,-5092444.9992791945,-1163309.1140544545,-187715.78885878698
4671,-27111552251.289646,-8705519.427889105,-5640829.561403324,-5117576.602953434,-1169050.1330756096,-188642.18056447332
4672,-27263572200.639458,-8754333.033625329,-5672458.832065046,-5146271.888592704,-1175605.2332915734,-189699.93537204934
4673,-27435306730.97718,-8809476.991316771,-5708189.918447112,-5178688.498539253,-1183010.426239736,-190894.86423413918
4674,-27628097370.10191,-8871382.065539723,-5748301.938823404,-5215079.6595804375,-1191323.5585987943,-192236.30150116907
4675,-27841562278.318565,-8939925.64756809,-5792715.44762696,-5255373.295655413,-1200528.1654410965,-193721.59033254054
4676,-28073525317.343716,-9014408.979399066,-5840977.677526534,-5299158.6389018,-1210530.411683861,-195335.58915807755
4677,-28321008055.36321,-9093875.686577126,-5892468.93599887,-5345873.48053036,-1221201.8673472616,-197057.5740492172
4678,-28581470091.16158,-9177510.046271982,-5946660.667167079,-5395038.29440766,-1232432.9903308873,-198869.86889430226
4679,-28853615716.048492,-9425610.645961562,-5706091.04400575,-5416689.278373783,-1282254.6824211949,-206909.2782997837
4680,-29137546756.16787,-9518362.39883736,-5762241.246499758,-5469991.652535395,-1294872.5778441,-208945.3477884798
4681,-29435641676.972305,-9615741.066616544,-5821192.498038042,-5525953.012018011,-1308119.916124649,-211082.98646556836
4682,-29754000898.585476,-9719739.473540919,-5884151.2177042635,-5585718.588691452,-1322267.7999331385,-213365.94044375644
4683,-30098562274.32578,-9832297.338154003,-5952291.675370665,-5650403.0957591785,-1337580.1074710374,-215836.79006919012
4684,-30471426622.472782,-9954100.934763186,-6026029.328860218,-5720400.919836816,-1354150.1991026904,-218510.6003097523
4685,-30873876665.118515,-10085569.290194267,-6105617.849293837,-5795952.866342699,-1372035.0789978667,-221396.56956556486
4686,-31305783889.09118,-10226660.423049416,-6191031.821906671,-5877034.809499087,-1391229.0360312117,-224493.7762686728
4687,-31764361455.04054,-10376463.956518095,-6281720.121348817,-5963123.575954761,-1411608.2230620016,-227782.23599409568
4688,-32245094807.21091,-10533505.12067159,-6376789.949074029,-6053371.648157705,-1432972.0132324528,-231229.5748625094
4689,-32742467315.23901,-10695981.79786913,-6475150.336261666,-6146743.38908982,-1455075.2474892216,-234796.23311757893
4690,-33251889437.620346,-10862394.72258744,-6575893.6551838,-6242377.204124468,-1477713.9666078482,-238449.29915717547
4691,-33770173641.773136,-10787206.566391595,-6956655.770205266,-6373444.871411845,-1426452.134628497,-230177.5035423257
4692,-34295527730.68181,-10955020.423011692,-7064878.712520453,-6472594.948611579,-1448643.0913439994,-233758.3170123272
4693,-34828751200.66981,-11125347.99602996,-7174722.74733798,-6573230.2141024135,-1471166.4507162925,-237392.7681837654
4694,-35374372183.390594,-11299635.70654046,-7287120.6697784625,-6676205.262171308,-1494213.4810264185,-241111.72080199028
4695,-35936402179.9445,-11479164.948339675,-7402898.849068568,-6782277.183420927,-1517953.6280808556,-244942.51725850173
4696,-36514722673.02645,-11663897.863444842,-7522032.870643449,-6891423.610080283,-1542381.885708637,-248884.34973934828
4697,-37108276732.21187,-11853496.83657044,-7644305.006835645,-7003445.067670346,-1567453.6091686292,-252930.01420675608
4698,-37713735405.720505,-12046898.500649305,-7769029.493578425,-7117713.283121632,-1593028.183537634,-257056.82052539097
4699,-38324638087.2803,-12242039.144219948,-7894875.445979741,-7233008.946212412,-1618832.7128067196,-261220.7332029025
4700,-38891820766.37097,-12423214.30740188,-8011715.07787242,-7340053.3332371935,-1642790.5091715096,-265086.65034358454
4701,-39396386850.96638,-12584387.851804191,-8115655.691299073,-7435280.090382884,-1664103.3805848195,-268525.7727761868
4702,-39938703629.26958,-12757620.100297583,-8227372.947629533,-7537631.535952048,-1687010.8413003467,-272222.2039371014
4703,-40539807270.92748,-13157194.449779518,-8184176.291854841,-7691617.6335130725,-1783751.5199208094,-287832.6316235851
4704,-41172598330.51962,-13362566.788170146,-8311924.1509653,-7811677.0812494885,-1811594.3265428634,-292325.4481466893
4705,-41816918987.15238,-13571681.05728031,-8441999.605126323,-7933924.039432423,-1839944.4354347049,-296900.1248087819
4706,-42454769395.16219,-13778695.407199891,-8570768.845495343,-8054943.397344124,-1868009.8533871365,-301428.86270565155
4707,-43069074317.37331,-13978068.06970351,-8694784.723191323,-8171495.470235238,-1895039.2699644254,-305790.42765335046
4708,-43653539581.07033,-14167756.271036377,-8812776.570626477,-8282386.064716474,-1920755.7415670943,-309940.1310255993
4709,-44206739460.4318,-14347297.291883145,-8924456.562271973,-8387344.677827727,-1945096.5362589993,-313867.8501690658
4710,-44723985815.55028,-14515169.596436847,-9028878.25644329,-8485481.828784356,-1967855.3758842123,-317540.299290407
4711,-45203941169.24389,-14670939.106478106,-9125771.643246956,-8576543.758040644,-1988973.411446731,-320947.9823016316
4712,-45650757630.95822,-14815953.389127495,-9215974.950537845,-8661318.245321704,-2008633.3357621618,-324120.37917980336
4713,-46067357813.668076,-14951160.978425976,-9300078.19542331,-8740359.797987245,-2026963.7438013952,-327078.2404770433
4714,-46457062583.31907,-15077639.661416208,-9378751.794320455,-8814298.483933128,-2044110.753666039,-329845.1443415654
4715,-46827662993.40718,-15995393.125288023,-8971243.676276948,-9026500.318609169,-2019208.8282757176,-325826.87910812715
4716,-47186242235.697624,-16117876.62286959,-9039940.287514951,-9095620.053353075,-2034670.7652032815,-328321.87347598403
4717,-47537330481.417496,-16237801.345842585,-9107201.773629965,-9163295.823598038,-2049809.6903587223,-330764.7454897029
4718,-47887179400.714645,-16357302.739696106,-9174225.829588912,-9230732.701281756,-2064895.1757588154,-333198.9942701725
4719,-48240795771.497635,-16478091.01962816,-9241971.653903518,-9298895.792913886,-2080143.113666978,-335659.4569780805
4720,-48597442029.375885,-16599914.24839421,-9310297.943987831,-9367642.925582496,-2095521.700306688,-338141.00164039736
4721,-48955379727.365166,-16722178.60727339,-9378871.64816862,-9436638.99624691,-2110955.9738439857,-340631.5321430068
4722,-49312199128.32226,-16844060.978252314,-9447231.10900398,-9505419.503975399,-2126342.026413256,-343114.28153486626
4723,-49662089551.44475,-16963576.548982494,-9514263.116265785,-9572864.38193649,-2141429.3014582973,-345548.8190989525
4724,-49997695084.194115,-17078212.686859023,-9578558.424229909,-9637555.704429258,-2155900.6120304503,-347883.96239582263
4725,-50313024434.59857,-17185922.886370175,-9638969.221180394,-9698338.59001322,-2169497.61361989,-350078.0240159368
4726,-50603234380.31338,-17285052.79962744,-9694567.642580437,-9754279.459149208,-2182011.466479113,-352097.30481822044
4727,-50864765846.05864,-18112943.117781483,-9639890.423145033,-10062067.979667319,-2081386.2184207195,-335860.0488815252
4728,-51096530328.86853,-18195474.450110085,-9683814.427927164,-10107915.629656773,-2090870.0210573005,-337390.3897615189
4729,-51300164263.20437,-18267988.494127076,-9722407.131162493,-10148198.494547088,-2099202.721650323,-338734.98462993844
4730,-51481868942.263626,-18332693.53034008,-9756843.801937802,-10184143.31415859,-2106638.0771174277,-339934.78062576667
4731,-51648853604.10862,-18392156.76842308,-9788490.735050665,-10217176.219964767,-2113471.089480125,-341037.3803479292
4732,-51805762684.53414,-18448032.09196261,-9818228.143972911,-10248215.974254545,-2119891.8090511374,-342073.4510059789
4733,-51958348780.82352,-18502368.000851255,-9847146.260941673,-10278400.555822507,-2126135.6321112984,-343080.97699977766
4734,-52110339959.93219,-18556492.059731856,-9875951.62920635,-10308467.450873787,-2132355.1111604255,-344084.57475543226
4735,-52262014180.6968,-18610503.249746133,-9904696.927525658,-10338471.645225441,-2138561.620274113,-345086.07963514095
4736,-52411687718.786644,-18663801.996659923,-9933063.056464445,-10368080.064530373,-2144686.2614527494,-346074.3740071482
4737,-52558063295.03416,-18715926.339361664,-9960804.155674875,-10397036.081023658,-2150675.950032798,-347040.8919371106
4738,-52701338795.761696,-18766946.745170742,-9987957.728572756,-10425378.840577578,-2156538.7835225686,-347986.94006841443
4739,-52843181690.77101,-21656721.15232868,-10559124.565449862,-11686269.630914008,-2139091.9948424106,-345171.6628041162
4740,-52986138797.5072,-21715309.263382375,-10587690.254517889,-11717884.595068717,-2144878.898523092,-346105.458625317
4741,-53133927311.03069,-21775877.429879706,-10617221.355290152,-11750568.024834437,-2150861.3775505223,-347070.81319565244
4742,-53293747630.50048,-21841376.59140801,-10649156.651526606,-11785912.288485182,-2157330.9040826596,-348114.75952242914
4743,-53471430696.12375,-21914196.442192398,-10684661.281699447,-11825206.898447769,-2164523.51457909,-349275.38530708035
4744,-53668322181.40276,-21994888.479604293,-10724004.1382879,-11868749.45041722,-2172493.681903184,-350561.48048892285
4745,-53886074828.47379,-22084130.046953414,-10767515.472225633,-11916905.44831698,-2181308.309056619,-351983.8407795908
4746,-54123384750.51844,-22181386.77230497,-10814934.740848593,-11969386.537577152,-2190914.6147009865,-353533.94919038645
4747,-54374799372.616325,-22284424.026879348,-10865172.410636194,-12024986.881254101,-2201091.878603509,-355176.18950192985
4748,-54633548282.26007,-22390467.092518643,-10916875.617761206,-12082209.202621814,-2211566.0344658876,-356866.33737972274
4749,-54893583951.46037,-22497037.510827005,-10968835.945180811,-12139716.090865461,-2222092.278355116,-358564.89037093916
4750,-55150371297.425385,-22602276.668823846,-11020147.19265154,-12196504.612425625,-2232487.03011978,-360242.22531478264
4751,-55400897410.52339,-25999087.14578452,-11640836.563899176,-13656875.220668122,-2364510.3014811384,-381545.9804662746
4752,-55642932572.403244,-26112671.826903116,-11691692.99211337,-13716539.308423124,-2374840.3621901707,-383212.87662614114
4753,-55875676888.754524,-26221896.40712361,-11740597.227865102,-13773913.109846877,-2384773.8896120433,-384815.7867328524
4754,-56102388711.48975,-26328289.998415023,-11788233.916058227,-13829799.841269339,-2394449.9502063827,-386377.1510560299
4755,-56326074367.28526,-26433263.4398233,-11835234.746053979,-13884940.59227949,-2403996.853995735,-387917.6741674936
4756,-56546559400.97539,-26536734.86128374,-11881563.06133295,-13939292.357934443,-2413407.1552336295,-389436.1545945175
4757,-56765403865.859695,-26639436.380209297,-11927546.66029444,-13993239.706973074,-2422747.436994892,-390943.3364241757
4758,-56984409456.35573,-26742213.513773177,-11973564.114969466,-14047226.77508625,-2432094.5955972625,-392451.6279259219
4759,-57211429735.10035,-26848751.86038524,-12021265.615939286,-14103189.543999586,-2441783.8210940827,-394015.11658563605
4760,-57467913091.22446,-26969116.934580725,-12075157.898728084,-14166415.25611774,-2452730.5307334596,-395781.5174592628
4761,-57783628470.92838,-27117279.005121976,-12141496.014311472,-14244242.254368555,-2466205.263139223,-397955.8492792837
4762,-58182199951.66977,-27304324.615319103,-12225243.853844851,-14342494.110086115,-2483216.293937266,-400700.8110671497
4763,-58667981948.36658,-25842072.688616514,-11723036.15292261,-13687240.188553924,-2633019.029842692,-424873.52527007076
4764,-59223833698.459435,-26086914.267497417,-11834106.449626165,-13816920.401850587,-2657965.6563868597,-428899.00364424323
4765,-59823117390.44701,-26350886.7481441,-11953855.31695912,-13956733.287191287,-2684861.508483262,-433239.0161416172
4766,-60444659095.16673,-26624663.438239045,-12078051.780396216,-14101738.9669024,-2712756.300191083,-437740.22116719745
4767,-61077742102.034676,-26903523.84110424,-12204554.426828569,-14249437.23240469,-2741169.0655393163,-442325.0083029351
4768,-61711775676.769714,-27182802.95010353,-12331247.015732124,-14397357.265390376,-2769624.492373425,-446916.67945116624
4769,-62321150806.20296,-27451220.507116284,-12453012.354095476,-14539524.483087152,-2796973.248182389,-451329.77413852187
4770,-62872153133.49509,-27693926.01224192,-12563113.639134988,-14668073.326044405,-2821702.2326312596,-455320.1329927714
4771,-63342039353.74106,-27900901.494535867,-12657006.303664537,-14777697.78122779,-2842790.726195899,-458723.0489997927
4772,-63733948945.13335,-28073529.831352342,-12735317.678216545,-14869130.288899612,-2860379.628657585,-461561.25826065574
4773,-64069851841.01174,-28221488.338928856,-12802437.794870965,-14947496.434508039,-2875454.950624607,-463993.867032607
4774,-64369766795.257034,-28353594.877974823,-12862366.80102826,-15017466.593333466,-2888915.133771136,-466165.85113125143
4775,-64639727984.73536,-27500972.271105662,-13582099.644152593,-15013869.619014481,-2929472.4722682065,-472710.33075236966
4776,-64880873453.34394,-27603567.610725183,-13632769.130016629,-15069880.477008197,-2940401.1849055476,-474473.8275643042
4777,-65101588014.76529,-27697470.620881893,-13679145.673662482,-15121145.848189533,-2950403.968829163,-476087.9131519785
4778,-65308490016.68047,-27785497.07759671,-13722619.9223049,-15169202.976174373,-2959780.767555959,-477600.98749198427
4779,-65498500292.66583,-27866336.949514683,-13762544.881494945,-15213336.662977494,-2968392.033263616,-478990.53264026524
4780,-65655865337.063416,-27933287.907653634,-13795610.424623765,-15249887.84183972,-2975523.817075714,-480141.3432099447
4781,-65759587026.58127,-27977416.300459005,-13817404.426025257,-15273979.278664032,-2980224.484044663,-480899.8599253888
4782,-65812951697.267944,-28000120.29960265,-13828617.41062994,-15286374.290724425,-2982642.970920183,-481290.11576212046
4783,-65838633394.90692,-28011046.577863153,-13834013.648937844,-15292339.378635032,-2983806.865457182,-481477.9260169543
4784,-65853573376.931335,-28017402.79321544,-13837152.837960813,-15295809.488259843,-2984483.945442528,-481587.18210549885
4785,-65854316463.36848,-28017718.939340122,-13837308.975282986,-15295982.084946597,-2984517.6221198593,-481592.61629661365
4786,-65820188977.02005,-28003199.400273185,-13830138.107851453,-15288055.293692447,-2982970.964438549,-481343.0419889476
4787,-65735832280.38685,-27144297.223540142,-13947828.893252483,-15067310.11698747,-2892376.6203370215,-466724.4091907466
4788,-65609752017.750725,-27092234.900689807,-13921077.183126349,-15038411.259988645,-2886829.088781032,-465829.23932603013
4789,-65464698437.35937,-27032337.925738804,-13890299.714438912,-15005163.52882714,-2880446.731243812,-464799.3589052515
4790,-65341932353.816986,-26981644.126861647,-13864251.206832888,-14977024.314818392,-2875045.0235679476,-463927.7197121006
4791,-65216293000.425224,-26929763.86866559,-13837593.048830224,-14948226.518627467,-2869516.89201871,-463035.68030301906
4792,-65060818970.3594,-26865563.977430508,-13804604.569130857,-14912590.316196078,-2862676.0346958134,-461931.8146895517
4793,-64858309078.61947,-26781941.567834336,-13761636.020301478,-14866173.023910368,-2853765.5994592565,-460493.9944581982
4794,-64594763181.91576,-26673115.560708474,-13705716.851938885,-14805765.668926911,-2842169.580004293,-458622.81859160186
4795,-64268391576.88113,-26538346.933841523,-13636467.324782638,-14730958.033336924,-2827809.2293827697,-456305.580195856
4796,-63898398155.76979,-26385565.55046202,-13557962.120691234,-14646151.841283994,-2811529.5188538707,-453678.6269059655
4797,-63514668509.02661,-26227112.06743236,-13476542.364245268,-14558197.16895399,-2794645.414397171,-450954.1464140889
4798,-63146677905.93125,-26075157.707696192,-13398462.118080493,-14473850.042818503,-2778453.827860975,-448341.4131321119
4799,-62811029422.10382,-24947912.77616542,-12939072.060953386,-13949701.524355037,-2708411.5886811167,-437039.14271899837
4800,-62505199000.01452,-24826439.99081577,-12876070.99400299,-13881779.645913225,-2695224.1808806257,-434911.17464210093
4801,-62211979079.54288,-24709975.970603637,-12815667.690385833,-13816658.433775678,-2682580.5379098887,-432870.9504354593
4802,-61905621330.45983,-24588293.736245345,-12752557.994074726,-13748619.441281825,-2669370.391769428,-430739.3132173395
4803,-61560155381.57141,-24451078.116006352,-12681392.00860371,-13671894.908693196,-2654473.900053359,-428335.56114497385
4804,-61159544268.725975,-24291959.388095275,-12598866.119357552,-13582923.186641352,-2637199.548867464,-425548.10902179533
4805,-60697080951.860176,-24108273.583269347,-12503598.676083196,-13480214.708598627,-2617258.1306442106,-422330.289263043
4806,-60174414352.59862,-23900675.636708647,-12395929.356635315,-13364135.683568627,-2594720.746884052,-418693.5750653811
4807,-59600053949.966515,-23672545.428387206,-12277611.113693103,-13236575.981748065,-2569954.326322556,-414697.175383867
4808,-58986834164.48738,-23428980.661792744,-12151287.8378844,-13100385.999591002,-2543512.2891726955,-410430.39211650315
4809,-58348587189.049194,-23175475.345618453,-12019808.960944135,-12958637.728815937,-2515991.0795918014,-405989.46966140426
4810,-57697889397.76989,-22917024.689900227,-11885765.215940597,-12814124.256350715,-2487932.9908318375,-401461.91442968283
4811,-57045448129.689896,-21642472.56592305,-11516335.068421796,-12263059.984439436,-2535099.7148834188,-409072.9085380062
4812,-56399841032.82554,-21397535.68944368,-11385999.90770682,-12124273.826826507,-2506408.935498767,-404443.2600463919
4813,-55768100846.011406,-21157859.779968265,-11258464.198792782,-11988468.63886707,-2478334.4015967464,-399913.05116674775
4814,-55153795154.255585,-20924798.343573026,-11134448.165741116,-11856411.344310323,-2451034.656655118,-395507.86505116674
4815,-54562023337.584946,-20700286.034046352,-11014981.271391649,-11729198.156880636,-2424736.317122275,-391264.26935382164
4816,-53995873212.22586,-20485494.33798637,-10900686.884084156,-11607492.864432193,-2399576.605551317,-387204.4068048716
4817,-53456951211.36941,-20281032.720081437,-10791889.310551256,-11491640.801908081,-2375626.9118332565,-383339.79713673
4818,-52947705139.50995,-20087829.85287868,-10689082.713564267,-11382168.173840454,-2352996.0163998217,-379687.9935554258
4819,-52469478860.723335,-19906395.584969826,-10592538.392402826,-11279363.870689696,-2331743.640570545,-376258.632910247
4820,-52022512733.76679,-19736821.106063783,-10502304.87069284,-11183279.562377848,-2311880.465888596,-373053.43881384167
4821,-51606773212.73605,-19579093.68917993,-10418375.376187153,-11093908.037541868,-2293405.00157399,-370072.1707085302
4822,-51221109279.14681,-19432776.649415508,-10340517.541274158,-11011001.86173819,-2276266.096365284,-367306.57464076177
4823,-50863444242.91267,-18742161.934628457,-10582648.20918041,-10881725.261328734,-2305131.293088802,-371964.3677484203
4824,-50531665482.32224,-18619908.096926097,-10513618.320251966,-10810744.513288021,-2290095.079658844,-369538.06967222254
4825,-50222764326.764244,-18506084.199126087,-10449348.345826568,-10744658.200067941,-2276095.6792889554,-367279.07552162686
4826,-49933841479.43338,-18399621.90834161,-10389235.05821091,-10682846.046109978,-2263001.6958479206,-365166.1827390963
4827,-49663491326.82821,-18300003.284109656,-10332986.005459877,-10625007.334461628,-2250749.4269318543,-363189.1120730947
4828,-49410058137.28247,-18206618.22242584,-10280256.69604299,-10570787.837890211,-2239263.8347816416,-361335.75515794667
4829,-49171795545.215454,-18118823.22250099,-10230683.781137528,-10519813.938943395,-2228465.7741091647,-359593.3408221606
4830,-48948584695.68419,-18036574.48866571,-10184242.531784054,-10472060.209794676,-2218349.858408408,-357960.9998795385
4831,-48740394273.43691,-17959860.48187603,-10140926.432531284,-10427519.950859092,-2208914.668472161,-356438.50332164415
4832,-48546547279.606735,-17888431.741589487,-10100594.626994977,-10386048.324999064,-2200129.522711777,-355020.900255764
4833,-48367433686.760445,-17822431.964897487,-10063328.252867378,-10347728.76294553,-2192012.0946839834,-353711.0425512791
4834,-48203360353.87932,-17761974.22319745,-10029191.15522813,-10312626.914108941,-2184576.2912378106,-352511.17426791944
4835,-48053822652.94664,-18382989.85588474,-10196060.09050222,-10621336.420980796,-2220086.606566135,-358241.2478777172
4836,-47918802122.799255,-18331337.752076857,-10167411.434415547,-10591492.83320232,-2213848.6580733256,-357234.66982546845
4837,-47798565354.648186,-18285341.176420663,-10141899.596949251,-10564916.900337888,-2208293.719384746,-356338.3047189022
4838,-47694513563.779884,-18245536.163823996,-10119821.887962816,-10541918.333002267,-2203486.526646631,-355562.59861797903
4839,-47608568619.06969,-18212657.92522511,-10101586.089594206,-10522921.921872973,-2199515.8702010196,-354921.8790551645
4840,-47538371952.78508,-18185804.190537933,-10086691.760941938,-10507406.352724086,-2196272.784218671,-354398.56290801277
4841,-47484585810.534836,-18165228.301820103,-10075279.417279283,-10495518.001702515,-2193787.86444671,-353997.5872175372
4842,-47446070045.63133,-18150494.09595627,-10067107.142282058,-10487004.862185894,-2192008.4361081677,-353710.4521901816
4843,-47420118050.55757,-18140566.1602408,-10061600.647967305,-10481268.69271474,-2190809.4539357596,-353516.98006690666
4844,-47405668666.970215,-18135038.54854946,-10058534.777757742,-10478074.945460428,-2190141.892414024,-353409.25991226296
4845,-47400253337.475716,-18132966.914251335,-10057385.753145598,-10476877.995182259,-2189891.7041913783,-353368.8886308815
4846,-47400863619.850716,-18133200.377773892,-10057515.242859926,-10477012.885895604,-2189919.8992371033,-353373.43828598707
