,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,FD
17517,-64512460000.0,-11868542.62699587,-8702805.881538032,-7287929.750841855,-1820915.9918573727,-293829.62595880334,0.056120872
17518,-62502496000.0,-11521132.152043115,-8504847.860701641,-7094718.922490727,-1779496.600138881,-287146.04229513765,0.056368957
17519,-60723918000.0,-11215038.971057529,-8334009.373899251,-6925753.602140012,-1743751.5155216183,-281378.0854591703,0.056716406
17520,-59174830000.0,-10950116.94881596,-8190697.80091343,-6781126.342399768,-1713765.9753843038,-276539.5096642854,0.057118973
17521,-57840853000.0,-10525143.024669573,-8272698.431549935,-6659619.224454732,-1714499.4538519327,-276657.8664170164,0.057692873
17522,-56738176000.0,-10438758.34534337,-8087551.600953391,-6563422.197379133,-1676128.1603052495,-270466.1349583471,0.057736936
17523,-55839355000.0,-10149634.508157512,-8165507.811766942,-6488610.629920881,-1692284.4220099512,-273073.1680970603,0.059573421
17524,-55126544000.0,-10132782.970065601,-8033341.75363342,-6435817.31049023,-1664893.282787047,-268653.23426790984,0.060526884
17525,-54564233000.0,-10337155.749301648,-7530328.087096251,-6330016.088636602,-1692191.4451383362,-273058.16501095874,0.061082972
17526,-54135656000.0,-10368060.248097453,-7442005.146579391,-6309674.127608027,-1672343.7940634515,-269855.4758602388,0.061948411
17527,-53853067000.0,-10421906.658378335,-7374040.2449188,-6304672.288602649,-1657070.9369143983,-267390.99209300516,0.062833095
17528,-53702157000.0,-10503844.447261576,-7322395.327708653,-6315404.318183171,-1645465.4549118758,-265518.2893153254,0.063798017
17529,-53673754000.0,-10609739.987648861,-7286465.333637767,-6340191.413998578,-1637391.3805969984,-264215.4273236065,0.06478747
17530,-53753336000.0,-10441174.325638263,-7564790.441571001,-6379076.523112532,-1551149.2633590247,-250299.08567838813,0.065591097
17531,-53913751000.0,-10591757.394235114,-7549877.042800219,-6427140.996017752,-1548091.292659617,-249805.64040643827,0.066319018
17532,-54127279000.0,-10748119.358233968,-7542910.7632253235,-6480068.262925369,-1546662.8671778524,-249575.1444764262,0.066907879
17533,-54396160000.0,-10925453.338565132,-7539433.457187628,-6541661.465161973,-1545949.850638861,-249460.08953490717,0.066777103
17534,-54676032000.0,-11258498.63138242,-7384813.013533949,-6604873.060938958,-1609529.2876733392,-259719.4986927434,0.067684757
17535,-54971869000.0,-11441204.107160253,-7383139.630691589,-6669008.33993704,-1609164.5717774418,-259660.64680954174,0.067909026
17536,-55299510000.0,-11641266.482959976,-7381058.062628329,-6739148.137442279,-1608710.8913990813,-259587.43929394262,0.06853515
17537,-55644612000.0,-11846238.412629863,-7379863.472894621,-6811341.5056919195,-1608450.5290636187,-259545.42628072028,0.069031585
17538,-55973444000.0,-12634434.791367948,-7000323.806089293,-6956118.665416789,-1575602.6856590994,-254244.97882226377,0.068950431
17539,-56302882000.0,-12846762.64461941,-6992286.987287464,-7028494.023171198,-1573793.7931508268,-253953.08934933794,0.069175013
17540,-56622430000.0,-13049921.755277922,-6984595.351122429,-7097743.407677612,-1572062.592861463,-253673.73657537243,0.070107299
17541,-56963710000.0,-13263302.00974172,-6976809.312939818,-7170580.451141977,-1570310.144973196,-253390.95521158393,0.069812541
17542,-57291892000.0,-13997464.705535647,-6889953.947595832,-7399905.73575164,-1487636.7430119324,-240050.4744405618,0.070008541
17543,-57638729000.0,-14230425.48330423,-6875982.6895937715,-7477488.410293708,-1484620.1543804195,-239563.70672956767,0.071214447
17544,-57980535000.0,-14456846.683524318,-6862507.851559034,-7552930.140701432,-1481710.7497139918,-239094.23461293956,0.070750479
17545,-58356297000.0,-14702323.08511645,-6848075.966013798,-7634783.607992041,-1478594.7051988423,-238591.4183389041,0.070780235
17546,-58733375000.0,-17122689.84679355,-7205354.725399702,-8618836.035174923,-1459677.5061764584,-235538.87031483764,0.07153862
17547,-59170401000.0,-17422677.61001752,-7192299.2384524755,-8720489.18017349,-1457032.695288541,-235112.0940124691,0.072350059
17548,-59637330000.0,-17730157.668389753,-7182399.057382009,-8825914.511922631,-1455027.0935983572,-234788.46283064398,0.072945293
17549,-60124997000.0,-18041689.982122764,-7174908.949218775,-8933629.2898121,-1453509.7300789515,-234543.6155354671,0.073593994
17550,-60674717000.0,-20806199.275972825,-7664240.77989265,-10086386.267610282,-1556776.1112022572,-251207.05430763698,0.074553748
17551,-61286827000.0,-21084136.485185392,-7794814.09031086,-10231111.634948933,-1583298.4264918498,-255486.79154754852,0.075088432
17552,-61908941000.0,-17974517.809526287,-11315318.55558057,-10376678.502821451,-2298390.424291732,-370876.6366470749,0.075814314
17553,-62580931000.0,-18215567.638095208,-11515320.8030911,-10532932.554207364,-2339015.28591247,-377432.01204496674,0.076505185
17554,-63251137000.0,-18455853.167659063,-11714583.182925953,-10688653.715826802,-2379489.8641123152,-383963.13716357807,0.076588989
17555,-63915650000.0,-17448070.896528367,-11330281.183018321,-10195472.028181463,-2544805.422349426,-410639.05678820284,0.077365927
17556,-64569600000.0,-17670556.000185028,-11522381.592199927,-10342349.618244583,-2587951.5857168087,-417601.2786043032,0.077520805
17557,-65145713000.0,-17870889.483409546,-11699118.984076789,-10475936.682198476,-2627647.182491074,-424006.7044474232,0.077433336
17558,-65658774999.99999,-18054596.49568827,-11865693.912732728,-10600033.076630823,-2665060.2682586573,-430043.8160144651,0.076789953
17559,-66080103000.0,-17320536.76508601,-12638409.659851775,-10613727.965553874,-2725931.4952621474,-439866.21855366474,0.076902549
17560,-66409609000.0,-17446922.995093577,-12783734.588708058,-10709988.637891332,-2757276.0877605616,-444924.09597954515,0.075660293
17561,-66608812000.00001,-17537944.728046924,-12901648.871060438,-10784009.59968376,-2782708.580032644,-449027.97541435837,0.075550354
17562,-66695706999.99999,-17599326.707563818,-12997667.33290667,-10839772.75779321,-2803418.4443524196,-452369.7944295949,0.074797297
17563,-66669534000.0,-16941685.96754716,-13205010.612597765,-10680243.291046109,-2738337.576370542,-441868.1089143375,0.074087449
17564,-66567698999.99999,-16950438.426216815,-13262698.347133953,-10703781.439773483,-2750300.345338363,-443798.46481596323,0.073269374
17565,-66349053000.0,-16930903.07259046,-13300387.263430899,-10710212.806653293,-2758115.937369024,-445059.6171663652,0.072346201
17566,-66014263000.00001,-16883115.33964717,-13317908.066624418,-10699489.967666898,-2761749.245600313,-445645.9009945959,0.071459722
17567,-65647034000.0,-16084854.270402463,-12933559.258807713,-10280519.976317042,-2707257.6467950903,-436852.93846011686,0.070399224
17568,-65177915000.0,-16005499.778284525,-12923422.10839301,-10248815.258281918,-2705135.734533527,-436510.5389815464,0.070061327
17569,-64709552000.0,-15923959.385516977,-12907951.507249594,-10214446.616460059,-2701897.422294187,-435987.99314292555,0.069634182
17570,-64255754000.0,-15843053.030918038,-12888565.061536284,-10178915.310241235,-2697839.44394876,-435333.1830008226,0.069288313
17571,-63816625000.0,-14912225.446215337,-12617568.590396032,-9753138.201452194,-2777515.098856745,-448189.9364064292,0.068331949
17572,-63347089000.0,-14832576.88398109,-12598984.919055564,-9718336.904042654,-2773424.260961112,-447529.8239278158,0.068473461
17573,-62894662000.0,-14755697.044884644,-12580748.69859286,-9684639.591493776,-2769409.9076950005,-446882.0532871478,0.068178399
17574,-62423810000.0,-14675420.215287106,-12561112.786713807,-9649242.930900848,-2765087.4392785896,-446184.5640654087,0.067959673
17575,-61972856000.0,-13971895.577920016,-12894072.41936,-9517960.739001473,-2808609.83392,-453207.49592799996,0.067512463
17576,-61542458000.0,-13974788.292702666,-12804523.81148,-9487260.65820084,-2789104.19656,-450059.99535399996,0.068125612
17577,-61150609000.0,-13985890.616839958,-12722995.70854,-9462310.513179986,-2771345.5998799996,-447194.403617,0.06757815
17578,-60821285000.0,-14004604.579464281,-12654476.557100002,-9444665.74297129,-2756420.6362,-444786.057205,0.067553919
17579,-60501913000.0,-14030086.504748536,-12588028.01878,-9430152.265752694,-2741946.69716,-442450.489769,0.067549689
17580,-60219354000.0,-14629168.46462945,-12777342.53172,-9709462.010923104,-2782134.1548,-448935.28407,0.067653997
17581,-59972920000.0,-14670460.84388364,-12725054.1656,-9705566.399520382,-2770748.904,-447098.1186,0.067651913
17582,-59742853000.0,-14714953.152462084,-12676238.549540002,-9704034.756555712,-2760119.8086,-445382.96911500004,0.067535721
17583,-59537689000.0,-14759287.963726899,-12632706.85202,-9704319.280273335,-2750641.2318,-443853.471495,0.067445269
17584,-59320070000.0,-15374621.347063242,-12830931.141,-9992543.028057309,-2975494.7112,-480136.64657999994,0.067235016
17585,-59079217000.0,-15417850.140570166,-12778834.6371,-9989401.41338053,-2963413.5247199996,-478187.1823979999,0.066852556
17586,-58840864000.0,-15450573.845216032,-12727278.883200001,-9982729.675163096,-2951457.73824,-476257.953216,0.066370103
17587,-58521220000.0,-15472099.835821092,-12658139.886000002,-9965861.541936617,-2935424.3951999997,-473670.75467999995,0.065739201
17588,-58182052000.0,-14941508.010232188,-13663473.09168,-10134050.896488959,-2841611.4196800003,-458532.75181200006,0.065217487
17589,-57800103000.0,-14942708.320026966,-13573776.18852,-10102698.700235661,-2822957.0305200005,-455522.61174300004,0.064372712
17590,-57325879000.0,-14924097.895120569,-13462409.42436,-10056650.935173742,-2799795.93036,-451785.25239900005,0.063064246
17591,-56798672000.0,-14884412.872643929,-13338600.132479997,-9998728.86568963,-2774047.14048,-447630.334032,0.062330851
17592,-56181085000.0,-15436696.62265041,-12846366.896100001,-10020003.305944735,-2570846.4496000004,-414841.13164,0.061408496
17593,-55562837000.0,-15358555.879180228,-12704998.30842,-9942236.474839173,-2542555.42112,-410275.988408,0.060189822
17594,-54815437000.0,-15251462.103845663,-12534097.824420001,-9843749.852422217,-2508354.3971200003,-404757.18680799997,0.059080721
17595,-54019992000.0,-15128200.056091253,-12352211.370720001,-9735643.14073767,-2471954.83392,-398883.62092799996,0.058077945
17596,-53275288000.0,-15267617.75595773,-11413697.70112,-9452542.823362617,-2367553.79872,-382037.090248,0.057204201
17597,-52443237000.0,-15122584.318652354,-11235439.094880002,-9338008.294846542,-2330577.45228,-376070.452527,0.055605396
17598,-51573419000.0,-14963628.864833957,-11049089.28656,-9215675.016985992,-2291922.74036,-369832.98764899996,0.055512444
17599,-50713103000.0,-14804348.508708997,-10864775.18672,-9093947.836251462,-2253690.29732,-363663.661613,0.05471908
17600,-49947505000.0,-13760813.954579426,-10392077.8903,-8556783.672793234,-2219667.1221999996,-358173.5583549999,0.054025715
17601,-49125353000.0,-13616023.701661805,-10221020.94518,-8444886.672441337,-2183130.68732,-352277.906363,0.052721596
17602,-48274857000.0,-13463781.622537494,-10044066.747420002,-8328260.417279881,-2145334.64508,-346178.999547,0.052918017
17603,-47540983000.0,-13333087.471183404,-9891376.92298,-8227864.349066617,-2112721.2845199998,-340916.389093,0.051976108
17604,-46755117000.0,-13193548.443005051,-9727869.64302,-8120502.393478334,-2077797.39948,-335280.94400699995,0.051844573
17605,-46001022000.0,-13081421.847953927,-9097162.11072,-7857334.282043292,-1943083.1692799996,-313542.965952,0.051659881
17606,-45352192000.0,-12966076.979210578,-8968849.48992,-7771012.344212055,-1915676.59008,-309120.54067200003,0.051069211
17607,-44655567000.0,-12842598.699210208,-8831084.929920001,-7678460.34330442,-1886251.1500799998,-304372.34467200004,0.05090067
17608,-44060800000.0,-12738743.316160545,-8713463.808,-7599996.590234888,-1861128.1919999998,-300318.4128,0.050689488
17609,-43432959000.0,-12376647.394134521,-8410358.18076,-7364331.817981829,-1796387.18424,-289871.568366,0.050419514
17610,-42898979000.0,-12288572.599357834,-8306958.293559999,-7296496.983005794,-1774301.77144,-286307.78584599996,0.050206733
17611,-42338108000.0,-12198201.845709303,-8198351.233119999,-7226003.9703356875,-1751104.14688,-282564.532792,0.050007044
17612,-41865248000.0,-12124507.976730425,-8106786.622719999,-7167456.8999798205,-1731546.65728,-279408.665152,0.050018905
17613,-41382678000.0,-11255810.787256785,-8183838.40128,-6886996.134856837,-1748004.3187199999,-282064.333248,0.049863989
17614,-40979197000.0,-11205373.558201425,-8104045.99872,-6840858.935523646,-1730961.2812799998,-279314.20675199997,0.049808945
17615,-40583547000.0,-11162460.97811737,-8025802.25472,-6797936.188945875,-1714249.0252799997,-276617.456352,0.049470704
17616,-40217626000.0,-11126438.701488335,-7953437.7177599985,-6759537.370170004,-1698792.5222399996,-274123.338816,0.050115555
17617,-39940724000.0,-10740166.719464349,-8063233.3611200005,-6661588.510224474,-1687096.1817599998,-272235.974784,0.050196753
17618,-39719506000.0,-10738028.746114342,-8018573.87128,-6645009.304242673,-1677751.9334399998,-270728.152896,0.050669438
