,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,FD
15924,-34428075000.0,-24294896.211946372,-4378126.684986025,-20257424.243932392,-1219225.1527809189,-196738.60419873917,0.054441381
15925,-34802746000.0,-24941234.846392773,-4274027.729835933,-21113183.307428706,-1190235.5703340573,-192060.73975845016,0.055679339
15926,-35292627000.0,-25096323.126976915,-4274793.977380268,-21154993.538757183,-1190448.9557261507,-192095.1724012652,0.057253788
15927,-35879480000.0,-25316172.53504359,-4286034.568347426,-21249464.159391016,-1193579.2468815618,-192600.28756497928,0.058714015
15928,-36565460000.0,-25598960.033850282,-4306993.623459579,-21393514.569309864,-1199415.9457735538,-193542.11852255074,0.060208335
15929,-37389389000.0,-25959684.446992457,-4338552.680377612,-21593987.36817007,-1208204.543902626,-194960.27867519646,0.061810397
15930,-38268383000.0,-25875254.186530273,-4234003.409849019,-21534461.017569292,-1179089.5571731445,-190262.1785438483,0.063314216
15931,-39225903000.0,-26304676.244940758,-4276653.631660998,-21791981.791391753,-1190966.8341334425,-192178.73914426,0.064719158
15932,-40246594000.0,-26765466.053623047,-4322999.382033191,-22070411.118076235,-1203873.2456294962,-194261.36463566867,0.066029963
15933,-41316457000.0,-27247338.301708054,-4371253.80388784,-22360813.58560589,-1217311.1858928166,-196429.75954179539,0.067252008
15934,-42423219000.0,-27609140.382133633,-4320576.612142588,-22547397.88023622,-1203198.5502169235,-194152.4933304581,0.068406258
15935,-43579655000.0,-28114051.329602737,-4368515.183831765,-22844490.013634514,-1216548.5322063144,-196306.69496965525,0.069561326
15936,-44748551000.0,-12417722.9025,-6151135.82046,-8672269.1838,-1712974.53228,-276411.799527,0.070686649
15937,-45898391000.0,-12736803.502500001,-6309192.82686,-8895108.175800001,-1756990.4074800003,-283514.361207,0.071757823
15938,-47422513000.0,-13895744.759259999,-6818408.91914,-9674192.652,-1898797.42052,-306396.856493,0.07315081
15939,-48530328000.0,-14220356.71056,-6977690.55984,-9900186.912,-1943154.33312,-313554.44920800003,0.074187781
15940,-49879109000.0,-14615576.519179998,-7171618.29202,-10175338.236,-1997159.52436,-322268.923249,0.075473619
15941,-51027097000.0,-14951959.96294,-7336676.00666,-10409527.788,-2043124.96388,-329686.073717,0.076579778
15942,-52279041000.0,-16979186.93598,-8425290.24756,-11864728.35495,-2346283.36008,-378604.814922,0.077787014
15943,-53615759000.0,-17413326.208019998,-8640715.72044,-12168096.50505,-2406275.2639200003,-388285.326678,0.079083095
15944,-55041250000.0,-17876297.174999997,-8870447.85,-12491611.687500002,-2470251.3000000003,-398608.7325,0.080461797
15945,-56513243000.0,-18354371.06154,-9107674.24188,-12825680.498850001,-2536314.34584,-409268.905806,0.081875944
15946,-58036006000.0,-21692698.32268,-9994960.95332,-14799181.530000001,-2783406.8477600003,-449140.650434,0.083326518
15947,-59599038000.0,-22276928.423639998,-10264146.32436,-15197754.69,-2858369.86248,-461236.955082,0.084793383
15948,-61232699000.0,-22887558.232219998,-10545495.42178,-15614338.245000001,-2936720.2440400003,-473879.857561,0.086307139
15949,-62909506000.0,-23514315.15268,-10834275.12332,-16041924.030000001,-3017139.9077600003,-486856.666934,0.087836706
15950,-64656017000.0,-27288718.535020005,-11543685.275179999,-18136012.7685,-3214697.16524,-518735.224391,0.089402706
15951,-66319134999.99999,-27990654.118100002,-11840618.362899998,-18602517.3675,-3297387.3921999997,-532078.4201049999,0.090737399
15952,-68109503000.0,-28746296.83618,-12160270.66562,-19104715.5915,-3386404.48916,-546442.5425689999,0.091925889
15953,-69883049000.0,-29494839.660940003,-12476919.568459999,-19602195.2445,-3474585.19628,-560671.702127,0.09288837
15954,-71546493000.0,-30196912.835580006,-12773910.86022,-20068791.2865,-3557291.63196,-574017.5133389999,0.09361578
15955,-73139026000.0,-33212431.706599995,-12711562.7188,-21448019.3745,-3539928.8584000003,-571215.79306,0.094108862
15956,-74624877000.0,-33887156.64569999,-12969803.6226,-21883745.180249996,-3611844.0468,-582820.28937,0.094300289
15957,-75941929000.0,-34485229.9589,-13198707.260200001,-22269970.679250002,-3675589.3636000007,-593106.4654900001,0.094207163
15958,-77048033000.0,-34987511.785299994,-13390948.135400001,-22594335.677249998,-3729124.7972000004,-601745.13773,0.093866288
15959,-77988193000.0,-37431213.11228,-12815019.87376,-23466647.2737,-3568739.71168,-575864.817112,0.093313423
15960,-78733248000.0,-37788809.710080005,-12937447.31136,-23690834.3232,-3602833.4284800007,-581366.303232,0.092640816
15961,-79271281000.0,-38047044.02876,-13025856.89392,-23852728.4529,-3627453.8185600005,-585339.1389039999,0.091881432
15962,-79587874000.0,-38198996.00504,-13077879.45568,-23947991.286599997,-3641941.11424,-587676.861616,0.091131068
15963,-79760847000.0,-38534060.40264,-12854258.102519998,-24000038.862299997,-3579666.81336,-577628.0539739999,0.090194589
15964,-79786804000.0,-38546600.74848,-12858441.33264,-24007849.323599998,-3580831.7635200005,-577816.034568,0.089373175
15965,-79654391000.0,-38482629.37992,-12837101.65356,-23968006.2519,-3574889.0680800006,-576857.099622,0.088491079
15966,-79406142000.0,-38362695.32304,-12797093.84472,-23893308.1278,-3563747.6529600006,-575059.280364,0.08761101
15967,-79050798000.0,-37759404.17268,-12739826.605679998,-23584805.583299994,-3547799.81424,-572485.8791159999,0.086740678
15968,-78562355000.0,-37526094.4893,-12661109.1318,-23439078.614249997,-3525878.4924,-568948.57491,0.085861019
15969,-78088894000.0,-37299941.10804,-12584806.15704,-23297821.524899997,-3504629.5627200003,-565519.770348,0.085173809
15970,-77530985000.0,-37033450.295099996,-12494893.5426,-23131369.374749996,-3479590.6068,-561479.39337,0.08448349
