,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,FD
14697,-56776847000.0,-24378842.56486,-8791326.98948,-15491562.70395,-2448217.6426399997,-395053.30142599996,0.060436757
14698,-55175539000.0,-23691272.93582,-8543380.458759999,-15054645.81615,-2379169.2416799995,-383911.4003619999,0.058862477
14699,-53948190000.0,-23164273.8222,-8353337.739600001,-14719763.641500002,-2326245.9528,-375371.50602,0.057722659
14700,-52421430000.0,-20911956.8556,-8282585.94,-13634813.943000002,-2306542.92,-372192.153,0.056377315
14701,-50982914000.0,-20338104.052879997,-8055300.412,-13260655.931400001,-2243248.216,-361978.6894,0.055171415
14702,-49734883000.0,-19840239.526359998,-7858111.514,-12936043.068300001,-2188334.852,-353117.6693,0.054163945
14703,-48430243000.0,-19319792.537559997,-7651978.394,-12596706.204300001,-2130930.6920000003,-343854.7253,0.053146358
14704,-47039366000.0,-18764943.884719998,-7432219.828000001,-12234939.096600002,-2069732.104,-333979.4986,0.052095111
14705,-45818256000.0,-17849876.172480002,-7166891.603519999,-11683655.280000001,-1995843.23136,-322056.521424,0.051197956
14706,-44640104000.0,-17390891.71632,-6982605.067679999,-11383226.52,-1944522.9302400001,-313775.291016,0.050352916
14707,-43504907000.0,-16948641.669060003,-6805037.552939999,-11093751.285,-1895073.7489200002,-305795.991303,0.049555548
14708,-42332324000.0,-16491826.783920001,-6621622.12008,-10794742.620000001,-1843996.0334400001,-297553.905396,0.048748616
14709,-41288756000.0,-15474199.973679999,-6393150.979040001,-10212773.796600001,-1780371.15872,-287287.16424799996,0.048061053
14710,-40264743000.0,-15090420.38154,-6234592.806120001,-9959484.18105,-1736215.71816,-280162.081794,0.047457616
14711,-39320241000.0,-14736439.92198,-6088346.11644,-9725861.61135,-1695488.79192,-273590.23687799997,0.046967017
14712,-38421386000.0,-14399567.045079999,-5949167.40824,-9503529.8271,-1656730.1643199997,-267336.003788,0.046561725
14713,-37580925000.0,-13409625.658500003,-5878408.2885,-9008147.7225,-1637025.093,-264156.321825,0.046264981
14714,-36769624000.0,-13120137.235680003,-5751504.58608,-8813678.8728,-1601684.8214400003,-258453.687096,0.046170514
14715,-36101351000.0,-12881684.063820003,-5646973.32342,-8653493.8347,-1572574.8495600002,-253756.396179,0.04627988
14716,-35453115000.0,-12650380.4943,-5545576.248299999,-8498111.665499998,-1544337.6894,-249199.945335,0.046609923
14717,-34960497000.0,-11630658.14196,-5358045.77022,-7934284.794150001,-1492114.01196,-240772.942839,0.047096671
14718,-34571063000.0,-11501101.23884,-5298361.11538,-7845902.747850001,-1475492.96884,-238090.910881,0.047750024
14719,-34252165000.0,-11395010.2522,-5249486.807899999,-7773528.8467500005,-1461882.4022000001,-235894.660355,0.04863604
14720,-34086275000.0,-11339821.967,-5224062.5065,-7735880.111250001,-1454802.217,-234752.175925,0.049565226
14721,-34013121000.0,-10548149.08452,-5051628.730919999,-7285610.5182,-1406782.68456,-227003.569554,0.050724226
14722,-34063636000.0,-10563814.796319999,-5059131.218719999,-7296430.831199999,-1408871.98496,-227340.70666399997,0.051869774
14723,-34243398000.0,-10619562.58776,-5085829.47096,-7334935.8516,-1416306.94128,-228540.438252,0.053222866
14724,-34531192000.0,-10708813.26304,-5128572.63584,-7396581.326400001,-1428210.10112,-230461.175408,0.054610336
14725,-34873908000.0,-10163651.747520002,-5069271.266880001,-7114277.232000001,-1411695.7958400003,-227796.36705600002,0.055880169
14726,-35352163000.0,-10303034.38472,-5138790.41368,-7211841.252,-1431055.5582400002,-230920.32871600002,0.057273095
14727,-35988912000.0,-10488608.513279999,-5231348.24832,-7341738.0479999995,-1456831.15776,-235079.57318399998,0.058855321
14728,-36674914000.0,-10688536.936159998,-5331065.49904,-7481682.455999999,-1484600.51872,-239560.53824799997,0.060340789
14729,-37455967000.0,-10916167.02248,-5444599.36312,-7641017.267999999,-1516217.54416,-244662.376444,0.061856443
14730,-38327781000.0,-10724113.123800002,-5389652.564220001,-7525659.79935,-1500915.9039600003,-242193.248139,0.063348075
14731,-39277034000.0,-10989714.1132,-5523136.52108,-7712045.625899999,-1538088.6514400002,-248191.577846,0.064741952
14732,-40288695000.0,-11272776.861,-5665396.2909,-7910685.26325,-1577705.2962000002,-254584.263705,0.066043005
14733,-41348267000.0,-11569245.1066,-5814393.30554,-8118732.22545,-1619198.1357200001,-261279.699173,0.067255687
14734,-42537602000.0,-11804184.555,-5847218.77092,-8243787.2676,-1628339.40456,-262754.76755399996,0.068496183
14735,-43611376000.0,-12102156.84,-5994819.74496,-8451884.6688,-1669443.4732799998,-269387.46955199994,0.069568484
14736,-44778083000.0,-12425918.032499999,-6155195.28918,-8677992.4854,-1714105.01724,-276594.21869099996,0.070692871
14737,-45942974000.0,-12749175.285,-6315321.206040001,-8903748.361200001,-1758697.0447200001,-283789.750398,0.071779082
14738,-47178922000.0,-13824367.72444,-6783385.40516,-9624500.088,-1889044.0368799998,-304823.015042,0.07290701
14739,-48438926000.0,-14193574.09652,-6964548.78028,-9881540.904,-1939494.59704,-312963.900886,0.074083112
14740,-49728674000.0,-14571496.05548,-7149988.74772,-10144649.496,-1991136.10696,-321296.962714,0.075311333
14741,-50957260000.0,-14931496.325199999,-7326634.842800001,-10395281.040000001,-2040328.6904,-329234.85686,0.076494539
14742,-52316877000.0,-16991475.31206,-8431387.89732,-11873315.23515,-2347981.43976,-378878.823234,0.077802405
14743,-53724029000.0,-17448490.13862,-8658164.51364,-12192668.381550001,-2411134.4215200003,-389069.418018,0.079168292
14744,-55061637000.0,-17882918.46486,-8873733.418920001,-12496238.517150002,-2471166.26856,-398756.375154,0.08046336
14745,-56595642000.0,-18381132.60876,-9120953.66472,-12844380.951900002,-2540012.4129600003,-409865.639364,0.081938121
14746,-58057203000.0,-21700621.337339997,-9998611.50066,-14804586.765,-2784423.4558800003,-449304.69401700003,0.083329441
14747,-59646048000.0,-22294499.82144,-10272242.38656,-15209742.24,-2860624.46208,-461600.765472,0.08482203
14748,-61214106000.0,-22880608.54068,-10542293.33532,-15609597.03,-2935828.5237600002,-473735.966334,0.086277228
14749,-62955511000.0,-23531510.90158,-10842198.104419999,-16053655.305,-3019346.30756,-487212.699629,0.087866832
14750,-64674863000.0,-27296672.677780002,-11547050.040019998,-18141299.0715,-3215634.18836,-518886.42584899993,0.089414913
14751,-66394992000.0,-28022670.323520005,-11854161.871679999,-18623795.256,-3301159.00224,-532687.020816,0.090784934
14752,-68122971000.00001,-28751981.140260007,-12162675.24234,-19108493.365500003,-3387074.11812,-546550.596333,0.091928457
14753,-69877054000.0,-29492309.411240004,-12475849.22116,-19600513.647,-3474287.12488,-560623.604242,0.092881679
14754,-71711314000.0,-30266477.186840005,-12803338.001559999,-20115023.577,-3565486.53208,-575339.8722219999,0.093678432
14755,-73297967000.0,-33284606.8147,-12739186.664600002,-21494628.822750002,-3547621.6028000005,-572457.12227,0.094152176
14756,-74758321000.0,-33947753.566099994,-12992996.1898,-21922877.633249998,-3618302.7364000003,-583862.48701,0.09431423
14757,-75975984000.0,-34500694.3344,-13204626.0192,-22279957.308,-3677237.6256000004,-593372.43504,0.094213501
14758,-77127487000.0,-35023591.8467,-13404757.2406,-22617635.562749997,-3732970.3708,-602365.67347,0.093844983
14759,-78016452000.0,-37444776.301920004,-12819663.39264,-23475150.406799998,-3570032.8435200006,-576073.481568,0.09329319
14760,-78726504000.0,-37785572.85984,-12936339.13728,-23688805.0536,-3602524.8230400006,-581316.505536,0.092651045
14761,-79263092000.0,-38043113.63632,-13024511.27744,-23850264.382799998,-3627079.0899200006,-585278.671328,0.091901746
14762,-79607821000.0,-38208569.76716,-13081157.14672,-23953993.338899996,-3642853.88896,-587824.1502639999,0.091074893
14763,-79769990000.0,-38538477.5688,-12855731.5884,-24002789.991,-3580077.1512000007,-577694.26758,0.090208821
14764,-79782903000.0,-38544716.09736,-12857812.64748,-24006675.5127,-3580656.6866400004,-577787.783526,0.089335205
14765,-79645715000.0,-38478437.8308,-12835703.429399999,-23965395.643499997,-3574499.6892,-576794.2680299999,0.088446987
14766,-79403702000.0,-38361516.51024,-12796700.61432,-23892573.9318,-3563638.14576,-575041.609884,0.087601766
14767,-79053610000.0,-37760747.3526,-12740279.7876,-23585644.5435,-3547926.0168000003,-572506.24362,0.08673188
14768,-78607996000.0,-37547895.36936,-12668464.635359999,-23452695.606599998,-3527926.8604800003,-569279.107032,0.085914888
14769,-78095192000.0,-37302949.41072,-12585821.142719999,-23299700.533199996,-3504912.21696,-565565.3804639999,0.085164227
14770,-77533675000.0,-37034735.2005,-12495327.063000001,-23132171.936249997,-3479711.3340000003,-561498.87435,0.084474588
14771,-76938776000.0,-35070232.87632,-12399453.14016,-22169908.304399997,-3453012.26688,-557190.615792,0.083841137
14772,-76332565000.0,-34793909.778299995,-12301756.1754,-21995228.60475,-3425805.5172,-552800.43573,0.083267476
14773,-75692106000.0,-34501975.756919995,-12198539.80296,-21810680.3439,-3397061.71728,-548162.231652,0.082720016
14774,-75054501000.0,-34211342.64582,-12095783.38116,-21626954.46315,-3368446.0048800004,-543544.696242,0.082221761
14775,-74466686000.0,-31846422.934760008,-12471680.57128,-20698015.373700004,-3473126.23504,-560436.278836,0.081802094
14776,-73843600000.0,-31579953.976000007,-12367326.128000002,-20524828.620000005,-3444065.504,-555746.9336,0.081409402
14777,-73246784000.0,-31324719.645440005,-12267371.384320002,-20358943.612800002,-3416230.00576,-551255.296384,0.081115077
14778,-72706446000.0,-31093638.696360003,-12176875.57608,-20208756.665700004,-3391028.64144,-547188.7125959999,0.080915357
14779,-72177055000.0,-30867239.341300003,-12088213.1714,-20061612.43725,-3366337.8452,-543204.5159299999,0.080785193
14780,-71723935000.0,-29776908.8546,-12125648.4511,-19569875.664750002,-3376762.8598,-544886.734195,0.080658802
14781,-71287360000.0,-29595660.377600003,-12051841.081600001,-19450756.176000003,-3356208.9088000003,-541570.07392,0.080408023
14782,-70833693000.0,-29407315.985880002,-11975144.13858,-19326973.135050002,-3334850.2664400004,-538123.5657210001,0.080019799
14783,-70391388000.0,-29223688.642080005,-11900368.055280002,-19206290.215800002,-3314026.5470400006,-534763.374636,0.079541586
14784,-69924292000.0,-28708117.323520005,-11379479.28008,-18722229.183000002,-3168968.9134400003,-511356.347396,0.078950245
14785,-69388954000.0,-28488328.95424,-11292358.37396,-18578892.4335,-3144707.39528,-507441.42060199997,0.078169809
14786,-68823453000.0,-28256156.86368,-11200328.74122,-18427479.540749997,-3119078.88996,-503305.9117889999,0.077286249
14787,-68151395000.00001,-27980236.731200006,-11090958.022300001,-18247536.01125,-3088621.2214,-498391.151635,0.07621023
14788,-67443122000.0,-28009128.566600006,-10656013.276,-18057895.9155,-2967497.3680000002,-478846.1662,0.075067349
14789,-66650031000.0,-27679757.874300007,-10530704.898,-17845545.80025,-2932601.364,-473215.2201,0.073759628
14790,-65761759999.99999,-27310858.928000003,-10390358.08,-17607711.24,-2893517.44,-466908.4959999999,0.07229194
14791,-64666492000.0,-26855994.127600003,-10217305.736,-17314453.233,-2845325.648,-459132.09319999994,0.070504623
14792,-63559624000.0,-27291231.353120003,-9841572.18016,-17342243.408400003,-2740690.98688,-442247.863792,0.068751388
14793,-62355781000.0,-26774325.245780002,-9655169.130040001,-17013774.845850002,-2688781.27672,-433871.52419799997,0.067018359
14794,-61040892000.0,-26209738.20696,-9451571.71728,-16655007.3822,-2632083.2630399996,-424722.52653599996,0.065342873
14795,-59658645000.0,-25616228.9901,-9237544.5918,-16277861.288250001,-2572480.7723999997,-415104.8519099999,0.063615991
14796,-58305108000.0,-25035047.27304,-9027962.92272,-15908548.7178,-2514116.25696,-405686.941464,0.062066356
14797,-56753846000.0,-24368966.39548,-8787765.51464,-15485286.8811,-2447225.83952,-394893.26046799996,0.06041079
14798,-55407959000.0,-23791069.43542,-8579368.37156,-15118061.613150002,-2389191.19208,-385528.578722,0.059077735
