,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,FD
3631,-229583510000.0,-27392414.975860007,-17889349.412,-16042230.66446,-3668185.0444799997,-591911.677632,0.76905593
3632,-227921840000.0,-27287586.86224,-17820888.607999995,-15980838.60464,-3654147.256319999,-589646.4890879999,0.76118174
3633,-226449630000.0,-27194711.022180006,-17760233.556,-15926446.333980002,-3641710.0262399996,-587639.5724160001,0.75265844
3634,-225155920000.0,-29721979.4872,-18777259.329919998,-17182103.80432,-4092527.295999999,-660385.0863999999,0.74377392
3635,-224078100000.0,-29653096.011000007,-18733741.269599997,-17142282.6666,-4083042.4799999995,-658854.5819999999,0.73539749
3636,-223085090000.0,-29589632.741900004,-18693647.49784,-17105594.919140004,-4074303.9919999996,-657444.5077999999,0.72667691
3637,-222214390000.0,-29533986.304900005,-18658492.11464,-17073426.036940005,-4066641.832,-656208.1138,0.71788223
3638,-221450890000.0,-32700719.949240003,-18668585.517240003,-18198898.795280006,-4201844.69936,-678024.9401240001,0.70857381
3639,-220781350000.0,-32655783.102599993,-18642931.422599997,-18173890.137199998,-4196070.586399999,-677093.2082599999,0.69925406
3640,-220219230000.0,-32618055.856680002,-18621393.232680004,-18152893.83096,-4191222.86352,-676310.9620679999,0.69058758
3641,-219701170000.0,-32583285.741720002,-18601543.245720003,-18133543.253840003,-4186755.1140799997,-675590.029772,0.68149405
3642,-219246810000.0,-35013809.074200004,-19008356.046240002,-19138742.61684,-4104168.0530400006,-662263.481286,0.67227972
3643,-218848280000.0,-34985983.7096,-18993250.165120002,-19123533.11792,-4100906.4835200002,-661737.1825679999,0.663058
3644,-218513630000.0,-34962618.44659999,-18980565.591519997,-19110761.535319995,-4098167.7079199995,-661295.2437779999,0.65210522
3645,-218205170000.0,-34941081.7694,-18968873.72368,-19098989.46788,-4095643.2712800005,-660887.891502,0.63626215
3646,-217934590000.0,-41142135.25994,-20458953.95476,-21823771.571700003,-4144622.4406400006,-668791.3483760002,0.61764234
3647,-217697230000.0,-41123059.586179994,-20449468.09972,-21813652.9149,-4142700.774080001,-668481.261272,0.59719936
3648,-217497900000.0,-41107040.23139999,-20441502.0756,-21805155.476999998,-4141086.9984,-668220.8565599999,0.5769748
3649,-217314150000.0,-41092272.97889999,-20434158.690599997,-21797322.2145,-4139599.3584000003,-667980.8055599999,0.55473695
3650,-217153870000.0,-48354925.46045999,-22073772.920879997,-24951179.356739994,-4483669.46632,-723501.2093379998,0.53203314
3651,-217012170000.0,-48341880.84186,-22067818.12008,-24944448.32334,-4482459.91512,-723306.0317579999,0.50879189
3652,-216896800000.0,-48331260.110399984,-22062969.811199997,-24938968.017599996,-4481475.1168,-723147.1211199998,0.48643523
3653,-216782580000.0,-48320745.24564,-22058169.82992,-24933542.33916,-4480500.13488,-722989.7944919999,0.46282583
3654,-216689010000.0,-48312131.37857999,-22054237.64424,-24929097.577019997,-4479701.421359999,-722860.9111739999,0.4386114
3655,-216603750000.0,-47403402.92400001,-22003688.841,-24589248.915000003,-4942075.644,-797471.2971000001,0.41579253
3656,-216532630000.0,-47397279.77648002,-22000846.601320002,-24586072.695800003,-4941437.270880001,-797368.286892,0.38862033
3657,-216468380000.0,-47391748.108480014,-21998278.914320003,-24583203.290800005,-4940860.562880001,-797275.2271920001,0.35559865
3658,-216412950000.0,-47386975.80720001,-21996063.709799998,-24580727.787,-4940363.0232,-797194.94238,0.32082034
3659,-210872110000.0,-46722781.1979,-23687756.750639997,-24944745.55594,-5109124.005039999,-824426.8280859999,0.29827909
3660,-197704020000.0,-45631278.217800006,-23134380.936480004,-24362004.901080005,-4989768.437280001,-805167.1796520001,0.29345826
3661,-186570720000.0,-44708438.980799995,-22666515.13728,-23869311.84288,-4888856.20608,-788883.6150719998,0.28827057
3662,-176837580000.0,-43901659.0062,-22257489.66192,-23438581.465320002,-4800635.02512,-774647.9245079999,0.28256813
3663,-168368740000.0,-41601839.113639995,-22016507.178639997,-22538436.819080003,-4565587.312,-736719.7707999998,0.27645809
3664,-160660960000.0,-40983783.06656,-21689419.82656,-22203595.44032,-4497758.848,-725774.7231999999,0.27088453
3665,-154149500000.0,-40461655.13499999,-21413099.509999998,-21920724.595,-4440458.0,-716528.45,0.26300202
3666,-148423330000.0,-40002496.46738,-21170103.75988,-21671968.31786,-4390067.704,-708397.2886,0.25596954
3667,-143403470000.0,-36320052.46786,-19474558.963999998,-19766677.34846,-4076422.245279999,-657786.316852,0.24886141
3668,-138982370000.0,-35980343.98606,-19292409.643999998,-19581795.78866,-4038294.6788799996,-651633.914092,0.24148301
3669,-135011350000.0,-35675218.75130001,-19128803.619999997,-19415735.674299996,-4004048.6023999997,-646107.8426599998,0.23384165
3670,-131586430000.0,-35412054.748339996,-18987696.915999997,-19272512.369739998,-3974512.0923199994,-641341.7239879998,0.22623424
3671,-128535850000.0,-30878074.846299995,-17060307.4796,-16983405.9549,-3755498.6348,-606000.91607,0.2183053
3672,-125685670000.0,-30193378.15377859,-16682008.762376701,-16606812.467678055,-3672223.4466020437,-592563.3288835116,0.20966367
3673,-123434630000.0,-29707541.931309484,-16518871.713411298,-1366585369.1800458,-3636311.9622746087,-586768.5211852209,0.20232295
3674,-121272660000.0,-29245690.300152395,-16373945.814364897,-24372166.4802,-3604409.312415177,-581620.5935942671,0.19425484
3675,-119468150000.0,-27911071.596056033,-16762252.632910829,-23766993.761,-3651183.741822161,-589168.2856122123,0.18523961
3676,-117804200000.0,-27571664.27986434,-16669967.88309058,-23435967.548,-3631082.113148443,-585924.6137125896,0.17724207
3677,-116303950000.0,-27270073.239950653,-16599425.048721813,-23137507.813,-3615716.347246336,-583445.1378511132,0.16908368
3678,-115007310000.0,-27013779.53969548,-16550949.986598054,-22879554.251399998,-3605157.422823339,-581741.3114101297,0.16101785
3679,-113854430000.0,-26790236.616906427,-16520254.588713346,-22650200.304199997,-3598471.2965514218,-580662.4137617067,0.15293786
3680,-112782950000.0,-27579460.611512363,-16831914.479507707,-23123888.2385,-3664975.2519241027,-591393.7338332074,0.14452931
3681,-111875300000.0,-27406798.263432514,-16831953.884622905,-22937792.759,-3664983.8319802904,-591395.1183422742,0.13637589
3682,-111068140000.0,-27257948.68711487,-16844899.645696457,-22772300.7442,-3667802.6375302873,-591849.9710560236,0.1282439
3683,-110334430000.0,-27127476.8660362,-16869952.448371883,-22621868.1829,-3673257.6261418653,-592730.20785471,0.11973329
3684,-109710300000.0,-27997564.880547967,-17232145.623075224,-23162038.536000002,-3996136.960025212,-644831.1912767955,0.11141397
3685,-109127410000.0,-27900707.994539447,-17278047.45921599,-23038978.799200002,-4006781.6021926673,-646548.8494447258,0.10237559
3686,-108609050000.0,-27819825.871030007,-17332779.147328436,-22929542.636,-4019473.8882570243,-648596.9228778379,0.093021788
3687,-108148060000.0,-27753173.15531943,-17395432.858065188,-22832218.4272,-4034003.2924667117,-650941.4403753103,0.08315298
3688,-105330090000.0,-26465684.113425553,-18538397.88901166,-22664928.7662,-3855456.280443406,-622130.4452533679,0.078742146
3689,-101793410000.0,-25615998.84585326,-18048806.53290424,-21903905.963800002,-3753635.288141046,-605700.2396773051,0.077156259
3690,-98269617000.0,-24768647.22168259,-17558398.518166624,-21145656.18606,-3651644.454212477,-589242.6278388314,0.075497415
3691,-94992158000.0,-23979714.883534536,-17099490.966478247,-20440412.55844,-3556204.8152052364,-573842.1406353904,0.073951845
3692,-91755407000.0,-24013407.472131386,-16204853.315855522,-19930191.95447,-3242954.9887761245,-523295.0095525109,0.072107417
