;total_inflow;.t;.in_out_RZ
2024-09-02 01:10:00;0,6651784181594849;1,0451388888888888;0,6651784181594849
2024-09-02 01:15:00;0,6652966141700745;1,0486111111111112;0,6652966141700745
2024-09-02 01:20:00;0,6653921008110046;1,0520833333333333;0,6653921008110046
2024-09-02 01:25:00;0,665475606918335;1,0555555555555556;0,665475606918335
2024-09-02 01:30:00;0,6655463576316833;1,0590277777777777;0,6655463576316833
2024-09-02 01:35:00;0,6656665205955505;1,0625;0,6656665205955505
2024-09-02 01:40:00;0,6657806634902954;1,0659722222222223;0,6657806634902954
2024-09-02 01:45:00;0,6659249663352966;1,0694444444444444;0,6659249663352966
2024-09-02 01:50:00;0,6660536527633667;1,0729166666666667;0,6660536527633667
2024-09-02 01:55:00;0,6662083268165588;1,0763888888888888;0,6662083268165588
2024-09-02 02:00:00;0,6663777232170105;1,0798611111111112;0,6663777232170105
2024-09-02 02:05:00;0,6665482521057129;1,0833333333333333;0,6665482521057129
2024-09-02 02:10:00;0,666732132434845;1,0868055555555556;0,666732132434845
2024-09-02 02:15:00;0,6669375896453857;1,0902777777777777;0,6669375896453857
2024-09-02 02:20:00;0,6671573519706726;1,09375;0,6671573519706726
2024-09-02 02:25:00;0,6673821806907654;1,0972222222222223;0,6673821806907654
2024-09-02 02:30:00;0,6676319241523743;1,1006944444444444;0,6676319241523743
2024-09-02 02:35:00;0,6679134368896484;1,1041666666666667;0,6679134368896484
2024-09-02 02:40:00;0,6681678891181946;1,1076388888888888;0,6681678891181946
2024-09-02 02:45:00;0,6684004068374634;1,1111111111111112;0,6684004068374634
2024-09-02 02:50:00;0,6685950756072998;1,1145833333333333;0,6685950756072998
2024-09-02 02:55:00;0,6688128709793091;1,1180555555555556;0,6688128709793091
2024-09-02 03:00:00;0,6690157055854797;1,1215277777777777;0,6690157055854797
2024-09-02 03:05:00;0,6691861152648926;1,125;0,6691861152648926
2024-09-02 03:10:00;0,6693275570869446;1,1284722222222223;0,6693275570869446
2024-09-02 03:15:00;0,6694007515907288;1,1319444444444444;0,6694007515907288
2024-09-02 03:20:00;0,6694204211235046;1,1354166666666667;0,6694204211235046
2024-09-02 03:25:00;0,6693837642669678;1,1388888888888888;0,6693837642669678
2024-09-02 03:30:00;0,669303297996521;1,1423611111111112;0,669303297996521
2024-09-02 03:35:00;0,6691591739654541;1,1458333333333333;0,6691591739654541
2024-09-02 03:40:00;0,668964147567749;1,1493055555555556;0,668964147567749
2024-09-02 03:45:00;0,6687359809875488;1,1527777777777777;0,6687359809875488
2024-09-02 03:50:00;0,6684504747390747;1,15625;0,6684504747390747
2024-09-02 03:55:00;0,6681516766548157;1,1597222222222223;0,6681516766548157
2024-09-02 04:00:00;0,6678116321563721;1,1631944444444444;0,6678116321563721
2024-09-02 04:05:00;0,6674582958221436;1,1666666666666667;0,6674582958221436
2024-09-02 04:10:00;0,6670800447463989;1,1701388888888888;0,6670800447463989
2024-09-02 04:15:00;0,6666606664657593;1,1736111111111112;0,6666606664657593
2024-09-02 04:20:00;0,666210949420929;1,1770833333333333;0,666210949420929
2024-09-02 04:25:00;0,6657155752182007;1,1805555555555556;0,6657155752182007
2024-09-02 04:30:00;0,665216326713562;1,1840277777777777;0,665216326713562
