;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part
2024-07-17 04:15:00;14110,26005744934;0;0;0;0;0
2024-07-17 04:20:00;14188,29174041748;0;0;0;0;0
2024-07-17 04:25:00;14266,07494354248;0;0;0;0;0
2024-07-17 04:30:00;14343,60966682434;0;0;0;0;0
2024-07-17 04:35:00;14421,04525566101;0;0;0;0;0
2024-07-17 04:40:00;14498,234939575195;0;0;0;0;0
2024-07-17 04:45:00;14575,17614364624;0;0;0;0;0
2024-07-17 04:50:00;14651,8714427948;0;0;0;0;0
2024-07-17 04:55:00;14728,320837020874;0;0;0;0;0
2024-07-17 05:00:00;14804,524326324463;0;0;0;0;0
2024-07-17 05:05:00;14880,48448562622;0;0;0;0;0
2024-07-17 05:10:00;15000,61354637146;0;0;0;0;0
2024-07-17 05:15:00;15121,468734741211;0;0;0;0;0
2024-07-17 05:20:00;15242,371559143066;0;0;0;0;0
2024-07-17 05:25:00;15362,889432907104;0;0;0;0;0
2024-07-17 05:30:00;15483,022356033325;0;0;0;0;0
2024-07-17 05:35:00;15603,071594238281;0;0;0;0;0
2024-07-17 05:40:00;15722,738456726074;0;0;0;0;0
2024-07-17 05:45:00;15842,02036857605;0;0;0;0;0
2024-07-17 05:50:00;15960,92119216919;0;0;0;0;0
2024-07-17 05:55:00;16079,440927505493;0;0;0;0;0
2024-07-17 06:00:00;16197,579574584961;0;0;0;0;0
2024-07-17 06:05:00;16315,339708328247;0;0;0;0;0
2024-07-17 06:10:00;16462,33162879944;0;0;0;0;0
2024-07-17 06:15:00;16609,320974349976;0;0;0;0;0
2024-07-17 06:20:00;16755,970430374146;0;0;0;0;0
2024-07-17 06:25:00;16902,149963378906;0;0;0;0;0
2024-07-17 06:30:00;17047,862148284912;0;0;0;0;0
2024-07-17 06:35:00;17193,195819854736;0;0;0;0;0
2024-07-17 06:40:00;17338,066005706787;0;0;0;0;0
2024-07-17 06:45:00;17482,47013092041;0;0;0;0;0
2024-07-17 06:50:00;17626,412057876587;0;0;0;0;0
2024-07-17 06:55:00;17769,891786575317;0;0;0;0;0
2024-07-17 07:00:00;17912,911891937256;0;0;0;0;0
2024-07-17 07:05:00;18055,47366142273;0;0;0;0;0
2024-07-17 07:10:00;18227,187395095825;0;0;0;0;0
2024-07-17 07:15:00;18398,154401779175;0;0;0;0;0
2024-07-17 07:20:00;18568,312883377075;0;0;0;0;0
2024-07-17 07:25:00;18737,92290687561;0;0;0;0;0
2024-07-17 07:30:00;18906,98962211609;0;0;0;0;0
2024-07-17 07:35:00;19075,331497192383;0;0;0;0;0
2024-07-17 07:40:00;19243,1339263916;0;0;0;0;0
2024-07-17 07:45:00;19410,396909713745;0;0;0;0;0
2024-07-17 07:50:00;19577,124309539795;0;0;0;0;0
2024-07-17 07:55:00;19743,31612586975;0;0;0;0;0
2024-07-17 08:00:00;19908,976221084595;0;0;0;0;0
2024-07-17 08:05:00;20074,104595184326;0;0;0;0;0
2024-07-17 08:10:00;20238,7038230896;0;0;0;0;0
2024-07-17 08:15:00;20402,62713432312;0;0;0;0;0
2024-07-17 08:20:00;20565,937614440918;0;0;0;0;0
2024-07-17 08:25:00;20728,72281074524;0;0;0;0;0
2024-07-17 08:30:00;20890,987873077393;0;0;0;0;0
2024-07-17 08:35:00;21042,64941215515;0;0;0;0;0
2024-07-17 08:40:00;21191,549348831177;0;0;0;0;0
2024-07-17 08:45:00;21340,00768661499;0;0;0;0;0
2024-07-17 08:50:00;21488,02571296692;0;0;0;0;0
2024-07-17 08:55:00;21635,606002807617;0;0;0;0;0
2024-07-17 09:00:00;21782,749843597412;0;0;0;0;0
2024-07-17 09:05:00;21929,45852279663;0;0;0;0;0
2024-07-17 09:10:00;22089,40486907959;0;0;0;0;0
2024-07-17 09:15:00;22248,789882659912;0;0;0;0;0
2024-07-17 09:20:00;22407,58008956909;0;0;0;0;0
2024-07-17 09:25:00;22565,90166091919;0;0;0;0;0
2024-07-17 09:30:00;22723,75202178955;0;0;0;0;0
2024-07-17 09:35:00;22881,051349639893;0;0;0;0;0
2024-07-17 09:40:00;23037,884616851807;0;0;0;0;0
2024-07-17 09:45:00;23194,254398345947;0;0;0;0;0
2024-07-17 09:50:00;23350,15811920166;0;0;0;0;0
2024-07-17 09:55:00;23505,60350418091;0;0;0;0;0
2024-07-17 10:00:00;23660,585403442383;0;0;0;0;0
