#.t	H2O_sew	NH4_sew	PO4_sew	COD_sol	X_TSS_sew	COD_part
#d	m3/d	m3/d	m3/d	m3/d	m3/d	m3/d
198.29166666666666	17912.911891937256	0	0	0	0	0
198.29513888888889	18055.47366142273	0	0	0	0	0
198.29861111111111	18227.187395095825	0	0	0	0	0
198.30208333333334	18398.154401779175	0	0	0	0	0
198.30555555555554	18568.312883377075	0	0	0	0	0
198.30902777777777	18737.92290687561	0	0	0	0	0
198.3125	18906.98962211609	0	0	0	0	0
198.31597222222223	19075.331497192383	0	0	0	0	0
198.31944444444446	19243.1339263916	0	0	0	0	0
198.32291666666666	19410.396909713745	0	0	0	0	0
198.32638888888889	19577.124309539795	0	0	0	0	0
198.32986111111111	19743.31612586975	0	0	0	0	0
198.33333333333334	19908.976221084595	0	0	0	0	0
198.33680555555554	20074.104595184326	0	0	0	0	0
198.34027777777777	20238.7038230896	0	0	0	0	0
198.34375	20402.62713432312	0	0	0	0	0
198.34722222222223	20565.937614440918	0	0	0	0	0
198.35069444444446	20728.72281074524	0	0	0	0	0
198.35416666666666	20890.987873077393	0	0	0	0	0
198.35763888888889	21042.64941215515	0	0	0	0	0
198.36111111111111	21191.549348831177	0	0	0	0	0
198.36458333333334	21340.00768661499	0	0	0	0	0
198.36805555555554	21488.02571296692	0	0	0	0	0
198.37152777777777	21635.606002807617	0	0	0	0	0
198.375	21782.749843597412	0	0	0	0	0
198.37847222222223	21929.45852279663	0	0	0	0	0
198.38194444444446	22089.40486907959	0	0	0	0	0
198.38541666666666	22248.789882659912	0	0	0	0	0
198.38888888888889	22407.58008956909	0	0	0	0	0
198.39236111111111	22565.90166091919	0	0	0	0	0
198.39583333333334	22723.75202178955	0	0	0	0	0
198.39930555555554	22881.051349639893	0	0	0	0	0
198.40277777777777	23037.884616851807	0	0	0	0	0
198.40625	23194.254398345947	0	0	0	0	0
198.40972222222223	23350.15811920166	0	0	0	0	0
198.41319444444446	23505.60350418091	0	0	0	0	0
198.41666666666666	23660.585403442383	0	0	0	0	0
198.42013888888889	23815.108966827393	0	0	0	0	0
198.42361111111111	23996.52500152588	0	0	0	0	0
198.42708333333334	24177.77109146118	0	0	0	0	0
198.43055555555554	24358.55884552002	0	0	0	0	0
198.43402777777777	24538.813591003418	0	0	0	0	0
198.4375	24718.532752990723	0	0	0	0	0
198.44097222222223	24897.775554656982	0	0	0	0	0
198.44444444444446	25076.487922668457	0	0	0	0	0
198.44791666666666	25254.6724319458	0	0	0	0	0
198.45138888888889	25432.329082489014	0	0	0	0	0
198.45486111111111	25609.457874298096	0	0	0	0	0
198.45833333333334	25786.0613822937	0	0	0	0	0
198.46180555555554	25962.142181396484	0	0	0	0	0
198.46527777777777	26165.05365371704	0	0	0	0	0
198.46875	26368.2071685791	0	0	0	0	0
198.47222222222223	26571.11864089966	0	0	0	0	0
198.47569444444446	26773.432731628418	0	0	0	0	0
198.47916666666666	26975.14944076538	0	0	0	0	0
198.48263888888889	27176.518535614014	0	0	0	0	0
198.48611111111111	27377.292823791504	0	0	0	0	0
198.48958333333334	27577.47230529785	0	0	0	0	0
198.49305555555554	27777.05955505371	0	0	0	0	0
198.49652777777777	27976.054573059082	0	0	0	0	0
198.5	28174.45993423462	0	0	0	0	0
198.50347222222223	28372.28078842163	0	0	0	0	0
198.50694444444446	28596.86279296875	0	0	0	0	0
198.51041666666666	28821.758937835693	0	0	0	0	0
198.51388888888889	29046.433639526367	0	0	0	0	0
198.51736111111111	29270.446586608887	0	0	0	0	0
198.52083333333334	29493.792629241943	0	0	0	0	0
198.52430555555554	29716.78590774536	0	0	0	0	0
198.52777777777777	29939.122581481934	0	0	0	0	0
198.53125	30160.800075531006	0	0	0	0	0
198.53472222222223	30381.820964813232	0	0	0	0	0
198.53819444444446	30602.185249328613	0	0	0	0	0
198.54166666666666	30821.898078918457	0	0	0	0	0
198.54513888888889	31040.962028503418	0	0	0	0	0
198.54861111111111	31232.0237159729	0	0	0	0	0
198.55208333333334	31421.952438354492	0	0	0	0	0
198.55555555555554	31611.113834381104	0	0	0	0	0
198.55902777777777	31799.716472625732	0	0	0	0	0
198.5625	31987.757778167725	0	0	0	0	0
198.56597222222223	32175.103855133057	0	0	0	0	0
198.56944444444446	32361.89374923706	0	0	0	0	0
198.57291666666666	32548.13003540039	0	0	0	0	0
198.57638888888889	32733.812713623047	0	0	0	0	0
198.57986111111111	32918.94693374634	0	0	0	0	0
198.58333333333334	33103.532695770264	0	0	0	0	0
198.58680555555554	33287.569999694824	0	0	0	0	0
198.59027777777777	33416.3649559021	0	0	0	0	0
198.59375	33543.70250701904	0	0	0	0	0
198.59722222222223	33670.3010559082	0	0	0	0	0
198.60069444444446	33796.523666381836	0	0	0	0	0
198.60416666666666	33922.372913360596	0	0	0	0	0
198.60763888888889	34047.59645462036	0	0	0	0	0
198.61111111111111	34172.446632385254	0	0	0	0	0
198.61458333333334	34296.92859649658	0	0	0	0	0
198.61805555555554	34421.03977203369	0	0	0	0	0
198.62152777777777	34544.78530883789	0	0	0	0	0
198.625	34668.16520690918	0	0	0	0	0
198.62847222222223	34791.176891326904	0	0	0	0	0
198.63194444444446	34886.47470474243	0	0	0	0	0
198.63541666666666	34980.7168006897	0	0	0	0	0
198.63888888888889	35074.35636520386	0	0	0	0	0
198.64236111111111	35167.71783828735	0	0	0	0	0
198.64583333333334	35260.801219940186	0	0	0	0	0
198.64930555555554	35353.38764190674	0	0	0	0	0
198.65277777777777	35445.69597244263	0	0	0	0	0
198.65625	35537.73136138916	0	0	0	0	0
198.65972222222223	35629.49380874634	0	0	0	0	0
198.66319444444446	35720.985889434814	0	0	0	0	0
198.66666666666666	35812.205028533936	0	0	0	0	0
198.67013888888889	35903.153800964355	0	0	0	0	0
198.67361111111111	35980.15937805176	0	0	0	0	0
198.67708333333334	36056.75554275513	0	0	0	0	0
198.68055555555554	36133.081340789795	0	0	0	0	0
198.68402777777777	36209.18312072754	0	0	0	0	0
198.6875	36285.058307647705	0	0	0	0	0
198.69097222222223	36360.68115234375	0	0	0	0	0
198.69444444444446	36436.07997894287	0	0	0	0	0
198.69791666666666	36511.25478744507	0	0	0	0	0
198.70138888888889	36586.208152770996	0	0	0	0	0
198.70486111111111	36660.940074920654	0	0	0	0	0
198.70833333333334	36735.44797897339	0	0	0	0	0
198.71180555555554	36809.73701477051	0	0	0	0	0
198.71527777777777	36883.80718231201	0	0	0	0	0
198.71875	36958.06531906128	0	0	0	0	0
198.72222222222223	37032.34405517578	0	0	0	0	0
198.72569444444446	37106.40649795532	0	0	0	0	0
198.72916666666666	37180.25007247925	0	0	0	0	0
198.73263888888889	37254.04214859009	0	0	0	0	0
198.73611111111111	37327.61535644531	0	0	0	0	0
198.73958333333334	37400.972270965576	0	0	0	0	0
198.74305555555554	37474.110317230225	0	0	0	0	0
198.74652777777777	37547.03464508057	0	0	0	0	0
198.75	37619.74010467529	0	0	0	0	0
198.75347222222223	37692.23184585571	0	0	0	0	0
198.75694444444446	37764.50729370117	0	0	0	0	0
198.76041666666666	37836.911487579346	0	0	0	0	0
198.76388888888889	37909.30280685425	0	0	0	0	0
198.76736111111111	37981.480407714844	0	0	0	0	0
198.77083333333334	38053.44429016113	0	0	0	0	0
198.77430555555554	38125.33349990845	0	0	0	0	0
198.77777777777777	38197.01156616211	0	0	0	0	0
198.78125	38268.47848892212	0	0	0	0	0
198.78472222222223	38339.73169326782	0	0	0	0	0
198.78819444444446	38410.77632904053	0	0	0	0	0
198.79166666666666	38481.60982131958	0	0	0	0	0
198.79513888888889	38552.23217010498	0	0	0	0	0
198.79861111111111	38636.32135391235	0	0	0	0	0
198.80208333333334	38720.07064819336	0	0	0	0	0
198.80555555555554	38803.4517288208	0	0	0	0	0
198.80902777777777	38886.58561706543	0	0	0	0	0
198.8125	38969.472312927246	0	0	0	0	0
198.81597222222223	39052.02941894531	0	0	0	0	0
198.81944444444446	39134.34190750122	0	0	0	0	0
198.82291666666666	39216.40977859497	0	0	0	0	0
198.82638888888889	39298.23560714722	0	0	0	0	0
198.82986111111111	39379.81939315796	0	0	0	0	0
198.83333333333334	39461.1611366272	0	0	0	0	0
198.83680555555554	39542.26083755493	0	0	0	0	0
198.84027777777777	39595.770263671875	0	0	0	0	0
198.84375	39648.14157485962	0	0	0	0	0
198.84722222222223	39699.91807937622	0	0	0	0	0
198.85069444444446	39751.534938812256	0	0	0	0	0
198.85416666666666	39802.99987792969	0	0	0	0	0
198.85763888888889	39854.00390625	0	0	0	0	0
198.86111111111111	39904.85601425171	0	0	0	0	0
198.86458333333334	39955.556201934814	0	0	0	0	0
198.86805555555554	40006.10704421997	0	0	0	0	0
198.87152777777777	40056.50854110718	0	0	0	0	0
198.875	40106.75811767578	0	0	0	0	0
198.87847222222223	40156.86092376709	0	0	0	0	0
198.88194444444446	40165.79074859619	0	0	0	0	0
198.88541666666666	40174.14379119873	0	0	0	0	0
198.88888888888889	40182.35263824463	0	0	0	0	0
198.89236111111111	40190.535736083984	0	0	0	0	0
198.89583333333334	40198.69565963745	0	0	0	0	0
198.89930555555554	40206.74743652344	0	0	0	0	0
198.90277777777777	40214.77346420288	0	0	0	0	0
198.90625	40222.776317596436	0	0	0	0	0
198.90972222222223	40230.7559967041	0	0	0	0	0
198.91319444444446	40238.709926605225	0	0	0	0	0
198.91666666666666	40246.64325714111	0	0	0	0	0
198.92013888888889	40254.55083847046	0	0	0	0	0
198.92361111111111	40207.73620605469	0	0	0	0	0
198.92708333333334	40160.60228347778	0	0	0	0	0
198.93055555555554	40113.60483169556	0	0	0	0	0
198.93402777777777	40066.74900054932	0	0	0	0	0
198.9375	40020.03221511841	0	0	0	0	0
198.94097222222223	39973.45190048218	0	0	0	0	0
198.94444444444446	39927.01063156128	0	0	0	0	0
198.94791666666666	39880.70840835571	0	0	0	0	0
198.95138888888889	39834.54008102417	0	0	0	0	0
198.95486111111111	39788.51079940796	0	0	0	0	0
198.95833333333334	39742.617988586426	0	0	0	0	0
198.96180555555554	39696.86164855957	0	0	0	0	0
198.96527777777777	39637.56380081177	0	0	0	0	0
198.96875	39578.32775115967	0	0	0	0	0
198.97222222222223	39519.26679611206	0	0	0	0	0
198.97569444444446	39460.380935668945	0	0	0	0	0
198.97916666666666	39401.67016983032	0	0	0	0	0
198.98263888888889	39343.13192367554	0	0	0	0	0
198.98611111111111	39284.768772125244	0	0	0	0	0
198.98958333333334	39226.57814025879	0	0	0	0	0
198.99305555555554	39168.56002807617	0	0	0	0	0
198.99652777777777	39110.71186065674	0	0	0	0	0
199.0	39053.03621292114	0	0	0	0	0
199.00347222222223	38995.533084869385	0	0	0	0	0
199.00694444444446	38938.197326660156	0	0	0	0	0
199.01041666666666	38881.034088134766	0	0	0	0	0
199.01388888888889	38824.038219451904	0	0	0	0	0
199.01736111111111	38767.21229553223	0	0	0	0	0
199.02083333333334	38710.55374145508	0	0	0	0	0
199.02430555555554	38654.06513214111	0	0	0	0	0
199.02777777777777	38597.74131774902	0	0	0	0	0
199.03125	38541.58487319946	0	0	0	0	0
199.03472222222223	38485.59579849243	0	0	0	0	0
199.03819444444446	38429.771518707275	0	0	0	0	0
199.04166666666666	38374.11460876465	0	0	0	0	0
199.04513888888889	38318.61991882324	0	0	0	0	0
199.04861111111111	38263.292598724365	0	0	0	0	0
199.05208333333334	38208.124923706055	0	0	0	0	0
199.05555555555554	38153.12461853027	0	0	0	0	0
199.05902777777777	38098.28395843506	0	0	0	0	0
199.0625	38043.60809326172	0	0	0	0	0
199.06597222222223	37989.0944480896	0	0	0	0	0
199.06944444444446	37934.74044799805	0	0	0	0	0
199.07291666666666	37880.548667907715	0	0	0	0	0
199.07638888888889	37826.51653289795	0	0	0	0	0
199.07986111111111	37772.646617889404	0	0	0	0	0
199.08333333333334	37718.93377304077	0	0	0	0	0
199.08680555555554	37665.380573272705	0	0	0	0	0
199.09027777777777	37611.987018585205	0	0	0	0	0
199.09375	37558.75053405762	0	0	0	0	0
199.09722222222223	37505.67111968994	0	0	0	0	0
199.10069444444446	37452.75135040283	0	0	0	0	0
199.10416666666666	37399.98607635498	0	0	0	0	0
199.10763888888889	37347.37787246704	0	0	0	0	0
199.11111111111111	37294.926738739014	0	0	0	0	0
199.11458333333334	37242.630100250244	0	0	0	0	0
199.11805555555554	37190.48795700073	0	0	0	0	0
199.12152777777777	37138.50030899048	0	0	0	0	0
199.125	37086.66715621948	0	0	0	0	0
199.12847222222223	37034.98592376709	0	0	0	0	0
199.13194444444446	36997.134590148926	0	0	0	0	0
199.13541666666666	36959.50984954834	0	0	0	0	0
199.13888888888889	36921.99583053589	0	0	0	0	0
199.14236111111111	36884.59253311157	0	0	0	0	0
199.14583333333334	36847.302532196045	0	0	0	0	0
199.14930555555554	36810.120677948	0	0	0	0	0
199.15277777777777	36773.049545288086	0	0	0	0	0
199.15625	36736.086559295654	0	0	0	0	0
199.15972222222223	36699.23686981201	0	0	0	0	0
199.16319444444446	36662.492752075195	0	0	0	0	0
199.16666666666666	36625.859355926514	0	0	0	0	0
199.17013888888889	36589.33410644531	0	0	0	0	0
199.17361111111111	36593.94063949585	0	0	0	0	0
199.17708333333334	36599.22180175781	0	0	0	0	0
199.18055555555554	36604.68578338623	0	0	0	0	0
199.18402777777777	36610.13689041138	0	0	0	0	0
199.1875	36615.56997299194	0	0	0	0	0
199.19097222222223	36621.12922668457	0	0	0	0	0
199.19444444444446	36626.67045593262	0	0	0	0	0
199.19791666666666	36632.19623565674	0	0	0	0	0
199.20138888888889	36637.70656585693	0	0	0	0	0
199.20486111111111	36643.19887161255	0	0	0	0	0
199.20833333333334	36648.67572784424	0	0	0	0	0
199.21180555555554	36654.137134552	0	0	0	0	0
199.21527777777777	36700.6067276001	0	0	0	0	0
199.21875	36747.964668273926	0	0	0	0	0
199.22222222222223	36795.58525085449	0	0	0	0	0
199.22569444444446	36843.06936264038	0	0	0	0	0
199.22916666666666	36890.40927886963	0	0	0	0	0
199.23263888888889	36937.89081573486	0	0	0	0	0
199.23611111111111	36985.233306884766	0	0	0	0	0
199.23958333333334	37032.43417739868	0	0	0	0	0
199.24305555555554	37079.49857711792	0	0	0	0	0
199.24652777777777	37126.42135620117	0	0	0	0	0
199.25	37173.20508956909	0	0	0	0	0
199.25347222222223	37219.84977722168	0	0	0	0	0
199.25694444444446	37293.70622634888	0	0	0	0	0
199.26041666666666	37367.778968811035	0	0	0	0	0
199.26388888888889	37441.75386428833	0	0	0	0	0
199.26736111111111	37515.50989151001	0	0	0	0	0
199.27083333333334	37589.047050476074	0	0	0	0	0
199.27430555555554	37662.450313568115	0	0	0	0	0
199.27777777777777	37735.637283325195	0	0	0	0	0
199.28125	37808.60538482666	0	0	0	0	0
199.28472222222223	37881.35976791382	0	0	0	0	0
199.28819444444446	37953.897857666016	0	0	0	0	0
199.29166666666666	38026.21965408325	0	0	0	0	0
199.29513888888889	38098.330307006836	0	0	0	0	0
199.29861111111111	38197.5754737854	0	0	0	0	0
199.30208333333334	38296.346855163574	0	0	0	0	0
199.30555555555554	38394.582653045654	0	0	0	0	0
199.30902777777777	38492.5274848938	0	0	0	0	0
199.3125	38590.18135070801	0	0	0	0	0
199.31597222222223	38687.379455566406	0	0	0	0	0
199.31944444444446	38784.28916931152	0	0	0	0	0
199.32291666666666	38880.91049194336	0	0	0	0	0
199.32638888888889	38977.24599838257	0	0	0	0	0
199.32986111111111	39073.29568862915	0	0	0	0	0
199.33333333333334	39169.059562683105	0	0	0	0	0
199.33680555555554	39264.54277038574	0	0	0	0	0
199.34027777777777	39359.74016189575	0	0	0	0	0
199.34375	39454.520416259766	0	0	0	0	0
199.34722222222223	39548.94018173218	0	0	0	0	0
199.35069444444446	39643.07928085327	0	0	0	0	0
199.35416666666666	39736.93771362305	0	0	0	0	0
199.35763888888889	39830.46398162842	0	0	0	0	0
199.36111111111111	39923.712158203125	0	0	0	0	0
199.36458333333334	40016.68481826782	0	0	0	0	0
199.36805555555554	40109.38196182251	0	0	0	0	0
199.37152777777777	40201.80616378784	0	0	0	0	0
199.375	40293.954849243164	0	0	0	0	0
199.37847222222223	40385.83059310913	0	0	0	0	0
199.38194444444446	40491.10879898071	0	0	0	0	0
199.38541666666666	40595.985317230225	0	0	0	0	0
199.38888888888889	40700.429248809814	0	0	0	0	0
199.39236111111111	40804.56418991089	0	0	0	0	0
199.39583333333334	40908.3927154541	0	0	0	0	0
199.39930555555554	41011.82727813721	0	0	0	0	0
199.40277777777777	41114.95542526245	0	0	0	0	0
199.40625	41217.77973175049	0	0	0	0	0
199.40972222222223	41320.297622680664	0	0	0	0	0
199.41319444444446	41422.51167297363	0	0	0	0	0
199.41666666666666	41524.42445755005	0	0	0	0	0
199.42013888888889	41626.03340148926	0	0	0	0	0
199.42361111111111	41754.691886901855	0	0	0	0	0
199.42708333333334	41883.33492279053	0	0	0	0	0
199.43055555555554	42011.6792678833	0	0	0	0	0
199.43402777777777	42139.64252471924	0	0	0	0	0
199.4375	42267.227268218994	0	0	0	0	0
199.44097222222223	42394.49014663696	0	0	0	0	0
199.44444444444446	42521.37451171875	0	0	0	0	0
199.44791666666666	42647.885513305664	0	0	0	0	0
199.45138888888889	42774.02057647705	0	0	0	0	0
199.45486111111111	42899.782276153564	0	0	0	0	0
199.45833333333334	43025.17318725586	0	0	0	0	0
199.46180555555554	43150.19073486328	0	0	0	0	0
199.46527777777777	43302.188301086426	0	0	0	0	0
199.46875	43454.57725524902	0	0	0	0	0
199.47222222222223	43606.878662109375	0	0	0	0	0
199.47569444444446	43758.73203277588	0	0	0	0	0
199.47916666666666	43910.137367248535	0	0	0	0	0
199.48263888888889	44061.341857910156	0	0	0	0	0
199.48611111111111	44212.10346221924	0	0	0	0	0
199.48958333333334	44362.41703033447	0	0	0	0	0
199.49305555555554	44512.28256225586	0	0	0	0	0
199.49652777777777	44661.710357666016	0	0	0	0	0
199.5	44810.690116882324	0	0	0	0	0
199.50347222222223	44959.2321395874	0	0	0	0	0
199.50694444444446	45134.68208312988	0	0	0	0	0
199.51041666666666	45310.59551239014	0	0	0	0	0
199.51388888888889	45486.42654418945	0	0	0	0	0
199.51736111111111	45661.74259185791	0	0	0	0	0
199.52083333333334	45836.5385055542	0	0	0	0	0
199.52430555555554	46011.123275756836	0	0	0	0	0
199.52777777777777	46185.19306182861	0	0	0	0	0
199.53125	46358.74786376953	0	0	0	0	0
199.53472222222223	46531.78768157959	0	0	0	0	0
199.53819444444446	46704.3176651001	0	0	0	0	0
199.54166666666666	46876.332664489746	0	0	0	0	0
199.54513888888889	47047.84297943115	0	0	0	0	0
199.54861111111111	47191.49265289307	0	0	0	0	0
199.55208333333334	47334.14325714111	0	0	0	0	0
199.55555555555554	47476.17588043213	0	0	0	0	0
199.55902777777777	47617.78106689453	0	0	0	0	0
199.5625	47758.96911621094	0	0	0	0	0
199.56597222222223	47899.600982666016	0	0	0	0	0
199.56944444444446	48039.81056213379	0	0	0	0	0
199.57291666666666	48179.608154296875	0	0	0	0	0
199.57638888888889	48318.99375915527	0	0	0	0	0
199.57986111111111	48457.962226867676	0	0	0	0	0
199.58333333333334	48596.5238571167	0	0	0	0	0
199.58680555555554	48734.66835021973	0	0	0	0	0
199.59027777777777	48817.7095413208	0	0	0	0	0
199.59375	48899.42722320557	0	0	0	0	0
199.59722222222223	48980.547523498535	0	0	0	0	0
199.60069444444446	49061.41548156738	0	0	0	0	0
199.60416666666666	49142.051696777344	0	0	0	0	0
199.60763888888889	49222.19352722168	0	0	0	0	0
199.61111111111111	49302.09846496582	0	0	0	0	0
199.61458333333334	49381.766510009766	0	0	0	0	0
199.61805555555554	49461.197662353516	0	0	0	0	0
199.62152777777777	49540.39192199707	0	0	0	0	0
199.625	49619.35443878174	0	0	0	0	0
199.62847222222223	49698.08006286621	0	0	0	0	0
199.63194444444446	49749.223136901855	0	0	0	0	0
199.63541666666666	49799.43923950195	0	0	0	0	0
199.63888888888889	49849.18670654297	0	0	0	0	0
199.64236111111111	49898.784828186035	0	0	0	0	0
199.64583333333334	49948.23360443115	0	0	0	0	0
199.64930555555554	49997.31674194336	0	0	0	0	0
199.65277777777777	50046.25053405762	0	0	0	0	0
199.65625	50095.034980773926	0	0	0	0	0
199.65972222222223	50143.6803817749	0	0	0	0	0
199.66319444444446	50192.18158721924	0	0	0	0	0
199.66666666666666	50240.533447265625	0	0	0	0	0
199.67013888888889	50275.07343292236	0	0	0	0	0
199.67361111111111	50309.32502746582	0	0	0	0	0
199.67708333333334	50343.437576293945	0	0	0	0	0
199.68055555555554	50377.44197845459	0	0	0	0	0
199.68402777777777	50411.35368347168	0	0	0	0	0
199.6875	50445.131492614746	0	0	0	0	0
199.69097222222223	50478.81145477295	0	0	0	0	0
199.69444444444446	50512.39356994629	0	0	0	0	0
199.69791666666666	50545.87268829346	0	0	0	0	0
199.70138888888889	50579.25395965576	0	0	0	0	0
199.70486111111111	50612.5373840332	0	0	0	0	0
199.70833333333334	50645.72296142578	0	0	0	0	0
199.71180555555554	50678.810691833496	0	0	0	0	0
199.71527777777777	50711.79542541504	0	0	0	0	0
199.71875	50745.094299316406	0	0	0	0	0
199.72222222222223	50778.537368774414	0	0	0	0	0
199.72569444444446	50811.88259124756	0	0	0	0	0
199.72916666666666	50845.12996673584	0	0	0	0	0
199.73263888888889	50878.44429016113	0	0	0	0	0
199.73611111111111	50911.66076660156	0	0	0	0	0
199.73958333333334	50944.77939605713	0	0	0	0	0
199.74305555555554	50977.80532836914	0	0	0	0	0
199.74652777777777	51010.72826385498	0	0	0	0	0
199.75	51043.55335235596	0	0	0	0	0
199.75347222222223	51076.28059387207	0	0	0	0	0
199.75694444444446	51108.91513824463	0	0	0	0	0
199.76041666666666	51141.79172515869	0	0	0	0	0
199.76388888888889	51174.771308898926	0	0	0	0	0
199.76736111111111	51207.6530456543	0	0	0	0	0
199.77083333333334	51240.44208526611	0	0	0	0	0
199.77430555555554	51273.2723236084	0	0	0	0	0
199.77777777777777	51306.00471496582	0	0	0	0	0
199.78125	51338.63925933838	0	0	0	0	0
199.78472222222223	51371.18110656738	0	0	0	0	0
199.78819444444446	51403.619956970215	0	0	0	0	0
199.79166666666666	51435.9712600708	0	0	0	0	0
199.79513888888889	51468.219566345215	0	0	0	0	0
199.79861111111111	51514.0531539917	0	0	0	0	0
199.80208333333334	51559.6549987793	0	0	0	0	0
199.80555555555554	51605.00450134277	0	0	0	0	0
199.80902777777777	51650.22010803223	0	0	0	0	0
199.8125	51695.29666900635	0	0	0	0	0
199.81597222222223	51740.16208648682	0	0	0	0	0
199.81944444444446	51784.88845825195	0	0	0	0	0
199.82291666666666	51829.486083984375	0	0	0	0	0
199.82638888888889	51873.94981384277	0	0	0	0	0
199.82986111111111	51918.28479766846	0	0	0	0	0
199.83333333333334	51962.48588562012	0	0	0	0	0
199.83680555555554	52006.55822753906	0	0	0	0	0
199.84027777777777	52023.14586639404	0	0	0	0	0
199.84375	52038.70868682861	0	0	0	0	0
199.84722222222223	52053.77712249756	0	0	0	0	0
199.85069444444446	52068.804359436035	0	0	0	0	0
199.85416666666666	52083.785247802734	0	0	0	0	0
199.85763888888889	52098.41079711914	0	0	0	0	0
199.86111111111111	52112.99514770508	0	0	0	0	0
199.86458333333334	52127.53314971924	0	0	0	0	0
199.86805555555554	52142.02995300293	0	0	0	0	0
199.87152777777777	52156.480407714844	0	0	0	0	0
199.875	52170.88966369629	0	0	0	0	0
199.87847222222223	52185.257720947266	0	0	0	0	0
199.88194444444446	52158.560943603516	0	0	0	0	0
199.88541666666666	52131.390380859375	0	0	0	0	0
199.88888888888889	52104.178619384766	0	0	0	0	0
199.89236111111111	52077.049255371094	0	0	0	0	0
199.89583333333334	52050.00228881836	0	0	0	0	0
199.89930555555554	52022.94502258301	0	0	0	0	0
199.90277777777777	51995.9753036499	0	0	0	0	0
199.90625	51969.07768249512	0	0	0	0	0
199.90972222222223	51942.26245880127	0	0	0	0	0
199.91319444444446	51915.52963256836	0	0	0	0	0
199.91666666666666	51888.87405395508	0	0	0	0	0
199.92013888888889	299817.95196533203	0	0	0	0	0
199.92361111111111	295068.9125061035	0	0	0	0	0
199.92708333333334	290399.2630004883	0	0	0	0	0
199.93055555555554	285810.1364135742	0	0	0	0	0
199.93402777777777	281300.0701904297	0	0	0	0	0
199.9375	276867.84896850586	0	0	0	0	0
199.94097222222223	272512.05139160156	0	0	0	0	0
199.94444444444446	268231.37969970703	0	0	0	0	0
199.94791666666666	264024.5361328125	0	0	0	0	0
199.95138888888889	259890.24353027344	0	0	0	0	0
199.95486111111111	255827.24533081055	0	0	0	0	0
199.95833333333334	251834.326171875	0	0	0	0	0
199.96180555555554	247910.25009155273	0	0	0	0	0
199.96527777777777	243974.22637939453	0	0	0	0	0
199.96875	240105.4183959961	0	0	0	0	0
199.97222222222223	236303.31115722656	0	0	0	0	0
199.97569444444446	232566.79229736328	0	0	0	0	0
199.97916666666666	228894.66705322266	0	0	0	0	0
199.98263888888889	225285.9260559082	0	0	0	0	0
199.98611111111111	221739.31274414062	0	0	0	0	0
199.98958333333334	218253.9207458496	0	0	0	0	0
199.99305555555554	214828.6376953125	0	0	0	0	0
199.99652777777777	211462.3924255371	0	0	0	0	0
200.0	208154.15496826172	0	0	0	0	0
200.00347222222223	204902.99835205078	0	0	0	0	0
200.00694444444446	201707.9132080078	0	0	0	0	0
200.01041666666666	198567.95196533203	0	0	0	0	0
200.01388888888889	195482.10525512695	0	0	0	0	0
200.01736111111111	192449.4255065918	0	0	0	0	0
200.02083333333334	189469.00634765625	0	0	0	0	0
200.02430555555554	186539.98260498047	0	0	0	0	0
200.02777777777777	183661.4891052246	0	0	0	0	0
200.03125	180832.6400756836	0	0	0	0	0
200.03472222222223	178052.57034301758	0	0	0	0	0
200.03819444444446	175320.4559326172	0	0	0	0	0
200.04166666666666	172635.46257019043	0	0	0	0	0
200.04513888888889	29406.05478286743	0	0	0	0	0
200.04861111111111	29377.125549316406	0	0	0	0	0
200.05208333333334	29348.281288146973	0	0	0	0	0
200.05555555555554	29319.52199935913	0	0	0	0	0
200.05902777777777	29290.850257873535	0	0	0	0	0
200.0625	29262.260913848877	0	0	0	0	0
200.06597222222223	29233.759117126465	0	0	0	0	0
200.06944444444446	29205.33971786499	0	0	0	0	0
200.07291666666666	29177.005290985107	0	0	0	0	0
200.07638888888889	29148.753261566162	0	0	0	0	0
200.07986111111111	29120.58620452881	0	0	0	0	0
200.08333333333334	29092.501544952393	0	0	0	0	0
200.08680555555554	29064.50185775757	0	0	0	0	0
200.09027777777777	29036.58456802368	0	0	0	0	0
200.09375	29008.749675750732	0	0	0	0	0
200.09722222222223	28980.99718093872	0	0	0	0	0
200.10069444444446	28953.327083587646	0	0	0	0	0
200.10416666666666	28925.736808776855	0	0	0	0	0
200.10763888888889	28898.231506347656	0	0	0	0	0
200.11111111111111	28870.80602645874	0	0	0	0	0
200.11458333333334	28843.46294403076	0	0	0	0	0
200.11805555555554	28816.199684143066	0	0	0	0	0
200.12152777777777	28789.016246795654	0	0	0	0	0
200.125	28761.91520690918	0	0	0	0	0
200.12847222222223	166116.92733764648	0	0	0	0	0
200.13194444444446	163670.28923034668	0	0	0	0	0
200.13541666666666	161266.5184020996	0	0	0	0	0
200.13888888888889	158904.1934967041	0	0	0	0	0
200.14236111111111	156582.63473510742	0	0	0	0	0
200.14583333333334	154301.16233825684	0	0	0	0	0
200.14930555555554	152059.05532836914	0	0	0	0	0
200.15277777777777	149855.53092956543	0	0	0	0	0
200.15625	147690.01235961914	0	0	0	0	0
200.15972222222223	145561.8507385254	0	0	0	0	0
200.16319444444446	143470.38688659668	0	0	0	0	0
200.16666666666666	141414.99252319336	0	0	0	0	0
200.17013888888889	139395.03936767578	0	0	0	0	0
200.17361111111111	137648.8208770752	0	0	0	0	0
