,total_inflow
2024-09-02 08:15:00,6.5945946516876575e-06
2024-09-02 08:20:00,6.614225185330724e-06
2024-09-02 08:25:00,6.638339073106181e-06
2024-09-02 08:30:00,6.66271080262959e-06
2024-09-02 08:35:00,6.687133009108948e-06
2024-09-02 08:40:00,6.711605237796903e-06
2024-09-02 08:45:00,6.736127943440806e-06
2024-09-02 08:50:00,6.760700671293307e-06
2024-09-02 08:55:00,6.7853238761017565e-06
2024-09-02 09:00:00,6.809997557866154e-06
2024-09-02 09:05:00,6.8347217165865e-06
2024-09-02 09:10:00,6.859496807010146e-06
2024-09-02 09:15:00,6.884321919642389e-06
2024-09-02 09:20:00,6.909197963977931e-06
2024-09-02 09:25:00,6.934124030522071e-06
2024-09-02 09:30:00,6.964250133023597e-06
2024-09-02 09:35:00,6.9946900111972354e-06
2024-09-02 09:40:00,7.02520492268377e-06
2024-09-02 09:45:00,7.05579441273585e-06
2024-09-02 09:50:00,7.0864593908481766e-06
2024-09-02 09:55:00,7.1171994022734e-06
2024-09-02 10:00:00,7.148014447011519e-06
2024-09-02 10:05:00,7.178905434557237e-06
2024-09-02 10:10:00,7.2098714554158505e-06
2024-09-02 10:15:00,7.2409129643347114e-06
2024-09-02 10:20:00,7.2720299613138195e-06
2024-09-02 10:25:00,7.303222446353175e-06
2024-09-02 10:30:00,7.338204341067467e-06
2024-09-02 10:35:00,7.373453172476729e-06
2024-09-02 10:40:00,7.408797955577029e-06
2024-09-02 10:45:00,7.4442386903683655e-06
2024-09-02 10:50:00,7.479775376850739e-06
2024-09-02 10:55:00,7.51540801502415e-06
2024-09-02 11:00:00,7.551137059635948e-06
2024-09-02 11:05:00,7.586962055938784e-06
2024-09-02 11:10:00,7.6228839134273585e-06
2024-09-02 11:15:00,7.658902177354321e-06
2024-09-02 11:20:00,7.69501639297232e-06
2024-09-02 11:25:00,7.73122792452341e-06
2024-09-02 11:30:00,7.770599040668458e-06
2024-09-02 11:35:00,7.810225724824704e-06
2024-09-02 11:40:00,7.849967914808076e-06
2024-09-02 11:45:00,7.889824701123871e-06
2024-09-02 11:50:00,7.92979608377209e-06
2024-09-02 11:55:00,7.969883881742135e-06
2024-09-02 12:00:00,8.010085366549902e-06
2024-09-02 12:05:00,8.050403266679496e-06
2024-09-02 12:10:00,8.090836672636215e-06
2024-09-02 12:15:00,8.131385584420059e-06
2024-09-02 12:20:00,8.17205091152573e-06
2024-09-02 12:25:00,8.213863111450337e-06
2024-09-02 12:30:00,8.255846296378877e-06
2024-09-02 12:35:00,8.297950444102753e-06
2024-09-02 12:40:00,8.34017828310607e-06
2024-09-02 12:45:00,8.382527994399425e-06
2024-09-02 12:50:00,8.42500139697222e-06
2024-09-02 12:55:00,8.467596671835054e-06
2024-09-02 13:00:00,8.510315637977328e-06
2024-09-02 13:05:00,8.553157385904342e-06
2024-09-02 13:10:00,8.596122825110797e-06
2024-09-02 13:15:00,8.639211955596693e-06
2024-09-02 13:20:00,8.682425686856732e-06
2024-09-02 13:25:00,8.726693522476126e-06
2024-09-02 13:30:00,8.771132343099453e-06
2024-09-02 13:35:00,8.815701221465133e-06
2024-09-02 13:40:00,8.860400157573167e-06
2024-09-02 13:45:00,8.905228241928853e-06
2024-09-02 13:50:00,8.950187293521594e-06
2024-09-02 13:55:00,8.995276402856689e-06
2024-09-02 14:00:00,9.040495569934137e-06
2024-09-02 14:05:00,9.08584570424864e-06
2024-09-02 14:10:00,9.131325896305498e-06
2024-09-02 14:15:00,9.176937965094112e-06
2024-09-02 14:20:00,9.22268009162508e-06
2024-09-02 14:25:00,9.268589565181173e-06
2024-09-02 14:30:00,9.314631824963726e-06
2024-09-02 14:35:00,9.360805051983334e-06
2024-09-02 14:40:00,9.407111065229401e-06
2024-09-02 14:45:00,9.453548955207225e-06
2024-09-02 14:50:00,9.500118721916806e-06
2024-09-02 14:55:00,9.546820365358144e-06
2024-09-02 15:00:00,9.59365388553124e-06
