;total_inflow;.t;.in_out_ES
2024-08-01 21:55:00;0,026579251512885094;0,9097222222222222;0,026579251512885094
2024-08-01 22:00:00;0,02688072808086872;0,9131944444444444;0,02688072808086872
2024-08-01 22:05:00;0,027183977887034416;0,9166666666666666;0,027183977887034416
2024-08-01 22:10:00;0,02748863585293293;0,9201388888888888;0,02748863585293293
2024-08-01 22:15:00;0,02779467962682247;0,9236111111111112;0,02779467962682247
2024-08-01 22:20:00;0,028102077543735504;0,9270833333333334;0,028102077543735504
2024-08-01 22:25:00;0,02841082774102688;0,9305555555555556;0,02841082774102688
2024-08-01 22:30:00;0,028720935806632042;0,9340277777777778;0,028720935806632042
2024-08-01 22:35:00;0,029032384976744652;0,9375;0,029032384976744652
2024-08-01 22:40:00;0,029345165938138962;0,9409722222222222;0,029345165938138962
2024-08-01 22:45:00;0,029659271240234375;0,9444444444444444;0,029659271240234375
2024-08-01 22:50:00;0,029974697157740593;0,9479166666666666;0,029974697157740593
2024-08-01 22:55:00;0,03029143624007702;0,9513888888888888;0,03029143624007702
2024-08-01 23:00:00;0,03061058185994625;0,9548611111111112;0,03061058185994625
2024-08-01 23:05:00;0,030933847650885582;0,9583333333333334;0,030933847650885582
2024-08-01 23:10:00;0,03126867115497589;0,9618055555555556;0,03126867115497589
2024-08-01 23:15:00;0,03160488232970238;0,9652777777777778;0,03160488232970238
2024-08-01 23:20:00;0,03194247931241989;0,96875;0,03194247931241989
2024-08-01 23:25:00;0,032281454652547836;0,9722222222222222;0,032281454652547836
2024-08-01 23:30:00;0,03262180835008621;0,9756944444444444;0,03262180835008621
2024-08-01 23:35:00;0,032963529229164124;0,9791666666666666;0,032963529229164124
2024-08-01 23:40:00;0,033306609839200974;0,9826388888888888;0,033306609839200974
2024-08-01 23:45:00;0,033651046454906464;0,9861111111111112;0,033651046454906464
2024-08-01 23:50:00;0,0339968241751194;0,9895833333333334;0,0339968241751194
2024-08-01 23:55:00;0,03434394672513008;0,9930555555555556;0,03434394672513008
2024-08-02 00:00:00;0,03468693792819977;0,9965277777777778;0,03468693792819977
2024-08-02 00:05:00;0,03503094241023064;1,0;0,03503094241023064
2024-08-02 00:10:00;0,03537618741393089;1,0034722222222223;0,03537618741393089
2024-08-02 00:15:00;0,03572268784046173;1,0069444444444444;0,03572268784046173
2024-08-02 00:20:00;0,03607043996453285;1,0104166666666667;0,03607043996453285
2024-08-02 00:25:00;0,036419447511434555;1,0138888888888888;0,036419447511434555
2024-08-02 00:30:00;0,0367695614695549;1,0173611111111112;0,0367695614695549
2024-08-02 00:35:00;0,037120673805475235;1,0208333333333333;0,037120673805475235
2024-08-02 00:40:00;0,03747301176190376;1,0243055555555556;0,03747301176190376
2024-08-02 00:45:00;0,03782656788825989;1,0277777777777777;0,03782656788825989
2024-08-02 00:50:00;0,03818134218454361;1,03125;0,03818134218454361
2024-08-02 00:55:00;0,038537319749593735;1,0347222222222223;0,038537319749593735
2024-08-02 01:00:00;0,03889450058341026;1,0381944444444444;0,03889450058341026
2024-08-02 01:05:00;0,03924357146024704;1,0416666666666667;0,03924357146024704
