;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part
182,66319444444446;45083,518409729004;0;0;0;0;0
182,66666666666666;45083,518409729004;0;0;0;0;0
182,67013888888889;45083,518409729004;0;0;0;0;0
182,67361111111111;45083,518409729004;0;0;0;0;0
182,67708333333334;45083,518409729004;0;0;0;0;0
182,68055555555554;45083,518409729004;0;0;0;0;0
182,68402777777777;45083,518409729004;0;0;0;0;0
182,6875;45083,518409729004;0;0;0;0;0
182,69097222222223;45083,518409729004;0;0;0;0;0
182,69444444444446;45083,518409729004;0;0;0;0;0
182,69791666666666;45083,518409729004;0;0;0;0;0
182,70138888888889;45083,518409729004;0;0;0;0;0
182,70486111111111;45083,518409729004;0;0;0;0;0
182,70833333333334;45083,518409729004;0;0;0;0;0
182,71180555555554;45083,518409729004;0;0;0;0;0
182,71527777777777;45083,518409729004;0;0;0;0;0
182,71875;45083,518409729004;0;0;0;0;0
182,72222222222223;45083,518409729004;0;0;0;0;0
182,72569444444446;45083,518409729004;0;0;0;0;0
182,72916666666666;45083,518409729004;0;0;0;0;0
182,73263888888889;45083,518409729004;0;0;0;0;0
182,73611111111111;45083,518409729004;0;0;0;0;0
182,73958333333334;45083,518409729004;0;0;0;0;0
182,74305555555554;45083,518409729004;0;0;0;0;0
182,74652777777777;45083,518409729004;0;0;0;0;0
182,75;45083,518409729004;0;0;0;0;0
182,75347222222223;45083,518409729004;0;0;0;0;0
182,75694444444446;45083,518409729004;0;0;0;0;0
182,76041666666666;45083,518409729004;0;0;0;0;0
182,76388888888889;45083,518409729004;0;0;0;0;0
182,76736111111111;45083,518409729004;0;0;0;0;0
182,77083333333334;45083,518409729004;0;0;0;0;0
182,77430555555554;45083,518409729004;0;0;0;0;0
182,77777777777777;45083,518409729004;0;0;0;0;0
182,78125;45083,518409729004;0;0;0;0;0
182,78472222222223;45083,518409729004;0;0;0;0;0
182,78819444444446;45083,518409729004;0;0;0;0;0
182,79166666666666;45083,518409729004;0;0;0;0;0
182,79513888888889;45083,518409729004;0;0;0;0;0
182,79861111111111;45083,518409729004;0;0;0;0;0
182,80208333333334;45083,518409729004;0;0;0;0;0
182,80555555555554;45083,518409729004;0;0;0;0;0
182,80902777777777;45083,518409729004;0;0;0;0;0
182,8125;45083,518409729004;0;0;0;0;0
182,81597222222223;45083,518409729004;0;0;0;0;0
182,81944444444446;45083,518409729004;0;0;0;0;0
182,82291666666666;45083,518409729004;0;0;0;0;0
182,82638888888889;45083,518409729004;0;0;0;0;0
182,82986111111111;45083,518409729004;0;0;0;0;0
182,83333333333334;45083,518409729004;0;0;0;0;0
182,83680555555554;45083,518409729004;0;0;0;0;0
182,84027777777777;45083,518409729004;0;0;0;0;0
182,84375;45083,518409729004;0;0;0;0;0
182,84722222222223;45083,518409729004;0;0;0;0;0
182,85069444444446;45083,518409729004;0;0;0;0;0
182,85416666666666;45083,518409729004;0;0;0;0;0
182,85763888888889;45083,518409729004;0;0;0;0;0
182,86111111111111;45083,518409729004;0;0;0;0;0
182,86458333333334;45083,518409729004;0;0;0;0;0
182,86805555555554;45083,518409729004;0;0;0;0;0
182,87152777777777;45083,518409729004;0;0;0;0;0
182,875;45083,518409729004;0;0;0;0;0
182,87847222222223;45083,518409729004;0;0;0;0;0
182,88194444444446;45083,518409729004;0;0;0;0;0
182,88541666666666;45083,518409729004;0;0;0;0;0
182,88888888888889;45083,518409729004;0;0;0;0;0
182,89236111111111;45083,518409729004;0;0;0;0;0
182,89583333333334;45083,518409729004;0;0;0;0;0
182,89930555555554;45083,518409729004;0;0;0;0;0
182,90277777777777;45083,518409729004;0;0;0;0;0
182,90625;45083,518409729004;0;0;0;0;0
182,90972222222223;45083,518409729004;0;0;0;0;0
182,91319444444446;45083,518409729004;0;0;0;0;0
182,91666666666666;45083,518409729004;0;0;0;0;0
182,92013888888889;45083,518409729004;0;0;0;0;0
182,92361111111111;45083,518409729004;0;0;0;0;0
182,92708333333334;45083,518409729004;0;0;0;0;0
182,93055555555554;45083,518409729004;0;0;0;0;0
182,93402777777777;45083,518409729004;0;0;0;0;0
182,9375;45083,518409729004;0;0;0;0;0
182,94097222222223;45083,518409729004;0;0;0;0;0
182,94444444444446;45083,518409729004;0;0;0;0;0
182,94791666666666;45083,518409729004;0;0;0;0;0
182,95138888888889;45083,518409729004;0;0;0;0;0
182,95486111111111;45083,518409729004;0;0;0;0;0
182,95833333333334;45083,518409729004;0;0;0;0;0
182,96180555555554;45083,518409729004;0;0;0;0;0
182,96527777777777;45083,518409729004;0;0;0;0;0
182,96875;45083,518409729004;0;0;0;0;0
182,97222222222223;45083,518409729004;0;0;0;0;0
182,97569444444446;45083,518409729004;0;0;0;0;0
182,97916666666666;45083,518409729004;0;0;0;0;0
182,98263888888889;45083,518409729004;0;0;0;0;0
182,98611111111111;45083,518409729004;0;0;0;0;0
182,98958333333334;45083,518409729004;0;0;0;0;0
182,99305555555554;45083,518409729004;0;0;0;0;0
182,99652777777777;45083,518409729004;0;0;0;0;0
183,0;45083,518409729004;0;0;0;0;0
183,00347222222223;45083,518409729004;0;0;0;0;0
183,00694444444446;45083,518409729004;0;0;0;0;0
183,01041666666666;45083,518409729004;0;0;0;0;0
183,01388888888889;45083,518409729004;0;0;0;0;0
183,01736111111111;45083,518409729004;0;0;0;0;0
183,02083333333334;45083,518409729004;0;0;0;0;0
183,02430555555554;45083,518409729004;0;0;0;0;0
183,02777777777777;45083,518409729004;0;0;0;0;0
183,03125;45083,518409729004;0;0;0;0;0
183,03472222222223;45083,518409729004;0;0;0;0;0
183,03819444444446;45083,518409729004;0;0;0;0;0
183,04166666666666;45083,518409729004;0;0;0;0;0
183,04513888888889;45083,518409729004;0;0;0;0;0
183,04861111111111;45083,518409729004;0;0;0;0;0
183,05208333333334;45083,518409729004;0;0;0;0;0
183,05555555555554;45083,518409729004;0;0;0;0;0
183,05902777777777;45083,518409729004;0;0;0;0;0
183,0625;45083,518409729004;0;0;0;0;0
183,06597222222223;45083,518409729004;0;0;0;0;0
183,06944444444446;45083,518409729004;0;0;0;0;0
183,07291666666666;45083,518409729004;0;0;0;0;0
183,07638888888889;45083,518409729004;0;0;0;0;0
183,07986111111111;45083,518409729004;0;0;0;0;0
183,08333333333334;45083,518409729004;0;0;0;0;0
183,08680555555554;45083,518409729004;0;0;0;0;0
183,09027777777777;45083,518409729004;0;0;0;0;0
183,09375;45083,518409729004;0;0;0;0;0
183,09722222222223;45083,518409729004;0;0;0;0;0
183,10069444444446;45083,518409729004;0;0;0;0;0
183,10416666666666;45083,518409729004;0;0;0;0;0
183,10763888888889;45083,518409729004;0;0;0;0;0
183,11111111111111;45083,518409729004;0;0;0;0;0
183,11458333333334;45083,518409729004;0;0;0;0;0
183,11805555555554;45083,518409729004;0;0;0;0;0
183,12152777777777;45083,518409729004;0;0;0;0;0
183,125;45083,518409729004;0;0;0;0;0
183,12847222222223;45083,518409729004;0;0;0;0;0
183,13194444444446;45083,518409729004;0;0;0;0;0
183,13541666666666;45083,518409729004;0;0;0;0;0
183,13888888888889;45083,518409729004;0;0;0;0;0
183,14236111111111;45083,518409729004;0;0;0;0;0
183,14583333333334;45083,518409729004;0;0;0;0;0
183,14930555555554;45083,518409729004;0;0;0;0;0
183,15277777777777;45083,518409729004;0;0;0;0;0
183,15625;45083,518409729004;0;0;0;0;0
183,15972222222223;45083,518409729004;0;0;0;0;0
183,16319444444446;45083,518409729004;0;0;0;0;0
183,16666666666666;45083,518409729004;0;0;0;0;0
183,17013888888889;45083,518409729004;0;0;0;0;0
183,17361111111111;45083,518409729004;0;0;0;0;0
183,17708333333334;45083,518409729004;0;0;0;0;0
183,18055555555554;45083,518409729004;0;0;0;0;0
183,18402777777777;45083,518409729004;0;0;0;0;0
183,1875;45083,518409729004;0;0;0;0;0
183,19097222222223;45083,518409729004;0;0;0;0;0
183,19444444444446;45083,518409729004;0;0;0;0;0
183,19791666666666;45083,518409729004;0;0;0;0;0
183,20138888888889;45083,518409729004;0;0;0;0;0
183,20486111111111;45083,518409729004;0;0;0;0;0
183,20833333333334;45083,518409729004;0;0;0;0;0
183,21180555555554;45083,518409729004;0;0;0;0;0
183,21527777777777;45083,518409729004;0;0;0;0;0
183,21875;45083,518409729004;0;0;0;0;0
183,22222222222223;45083,518409729004;0;0;0;0;0
183,22569444444446;45083,518409729004;0;0;0;0;0
183,22916666666666;45083,518409729004;0;0;0;0;0
183,23263888888889;45083,518409729004;0;0;0;0;0
183,23611111111111;45083,518409729004;0;0;0;0;0
183,23958333333334;45083,518409729004;0;0;0;0;0
183,24305555555554;45083,518409729004;0;0;0;0;0
183,24652777777777;45083,518409729004;0;0;0;0;0
183,25;45083,518409729004;0;0;0;0;0
183,25347222222223;45083,518409729004;0;0;0;0;0
183,25694444444446;45083,518409729004;0;0;0;0;0
183,26041666666666;45083,518409729004;0;0;0;0;0
183,26388888888889;45083,518409729004;0;0;0;0;0
183,26736111111111;45083,518409729004;0;0;0;0;0
183,27083333333334;45083,518409729004;0;0;0;0;0
183,27430555555554;45083,518409729004;0;0;0;0;0
183,27777777777777;45083,518409729004;0;0;0;0;0
183,28125;45083,518409729004;0;0;0;0;0
183,28472222222223;45083,518409729004;0;0;0;0;0
183,28819444444446;45083,518409729004;0;0;0;0;0
183,29166666666666;45083,518409729004;0;0;0;0;0
183,29513888888889;45083,518409729004;0;0;0;0;0
183,29861111111111;45083,518409729004;0;0;0;0;0
183,30208333333334;45083,518409729004;0;0;0;0;0
183,30555555555554;45083,518409729004;0;0;0;0;0
183,30902777777777;45083,518409729004;0;0;0;0;0
183,3125;45083,518409729004;0;0;0;0;0
183,31597222222223;45083,518409729004;0;0;0;0;0
183,31944444444446;45083,518409729004;0;0;0;0;0
183,32291666666666;45083,518409729004;0;0;0;0;0
183,32638888888889;45083,518409729004;0;0;0;0;0
183,32986111111111;45083,518409729004;0;0;0;0;0
183,33333333333334;45083,518409729004;0;0;0;0;0
183,33680555555554;45083,518409729004;0;0;0;0;0
183,34027777777777;45083,518409729004;0;0;0;0;0
183,34375;45083,518409729004;0;0;0;0;0
183,34722222222223;45083,518409729004;0;0;0;0;0
183,35069444444446;45083,518409729004;0;0;0;0;0
183,35416666666666;45083,518409729004;0;0;0;0;0
183,35763888888889;45083,518409729004;0;0;0;0;0
183,36111111111111;45083,518409729004;0;0;0;0;0
183,36458333333334;45083,518409729004;0;0;0;0;0
183,36805555555554;45083,518409729004;0;0;0;0;0
183,37152777777777;45083,518409729004;0;0;0;0;0
183,375;45083,518409729004;0;0;0;0;0
183,37847222222223;45083,518409729004;0;0;0;0;0
183,38194444444446;45083,518409729004;0;0;0;0;0
183,38541666666666;45083,518409729004;0;0;0;0;0
183,38888888888889;45083,518409729004;0;0;0;0;0
183,39236111111111;45083,518409729004;0;0;0;0;0
183,39583333333334;45083,518409729004;0;0;0;0;0
183,39930555555554;45083,518409729004;0;0;0;0;0
183,40277777777777;45083,518409729004;0;0;0;0;0
183,40625;45083,518409729004;0;0;0;0;0
183,40972222222223;45083,518409729004;0;0;0;0;0
183,41319444444446;45083,518409729004;0;0;0;0;0
183,41666666666666;45083,518409729004;0;0;0;0;0
183,42013888888889;45083,518409729004;0;0;0;0;0
183,42361111111111;45083,518409729004;0;0;0;0;0
183,42708333333334;45083,518409729004;0;0;0;0;0
183,43055555555554;45083,518409729004;0;0;0;0;0
183,43402777777777;45083,518409729004;0;0;0;0;0
183,4375;45083,518409729004;0;0;0;0;0
183,44097222222223;45083,518409729004;0;0;0;0;0
183,44444444444446;45083,518409729004;0;0;0;0;0
183,44791666666666;45083,518409729004;0;0;0;0;0
183,45138888888889;45083,518409729004;0;0;0;0;0
183,45486111111111;45083,518409729004;0;0;0;0;0
183,45833333333334;45083,518409729004;0;0;0;0;0
183,46180555555554;45083,518409729004;0;0;0;0;0
183,46527777777777;45083,518409729004;0;0;0;0;0
183,46875;45083,518409729004;0;0;0;0;0
183,47222222222223;45083,518409729004;0;0;0;0;0
183,47569444444446;45083,518409729004;0;0;0;0;0
183,47916666666666;45083,518409729004;0;0;0;0;0
183,48263888888889;45083,518409729004;0;0;0;0;0
183,48611111111111;45083,518409729004;0;0;0;0;0
183,48958333333334;45083,518409729004;0;0;0;0;0
183,49305555555554;45083,518409729004;0;0;0;0;0
183,49652777777777;45083,518409729004;0;0;0;0;0
183,5;45083,518409729004;0;0;0;0;0
183,50347222222223;45083,518409729004;0;0;0;0;0
183,50694444444446;45083,518409729004;0;0;0;0;0
183,51041666666666;45083,518409729004;0;0;0;0;0
183,51388888888889;45083,518409729004;0;0;0;0;0
183,51736111111111;45083,518409729004;0;0;0;0;0
183,52083333333334;45083,518409729004;0;0;0;0;0
183,52430555555554;45083,518409729004;0;0;0;0;0
183,52777777777777;45083,518409729004;0;0;0;0;0
183,53125;45083,518409729004;0;0;0;0;0
183,53472222222223;45083,518409729004;0;0;0;0;0
183,53819444444446;45083,518409729004;0;0;0;0;0
183,54166666666666;45083,518409729004;0;0;0;0;0
183,54513888888889;45083,518409729004;0;0;0;0;0
183,54861111111111;45083,518409729004;0;0;0;0;0
183,55208333333334;45083,518409729004;0;0;0;0;0
183,55555555555554;45083,518409729004;0;0;0;0;0
183,55902777777777;45083,518409729004;0;0;0;0;0
183,5625;45083,518409729004;0;0;0;0;0
183,56597222222223;45083,518409729004;0;0;0;0;0
183,56944444444446;45083,518409729004;0;0;0;0;0
183,57291666666666;45083,518409729004;0;0;0;0;0
183,57638888888889;45083,518409729004;0;0;0;0;0
183,57986111111111;45083,518409729004;0;0;0;0;0
183,58333333333334;45083,518409729004;0;0;0;0;0
183,58680555555554;45083,518409729004;0;0;0;0;0
183,59027777777777;45083,518409729004;0;0;0;0;0
183,59375;45083,518409729004;0;0;0;0;0
183,59722222222223;45083,518409729004;0;0;0;0;0
183,60069444444446;45083,518409729004;0;0;0;0;0
183,60416666666666;45083,518409729004;0;0;0;0;0
183,60763888888889;45083,518409729004;0;0;0;0;0
183,61111111111111;45083,518409729004;0;0;0;0;0
183,61458333333334;45083,518409729004;0;0;0;0;0
183,61805555555554;45083,518409729004;0;0;0;0;0
183,62152777777777;45083,518409729004;0;0;0;0;0
183,625;45083,518409729004;0;0;0;0;0
183,62847222222223;45083,518409729004;0;0;0;0;0
183,63194444444446;45083,518409729004;0;0;0;0;0
183,63541666666666;45083,518409729004;0;0;0;0;0
183,63888888888889;45083,518409729004;0;0;0;0;0
183,64236111111111;45083,518409729004;0;0;0;0;0
183,64583333333334;45083,518409729004;0;0;0;0;0
183,64930555555554;45083,518409729004;0;0;0;0;0
183,65277777777777;45083,518409729004;0;0;0;0;0
183,65625;45083,518409729004;0;0;0;0;0
183,65972222222223;45083,518409729004;0;0;0;0;0
183,66319444444446;45083,518409729004;0;0;0;0;0
183,66666666666666;45083,518409729004;0;0;0;0;0
183,67013888888889;45083,518409729004;0;0;0;0;0
183,67361111111111;45083,518409729004;0;0;0;0;0
183,67708333333334;45083,518409729004;0;0;0;0;0
183,68055555555554;45083,518409729004;0;0;0;0;0
183,68402777777777;45083,518409729004;0;0;0;0;0
183,6875;45083,518409729004;0;0;0;0;0
183,69097222222223;45083,518409729004;0;0;0;0;0
183,69444444444446;45083,518409729004;0;0;0;0;0
183,69791666666666;45083,518409729004;0;0;0;0;0
183,70138888888889;45083,518409729004;0;0;0;0;0
183,70486111111111;45083,518409729004;0;0;0;0;0
183,70833333333334;45083,518409729004;0;0;0;0;0
183,71180555555554;45083,518409729004;0;0;0;0;0
183,71527777777777;45083,518409729004;0;0;0;0;0
183,71875;45083,518409729004;0;0;0;0;0
183,72222222222223;45083,518409729004;0;0;0;0;0
183,72569444444446;45083,518409729004;0;0;0;0;0
183,72916666666666;45083,518409729004;0;0;0;0;0
183,73263888888889;45083,518409729004;0;0;0;0;0
183,73611111111111;45083,518409729004;0;0;0;0;0
183,73958333333334;45083,518409729004;0;0;0;0;0
183,74305555555554;45083,518409729004;0;0;0;0;0
183,74652777777777;45083,518409729004;0;0;0;0;0
183,75;45083,518409729004;0;0;0;0;0
183,75347222222223;45083,518409729004;0;0;0;0;0
183,75694444444446;45083,518409729004;0;0;0;0;0
183,76041666666666;45083,518409729004;0;0;0;0;0
183,76388888888889;45083,518409729004;0;0;0;0;0
183,76736111111111;45083,518409729004;0;0;0;0;0
183,77083333333334;45083,518409729004;0;0;0;0;0
183,77430555555554;45083,518409729004;0;0;0;0;0
183,77777777777777;45083,518409729004;0;0;0;0;0
183,78125;45083,518409729004;0;0;0;0;0
183,78472222222223;45083,518409729004;0;0;0;0;0
183,78819444444446;45083,518409729004;0;0;0;0;0
183,79166666666666;45083,518409729004;0;0;0;0;0
183,79513888888889;45083,518409729004;0;0;0;0;0
183,79861111111111;45083,518409729004;0;0;0;0;0
183,80208333333334;45083,518409729004;0;0;0;0;0
183,80555555555554;45083,518409729004;0;0;0;0;0
183,80902777777777;45083,518409729004;0;0;0;0;0
183,8125;45083,518409729004;0;0;0;0;0
183,81597222222223;45083,518409729004;0;0;0;0;0
183,81944444444446;45083,518409729004;0;0;0;0;0
183,82291666666666;45083,518409729004;0;0;0;0;0
183,82638888888889;45083,518409729004;0;0;0;0;0
183,82986111111111;45083,518409729004;0;0;0;0;0
183,83333333333334;45083,518409729004;0;0;0;0;0
183,83680555555554;45083,518409729004;0;0;0;0;0
183,84027777777777;45083,518409729004;0;0;0;0;0
183,84375;45083,518409729004;0;0;0;0;0
183,84722222222223;45083,518409729004;0;0;0;0;0
183,85069444444446;45083,518409729004;0;0;0;0;0
183,85416666666666;45083,518409729004;0;0;0;0;0
183,85763888888889;45083,518409729004;0;0;0;0;0
183,86111111111111;45083,518409729004;0;0;0;0;0
183,86458333333334;45083,518409729004;0;0;0;0;0
183,86805555555554;45083,518409729004;0;0;0;0;0
183,87152777777777;45083,518409729004;0;0;0;0;0
183,875;45083,518409729004;0;0;0;0;0
183,87847222222223;45083,518409729004;0;0;0;0;0
