;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD
2023-07-01 08:35:00;-35647641849,51782;-2653358,182193665;-428155,52485397767;-9527968,01787725;-14069697,865920004;-20312912,71690676;0,0077468102004177
2023-07-01 08:40:00;-36122670936,58447;-2642439,0127196168;-426393,5679615745;-9488758,272947716;-14069697,865920004;-20352122,461836293;0,0080419791481271
2023-07-01 08:45:00;-36621525764,46533;-2631519,8432455687;-424631,6110691713;-9449548,528018178;-14069697,865920004;-20391332,20676583;0,0083371480958366
2023-07-01 08:50:00;-37140016937,25586;-2620600,673771521;-422869,6541767681;-9410338,783088643;-14069697,865920004;-20430541,951695364;0,008632317043546
2023-07-01 08:55:00;-37675453662,872314;-2609681,504297473;-421107,6972843649;-9371129,038159108;-14069697,865920004;-20469751,6966249;0,0089274859912555
2023-07-01 09:00:00;-38226311588,28735;-2718245,660562433;-438626,0043180289;-9760973,053837826;-14868383,198400004;-21708655,269682184;0,0092226549389649
2023-07-01 09:05:00;-38789196968,07861;-2706824,4603079683;-436783,03791333135;-9719960,562014978;-14868383,198400004;-21749667,761505038;0,0095178238866743
2023-07-01 09:10:00;-39361578655,24292;-2871367,133386752;-463334,24197831686;-10310818,342616064;-15839035,099200005;-23213240,11914394;0,0099106226773244
2023-07-01 09:15:00;-39908221435,546875;-2856576,0493670404;-460947,4988751361;-10257704,90454528;-15824497,478400003;-23235584,002974723;0,0103022857702053
2023-07-01 09:20:00;-40463199234,00879;-2842904,998821888;-458741,4884462592;-10208613,404860416;-15816066,739200002;-23266831,448899586;0,0106930959944266
2023-07-01 09:25:00;-41040295600,89111;-2830755,832160256;-456781,0547349504;-10164986,851848193;-15816066,739200002;-23310458,00191181;0,0110839033826001
2023-07-01 09:30:00;-41624063587,18872;-2818606,665498624;-454820,62102364167;-10121360,298835969;-15816066,739200002;-23354084,554924037;0,0114747107707736
2023-07-01 09:35:00;-42205485820,77026;-2805402,641513472;-452689,9716987648;-10073945,849071104;-15810121,9872;-23388916,65908889;0,0118649202255338
2023-07-01 09:40:00;-42776917362,213135;-2793258,04133376;-450730,274851584;-10030335,69388032;-15810121,9872;-23432526,814279687;0,0122551276805167
2023-07-01 09:45:00;-43334827995,30029;-2781113,4411540483;-448770,5780044032;-9986725,538689535;-15810121,9872;-23476136,969470467;0,0126453351354996
2023-07-01 09:50:00;-43875726127,62451;-2768968,840974336;-446810,8811572224;-9943115,38349875;-15810121,9872;-23519747,12466125;0,0130355425904825
2023-07-01 09:55:00;-44395911598,20557;-2756824,240794624;-444851,18431004166;-9899505,228307968;-15810121,9872;-23563357,27985204;0,0134257500454654
2023-07-01 10:00:00;-44896888160,70557;-3076454,102667264;-496427,8211122176;-11047267,005032448;-17626200,747840002;-26217607,57237555;0,0138159575004483
2023-07-01 10:05:00;-45377548599,243164;-3062841,4738944;-494231,23783296;-10998385,2926208;-17626200,747840002;-26266489,284787204;0,0142061649554312
2023-07-01 10:10:00;-45838129806,518555;-3423639,589945344;-552450,9338320895;-12293978,527531004;-19790498,43936;-29546600,319701;0,0147916320962954
2023-07-01 10:15:00;-46279486656,188965;-3410216,3447193606;-550284,9101706241;-12245776,874219524;-19801303,45920001;-29617645,67682049;0,0153787270922427
2023-07-01 10:20:00;-46703843879,69971;-3395998,2159544327;-547990,6212108288;-12194720,866381824;-19807569,567360006;-29681949,33445018;0,0159663906672965
2023-07-01 10:25:00;-47112514686,58447;-3380700,926693376;-545522,1949891584;-12139789,69130803;-19807569,567360006;-29736880,509523973;0,0165540561330488
2023-07-01 10:30:00;-47505468177,79541;-3365403,6374323205;-543053,7687674881;-12084858,51623424;-19807569,567360006;-29791811,684597764;0,0171417215988011
