;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD;Q_out
190,26736111111111;-26603789234,161377;-1193503,986486875;-192588,14327401863;-5619038,623115641;-5331796,438509574;-9430810,43730794;0,1166481223653765;26603,789234161377
190,27083333333334;-26701327228,546143;-1193397,9677537954;-192571,03570572624;-5611555,807992719;-5322917,001692832;-9413229,620430894;0,1173142663406953;26701,327228546143
190,27430555555554;-26811554431,915283;-1193631,567628187;-192608,7302309121;-5605799,210282957;-5315707,966171962;-9398637,561227068;0,1180225514312434;26811,554431915283
190,27777777777777;-26933363628,38745;-1194142,5805341215;-192691,1891316425;-5601467,376815884;-5309881,101000751;-9386522,134875892;0,1187717250503057;26933,36362838745
190,28125;-27065789222,717285;-1194880,155152402;-192810,2068541378;-5598314,113567792;-5305201,068913841;-9376465,258292452;0,1195621571198996;27065,789222717285
190,28472222222223;-27209482669,830322;-1195871,1533872094;-192970,11793293623;-5596458,241315928;-5301778,66887708;-9368660,858519375;0,1203932350606554;27209,482669830322
190,28819444444446;-27366982841,4917;-1197232,257655816;-193189,7506671886;-5596437,634857317;-5300121,358230095;-9364003,440343885;0,1212651993101471;27366,9828414917
190,29166666666666;-27541186523,4375;-1197712,196331866;-193267,1953171876;-5604071,587268713;-5300817,669214266;-9358334,937163671;0,1221779620772999;27541,1865234375
190,29513888888889;-27733391475,67749;-1198782,816960618;-193439,9545550089;-5614395,825936699;-5304147,688744641;-9357410,211751375;0,123130774251236;27733,39147567749
190,29861111111111;-27943134212,493896;-1200429,5653333752;-193705,679860613;-5627352,334812858;-5310044,331277439;-9361097,920467794;0,1241220279244428;27943,134212493896
190,30208333333334;-28180446624,75586;-1203091,0176131465;-194135,14147848517;-5645010,335126948;-5320444,101339615;-9372794,93614201;0,1251502988294394;28180,44662475586
190,30555555555554;-28426351547,24121;-1205941,6534772818;-194595,13044747067;-5663505,972383657;-5331693,757000255;-9386053,253040709;0,1262154580972027;28426,35154724121
190,30902777777777;-28690965843,200684;-1209413,2431589456;-195155,3187824664;-5684872,810679281;-5345700,691384501;-9404223,229534112;0,127313299794017;28690,965843200684
190,3125;-28978061771,392822;-1213665,491772025;-195841,47708139505;-5709871,945090807;-5363168,058335923;-9428528,53484261;0,1284396935809984;28978,061771392822
190,31597222222223;-29290564441,68091;-1218824,904893939;-196674,01874424945;-5739110,776286174;-5384651,641620091;-9459930,556956744;0,1295891384245363;29290,56444168091
190,31944444444446;-29628939914,70337;-1224919,8332113996;-197657,51854093056;-5772735,711257501;-5410273,270598009;-9498626,771760523;0,130757371023914;29628,93991470337
190,32291666666666;-29991174602,508545;-1231921,789691158;-198787,3797001644;-5810624,652417297;-5439903,901935885;-9544375,031372167;0,1319999006617959;29991,174602508545
190,32638888888889;-30374675559,99756;-1239794,992318678;-200057,8283059687;-5852619,708366132;-5473382,646336394;-9596879,091391277;0,1332505135223664;30374,67555999756
190,32986111111111;-30778263473,510742;-1248464,304349639;-201456,7400200556;-5898375,878127822;-5510375,2257728325;-9655540,399546234;0,1345086398921406;30778,263473510742
190,33333333333334;-31202231884,002686;-1259210,7891870418;-203190,8318915456;-5944668,78841271;-5550733,081899635;-9723163,999412367;0,1357730115793549;31202,231884002686
190,33680555555554;-31648849296,569824;-1270800,609337977;-205061,00741590103;-5994929,806159992;-5594787,54495958;-9797253,756706212;0,1370409969350081;31648,849296569824
190,34027777777777;-32120551586,151123;-1283339,5273454983;-207084,33282166027;-6049649,015258537;-5642990,27190317;-9878594,461591292;0,1383098397145485;32120,551586151123
190,34375;-32617578220,36743;-1296862,500871537;-209266,449004271;-6108981,9333770815;-5695480,3304363005;-9967423,137263311;0,1395758038926029;32617,57822036743
190,34722222222223;-33138072681,427002;-1311336,1987816512;-211601,9775306758;-6172762,85645334;-5752097,60592661;-10063453,538600584;0,1408342863508806;33138,072681427
