;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD;Q_out
116,29513888888889;-27739053726,19629;-1171697,6749676757;-189069,39755160225;-5714245,289851828;-5124235,594147224;-8749730,057174575;0,1231360316336583;27739,05372619629
116,29861111111111;-27945948600,769043;-1180436,892196941;-190479,5894226882;-5756865,525392278;-5162455,18692095;-8814990,741138285;0,1241273793618518;27945,948600769043
116,30208333333333;-28180335903,167725;-1190337,357019327;-192077,1644281188;-5805149,042281759;-5205753,313498589;-8888923,118480269;0,1251557017425762;28180,335903167725
116,30555555555556;-28424513053,894043;-1200651,401090853;-193741,47608511493;-5855449,541304823;-5250860,163908932;-8965943,92628049;0,1262207980088124;28424,513053894043
116,30902777777777;-28691318607,330322;-1211921,325703842;-195560,03210221088;-5910411,768347336;-5300147,407605843;-9050102,835387385;0,1273186762467082;28691,318607330322
116,3125;-28983003044,128418;-1224242,0259751824;-197548,1451005408;-5970498,516829725;-5354030,053465802;-9142108,481376702;0,1284451421987192;28983,003044128418
116,31597222222223;-29298685741,42456;-1237576,4691676872;-199699,83934296772;-6035529,182020445;-5412346,14463416;-9241684,319828687;0,1295947094172213;29298,68574142456
116,31944444444444;-29636093044,281006;-1251828,5948277398;-201999,6141653853;-6105035,287275436;-5474675,575817434;-9348113,012938308;0,130763115319839;29636,093044281006
116,32291666666667;-29993801021,575928;-1266938,1045589678;-204437,739599288;-6178722,763710876;-5540754,641457817;-9460944,278433602;0,1320062588410922;29993,801021575928
116,32638888888889;-30372188186,645508;-1282921,2214803835;-207016,83346615284;-6256670,729757553;-5610654,290816082;-9580299,263531191;0,1332562644942251;30372,188186645508
116,32986111111111;-30773700714,11133;-1299881,146623824;-209753,54865975343;-6339382,4859021725;-5684825,8573820805;-9706948,628777295;0,1345144054780311;30773,700714111328
116,33333333333333;-31200522136,688232;-1372822,9534563357;-221523,70385318145;-6298761,314631024;-5763672,367999748;-9970126,69947664;0,1357787221898966;31200,522136688232
116,33680555555556;-31653628349,3042;-1392759,674501547;-224740,76565820412;-6390234,615644825;-5847374,878878881;-10114917,136067487;0,1370466354462558;31653,6283493042
116,34027777777777;-32131412601,470947;-1413782,1926253857;-228133,03562818724;-6486689,75107302;-5935636,010083808;-10267593,173941867;0,1383154717302681;32131,412601470947
116,34375;-32631279373,168945;-1435776,3203917954;-231682,0880632215;-6587602,808197628;-6027976,356044917;-10427325,526845416;0,1395815677738681;32631,279373168945
116,34722222222223;-33150061511,99341;-1458602,752772126;-235365,4441973203;-6692334,630219017;-6123811,057263519;-10593102,492007568;0,1408402174840045;33150,06151199341
116,35069444444444;-33684058856,96411;-1482098,621037923;-239156,8229402103;-6800137,945798542;-6222456,324189444;-10763741,235287918;0,1420866168723573;33684,05885696411
116,35416666666667;-34231556510,925293;-1506188,4310219674;-243044,04227854472;-6910666,373970791;-6323595,201424729;-10938693,48029704;0,1433164993516926;34231,55651092529
116,35763888888889;-34792974185,9436;-1530890,8499212412;-247030,11441910936;-7024005,563229549;-6427306,061498884;-11118094,797553016;0,1445262515114122;34792,9741859436
116,36111111111111;-35368206310,27222;-1556201,0979897128;-251114,26808470365;-7140133,583230983;-6533568,83708272;-11301910,474150293;0,1457134464595699;35368,20631027222
116,36458333333333;-35957955837,249756;-1582150,0521786711;-255301,4856924674;-7259192,103041594;-6642513,162249226;-11490364,753947604;0,1468772522397359;35957,955837249756
116,36805555555556;-36562346363,06763;-1608743,2478671635;-259592,66045129232;-7381206,5199868865;-6754162,276784117;-11683497,83763528;0,1480173353385644;36562,34636306763
116,37152777777777;-37180504989,62402;-1635942,2700771056;-263981,59358062386;-7506000,579162865;-6868354,898894176;-11881030,73643498;0,1491332493610737;37180,50498962402
116,375;-37810044765,47241;-1630369,0762822009;-263082,2827637188;-7243648,136227831;-7061403,726494988;-12688294,40210531;0,1502244527589872;37810,04476547241
116,37847222222223;-38446395206,451416;-1657808,5967103497;-267510,0235600792;-7365560,550968665;-7180248,922115606;-12901841,578943856;0,151289872166408;38446,395206451416
116,38194444444444;-39085078525,54321;-1685348,6237668272;-271953,98247146525;-7487919,511624508;-7299529,428912168;-13116170,94535417;0,1523277820470148;39085,07852554321
116,38541666666667;-39709247016,90674;-1712262,7811293805;-276296,94877315;-7607497,764581789;-7416099,188398031;-13325629,50119196;0,1533371887393335;39709,24701690674
116,38888888888889;-40291882038,116455;-1737385,9534914508;-280350,9152224841;-7719118,760897313;-7524911,889472713;-13521149,774412358;0,154322010520816;40291,882038116455
116,39236111111111;-40886474990,84473;-1763024,7517693876;-284488,0849446057;-7833030,657327906;-7635957,853442738;-13720682,889581889;0,1552802371527365;40886,47499084473
116,39583333333333;-41483171653,74756;-1788754,322002178;-288639,9019594424;-7947345,849006896;-7747396,96607437;-13920922,434542922;0,1562067356814817;41483,17165374756
116,39930555555556;-42070008945,46509;-1814058,837115092;-292723,13053448073;-8059772,542080458;-7856995,093219263;-14117854,001834009;0,1570980885185318;42070,00894546509
116,40277777777777;-42642877292,63306;-1838760,8285563064;-296709,1336988585;-8169522,252662736;-7963983,588617249;-14310096,44821255;0,157952122159551;42642,87729263306
116,40625;-43201498603,8208;-1862848,606862566;-300596,02519827767;-8276543,045054045;-8068311,823229426;-14497558,800810292;0,158767325538135;43201,4986038208
116,40972222222223;-43595708656,311035;-1879846,949983328;-303338,93965640065;-8352065,832045595;-8141934,517135585;-14629847,854253368;0,1595493396629127;43595,708656311035
116,41319444444444;-43991164970,39795;-1896899,01436912;-306090,5227731989;-8427827,299926624;-8215789,886910411;-14762554,991697336;0,1603127711067912;43991,16497039795
116,41666666666667;-44496009063,7207;-1820776,6197842525;-293807,13637427706;-8432883,308443585;-8490728,117967522;-15533556,15754356;0,1610450445564566;44496,0090637207
116,42013888888889;-45020355606,0791;-1842233,0164330672;-297269,4185607904;-8532258,0956597;-8590784,560013631;-15716606,696891095;0,1617401922140451;45020,3556060791
116,42361111111111;-45535283088,68408;-1863303,8579951404;-300669,4861764886;-8629847,193725294;-8689043,064091709;-15896367,957627164;0,1623967997234772;45535,28308868408
116,42708333333333;-46032531166,07666;-1883651,2027260505;-303952,8077126126;-8724085,433544502;-8783927,724931205;-16069956,863921411;0,1630166577523084;46032,53116607666
116,43055555555556;-46510853576,66016;-1903224,21821219;-307111,1806660579;-8814737,386011101;-8875201,4985154;-16236939,750192463;0,1636063645080561;46510,853576660156
116,43402777777777;-46969884681,70166;-1922007,737730234;-310142,1576791968;-8901732,806809235;-8962793,65869216;-16397187,224868638;0,1641678064007979;46969,88468170166
116,4375;-47411035537,71973;-1940059,5765853664;-313055,0680399114;-8985339,466140242;-9046973,812414948;-16551192,526538404;0,1647006328837716;47411,03553771973
116,44097222222223;-47836237335,20508;-1957458,771498255;-315862,6654008548;-9065923,420683024;-9128110,527304424;-16699629,939639317;0,1652052925559313;47836,23733520508
116,44444444444444;-48244290161,13281;-1974156,3534002448;-318557,0479350395;-9143257,871368876;-9205975,44857856;-16842081,69530854;0,1656835031261748;48244,29016113281
116,44791666666667;-48634658432,006836;-1990130,185196528;-321134,6435203488;-9217240,290773362;-9280465,34553278;-16978358,93577976;0,1661380013261681;48634,658432006836
116,45138888888889;-48949854469,29932;-2003028,096272047;-323215,89735298936;-9276976,657025374;-9340611,469468037;-17088394,633640558;0,1665681092359284;48949,85446929932
116,45486111111111;-49114989280,70068;-2009785,2655160243;-324306,25875372207;-9308272,324550267;-9372121,80757008;-17146041,940167256;0,1669720672107954;49114,98928070068
116,45833333333333;-49386746406,555176;-1999175,4828559428;-322594,2256426635;-9868459,609295318;-10526784,935048029;-19845076,19258902;0,1673713844348048;49386,746406555176
116,46180555555556;-49678052330,01709;-2010967,626278037;-324497,0487857741;-9926668,752047364;-10588877,211985266;-19962132,4423741;0,1677625198863226;49678,05233001709
116,46527777777777;-49960763168,33496;-2022411,7565928025;-326343,715268384;-9983160,009940064;-10649137,00389713;-20075734,094656263;0,1681461077148014;49960,76316833496
116,46875;-50228560066,223145;-2033252,0811555188;-328092,94945918594;-10036670,722739518;-10706217,418436237;-20183341,990383446;0,16852539900906;50228,560066223145
116,47222222222223;-50479722976,68457;-2043419,265055242;-329733,5632248231;-10086858,634963894;-10759753,36824419;-20284267,867518477;0,1689075928293201;50479,72297668457
116,47569444444444;-50717012214,660645;-2053024,692613892;-331283,52994451433;-10134273,569123216;-10810331,354512127;-20379617,397061262;0,169294442798357;50717,012214660645
116,47916666666667;-50940695571,899414;-2062079,3136854623;-332744,6165265178;-10178969,576596567;-10858009,034388743;-20469499,274165746;0,1696849624055837;50940,695571899414
116,48263888888889;-51151025390,625;-2070593,416744288;-334118,4831564646;-10220997,444017874;-10902840,582486289;-20554015,628714357;0,1700790478001667;51151,025390625
116,48611111111111;-51349865913,39111;-2078642,6048046888;-335417,3294116657;-10260730,367887177;-10945224,091257889;-20633916,94389002;0,1704776281717354;51349,86591339111
116,48958333333333;-51539560317,993164;-2086321,3643949567;-336656,4019819135;-10298634,758730244;-10985657,085493702;-20710141,152540155;0,1708812631750749;51539,560317993164
116,49305555555556;-51722462081,90918;-2093725,3486664689;-337851,1358075438;-10335182,785833344;-11024643,232911509;-20783637,7681484;0,1712901099073508;51722,46208190918
116,49652777777777;-51900831985,47363;-2100945,7812582967;-339016,25106667966;-10370824,753236976;-11062662,877351925;-20855312,33406673;0,1717037508898932;51900,83198547363
116,5;-52075344657,89795;-2222575,719958125;-358642,9002659702;-10942071,46854736;-12368415,165118424;-23969760,49998888;0,172121174402934;52075,34465789795
116,50347222222223;-52246762275,6958;-2229891,7849911693;-359823,447123575;-10978089,546915287;-12409128,347077146;-24048661,89581971;0,1725410119147248;52246,7622756958
116,50694444444444;-52419503402,70996;-2237264,3626910974;-361013,1130706089;-11014385,845563576;-12450156,016465852;-24128172,76249028;0,1729613436983052;52419,50340270996
116,51041666666667;-52594906997,680664;-2244750,539980536;-362221,1098604956;-11051241,411919173;-12491815,856391216;-24208908,76400283;0,173381774220848;52594,906997680664
116,51388888888889;-52776711845,39795;-2252510,064808823;-363473,2150032419;-11089442,708941655;-12534996,84847103;-24292592,73033864;0,1738058458071047;52776,71184539795
116,51736111111111;-52963573837,28027;-2260485,369895214;-364760,1392330913;-11128706,324329484;-12579378,636452958;-24378603,816988472;0,1742328927658742;52963,57383728027
116,52083333333333;-53156007957,458496;-2268698,446067207;-366085,4310699357;-11169140,522203412;-12625083,597127983;-24467179,187916465;0,1746681221564146;53156,007957458496
116,52430555555556;-53355317115,78369;-2277204,849843441;-367458,0553156462;-11211018,815583505;-12672420,897055196;-24558918,00221269;0,1751289942383856;53355,31711578369
116,52777777777777;-53562248039,245605;-2286036,7618610784;-368883,20475485583;-11254499,634541936;-12721569,618313609;-24654167,31764376;0,1756359956817184;53562,248039245605
116,53125;-53776754379,27246;-2295191,94598564;-370360,5185567737;-11299571,970255451;-12772517,317034896;-24752903,018222354;0,1762014880012762;53776,75437927246
116,53472222222223;-53996446609,49707;-2304568,3610634;-371873,5309897759;-11345733,4589185;-12824696,144240117;-24854024,623099163;0,176825226199509;53996,44660949707
116,53819444444444;-54218142127,99072;-2314030,3627728475;-373400,3539928913;-11392316,30332312;-12877351,252628377;-24956069,25212545;0,1774968452001463;54218,14212799072
116,54166666666667;-54442567062,37793;-2443382,42370164;-394273,0729154918;-10878713,81247909;-12157025,294397864;-23436436,402742468;0,1782076096024926;54442,56706237793
116,54513888888889;-54671359062,194824;-2453650,68427815;-395929,99678124697;-10924431,366587788;-12208114,92422707;-23534927,50820094;0,1789609953946226;54671,359062194824
116,54861111111111;-54902174949,645996;-2464009,6384201143;-397601,5552905184;-10970552,717226095;-12259655,799002038;-23634288,528232865;0,179764009256147;54902,174949645996
116,55208333333333;-55134010505,67627;-2474414,280255216;-399280,4861320916;-11016877,483970525;-12311423,992446294;-23734087,77549611;0,1806131331420907;55134,01050567627
116,55555555555556;-55366098403,930664;-2484830,4376184344;-400961,2751611564;-11063253,5214999;-12363249,481287798;-23833997,47740605;0,1814886802767737;55366,098403930664
116,55902777777777;-55603109550,476074;-2495467,479894721;-402677,7069830117;-11110613,00874695;-12416173,980848731;-23936025,86330391;0,1823689090343133;55603,109550476074
116,5625;-55850296783,447266;-2506561,2590044867;-404467,8395211785;-11160006,033294933;-12471370,970046831;-24042435,177723967;0,1832399354597351;55850,296783447266
116,56597222222223;-56109838485,71777;-2518209,502757241;-406347,442490373;-11211867,710359892;-12529326,692640197;-24154162,80630431;0,1841038242874528;56109,83848571777
116,56944444444444;-56385782432,55615;-2530593,8558026063;-408345,8267317842;-11267006,779556075;-12590944,919802183;-24272951,04825994;0,1849687669181222;56385,78243255615
116,57291666666667;-56685153007,507324;-2544029,759166012;-410513,89295633376;-11326827,684415162;-12657795,125262266;-24401825,55093104;0,1858345400532866;56685,153007507324
116,57638888888889;-57012085533,14209;-2558702,386707561;-412881,52149144735;-11392154,87771624;-12730798,639745953;-24542562,46501495;0,1866895876069133;57012,08553314209
116,57986111111111;-57371286964,416504;-2574823,34648528;-415482,858182852;-11463930,50567488;-12811008,317071369;-24697191,4927581;0,1875228726817445;57371,286964416504
116,58333333333333;-57761562538,14697;-2617753,9298957577;-422410,2932331791;-12136859,129516697;-12780900,53106872;-23939278,82271176;0,1883365880850755;57761,56253814697
116,58680555555556;-58182139778,13721;-2636814,535775487;-425485,9819092263;-12225231,02950453;-12873961,878443116;-24113587,474672344;0,1891371881996178;58182,13977813721
116,59027777777777;-58631556129,45557;-2657182,15940388;-428772,5757219896;-12319662,73905435;-12973404,598660557;-24299848,7635688;0,1899218542248126;58631,55612945557
116,59375;-59103101348,87695;-2678552,556017961;-432220,9806301709;-12418743,668810545;-13077743,249560772;-24495280,38044228;0,1906725541929765;59103,10134887695
116,59722222222223;-59591543197,631836;-2700688,6537365164;-435792,94185293786;-12521374,667323848;-13185820,353315951;-24697714,31026256;0,1913645141709082;59591,543197631836
116,60069444444444;-60091314697,265625;-2723338,298773013;-439447,7709383726;-12626386,657947607;-13296404,796326227;-24904844,614441205;0,1919997970330015;60091,314697265625
116,60416666666667;-60595468711,85303;-2746186,7204179894;-443134,6753401755;-12732320,249210678;-13407959,74463567;-25113792,724563897;0,1925906297417003;60595,46871185303
116,60763888888889;-61092680740,356445;-2768720,3064363804;-446770,7767204159;-12836794,14802322;-13517977,542038348;-25319861,672607195;0,1931397436276297;61092,680740356445
116,61111111111111;-61576137542,72461;-2790630,666759636;-450306,3121362139;-12938378,545885582;-13624952,507367708;-25520231,24092081;0,1936373818597285;61576,13754272461
116,61458333333333;-62038006210,32715;-2811562,5506827254;-453683,9570419853;-13035426,37134718;-13727150,167466167;-25711652,672781456;0,1940663287159978;62038,00621032715
116,61805555555556;-62478209495,54443;-2831512,5499585685;-456903,16147058713;-13127921,82253518;-13824553,881935844;-25894094,79987486;0,194416833595464;62478,20949554443
116,62152777777777;-62893647193,90869;-2850340,179518771;-459941,2562405289;-13215213,559587028;-13916477,74761956;-26066272,89059035;0,1946979434940243;62893,64719390869
116,625;-63281940078,73535;-2784405,385410196;-449301,7781002816;-13427162,151734896;-13745470,312839745;-25371628,43573886;0,194925276257015;63281,94007873535
116,62847222222223;-63640157890,319824;-2800166,9620038923;-451845,12341426447;-13503168,7726815;-13823278,768565126;-25515248,638095923;0,1951071028511923;63640,157890319824
