;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;H2O_sew2
181,34722222222223;-34422193336,48682;-1382765,1042474252;-223128,0054581073;-6503987,175985271;-6508632,034315106;-11602504,300460111;34422192849,46648
181,35069444444446;-34793087482,45239;-1394615,5963489695;-225040,24395631108;-6543144,791120656;-6581126,66172618;-11759967,728593042;34793087273,04147
181,35416666666666;-35202636337,28027;-1407654,0223205765;-227144,17178354767;-6589482,4312141;-6660713,739619353;-11930444,375878844;35202636612,554474
181,35763888888889;-35647641849,51782;-1421770,636504626;-229422,0799814284;-6642272,944592528;-6746817,667710207;-12112997,818163143;35647642479,54113
181,36111111111111;-36122670936,58447;-1436763,1298302554;-231841,3232226094;-6700387,71811662;-6838435,225882661;-12305913,517192127;36122669755,90015
181,36458333333334;-36621525764,46533;-1452396,8633993606;-234364,03932126053;-6762575,461038205;-6934415,827029275;-12507198,353901235;36621525490,11542
181,36805555555554;-37140016937,25586;-1468515,3450804977;-236964,97613798943;-6827973,901859696;-7033983,942520255;-12715519,897865243;37140015958,5674
181,37152777777777;-37675453662,872314;-1485020,259310611;-239628,26911603045;-6896011,021144885;-7136646,415452284;-12930045,879937772;37675452890,46285
181,375;-38226311588,28735;-1499025,2889167634;-241888,1716206596;-6933187,947491058;-7253387,683843403;-13208490,034237515;38226311103,265625
181,37847222222223;-38789196968,07861;-1513469,4107119075;-244218,92763760328;-6974732,096357422;-7371429,086759629;-13486865,054418933;38789198221,6711
181,38194444444446;-39361578655,24292;-1528229,5148335136;-246600,67171177152;-7019809,408385101;-7490402,633892107;-13764903,759387571;39361577383,81685
181,38541666666666;-39908221435,546875;-1541922,625199691;-248810,24179358655;-7061853,259044445;-7603695,768915032;-14030760,289098628;39908220868,78198
181,38888888888889;-40463199234,00879;-1555858,2320494298;-251058,94198979443;-7106691,311576498;-7717871,649600913;-14296763,00013098;40463198147,7951
181,39236111111111;-41040295600,89111;-1570546,0495882486;-253429,02163810385;-7156465,000529989;-7835639,7482570065;-14568228,866612488;41040296003,729614
181,39583333333334;-41624063587,18872;-1585373,8281567288;-255821,6859071086;-7208216,157559092;-7954122,276587588;-14840087,168587511;41624064652,42802
181,39930555555554;-42205485820,77026;-1599985,8753163323;-258179,5389714992;-7260195,242976885;-8071652,055903122;-15109426,990519034;42205485067,08337
181,40277777777777;-42776917362,213135;-1614086,8574953277;-260454,92473220063;-7310954,826981569;-8186813,442309103;-15373740,893714445;42776917348,99916
181,40625;-43334827995,30029;-1627542,9332558296;-262626,2460480998;-7359799,669579215;-8298967,946341582;-15631928,879562763;43334829176,078384
181,40972222222223;-43875726127,62451;-1640225,569556161;-264672,7623601987;-7406071,5742893;-8407479,087534685;-15882863,372730011;43875728079,5924
181,41319444444446;-44395911598,20557;-1652001,800311722;-266573,0177775734;-7449102,927594281;-8511665,102245819;-16125303,95121047;44395909148,305534
