#.t	.in_39
#d	mm
177.6250000	0.0000000
177.6666667	0.0000000
177.7083333	0.0000000
177.7500000	0.0000000
177.7916667	0.0000000
177.8333333	0.0000000
177.8750000	0.0000000
177.9166667	0.0000000
177.9583333	0.0000000
178.0000000	0.0000000
178.0416667	0.0000000
178.0833333	0.0004300
178.1250000	0.0000000
178.1666667	0.0000000
178.2083333	0.0026100
178.2500000	0.0004300
178.2916667	0.0000000
178.3333333	0.0000000
178.3750000	0.0000000
178.4166667	0.0000000
178.4583333	0.0000000
178.5000000	0.0000000
178.5416667	0.0000000
178.5833333	0.0000000
178.6250000	0.0000000
178.6666667	0.0000000
178.7083333	0.0000000
178.7500000	0.0000000
178.7916667	0.0000000
178.8333333	0.0000000
178.8750000	0.0000000
178.9166667	0.0000000
178.9583333	0.0000000
179.0000000	0.0000000
179.0416667	0.0000000
179.0833333	0.0000000
179.1250000	0.0000000
179.1666667	0.0000000
179.2083333	0.0000000
179.2500000	0.0000000
179.2916667	0.0000000
179.3333333	0.0000000
179.3750000	0.0000000
179.4166667	0.0000000
179.4583333	0.0000000
179.5000000	0.0000000
179.5416667	0.0000000
179.5833333	0.0000000
179.6250000	0.0000000
179.6666667	0.0000000
179.7083333	0.0000000
179.7500000	0.0000000
179.7916667	0.0000000
179.8333333	0.0000000
179.8750000	0.0000000
179.9166667	0.0000000
179.9583333	0.0000000
180.0000000	0.0000000
180.0416667	0.0000000
180.0833333	0.0000000
180.1250000	0.0000000
180.1666667	0.0000000
180.2083333	0.0000000
180.2500000	0.0000000
180.2916667	0.0000000
180.3333333	0.0000000
180.3750000	0.0000000
180.4166667	0.0000000
180.4583333	0.0000000
180.5000000	0.0000000
180.5416667	0.0000000
180.5833333	0.0017400
180.6250000	0.0000000
180.6666667	0.0047800
180.7083333	0.9173900
180.7500000	0.5869400
180.7916667	0.0026000
180.8333333	0.0382600
180.8750000	0.0000000
180.9166667	0.1665100
180.9583333	0.7856700
181.0000000	0.0304100
181.0416667	0.2152300
181.0833333	0.3426100
181.1250000	0.0634800
181.1666667	0.0404400
181.2083333	0.0000000
181.2500000	0.0000000
181.2916667	0.0000000
181.3333333	0.0000000
181.3750000	0.0000000
181.4166667	0.0000000
181.4583333	0.0000000
181.5000000	0.0000000
181.5416667	0.0000000
181.5833333	0.0000000
181.6250000	0.0000000
181.6666667	0.0000000
181.7083333	0.2913100
181.7500000	1.0599900
181.7916667	1.0386900
181.8333333	0.7256600
181.8750000	1.4517200
181.9166667	0.9056500
181.9583333	0.2204300
182.0000000	0.0000000
182.0416667	0.0000000
182.0833333	0.0000000
182.1250000	0.0000000
182.1666667	0.0000000
182.2083333	0.0000000
182.2500000	0.0000000
182.2916667	0.0000000
182.3333333	0.0000000
182.3750000	0.0000000
182.4166667	0.0000000
182.4583333	0.0000000
182.5000000	0.0000000
182.5416667	0.0000000
182.5833333	0.0000000
182.6250000	0.0000000
182.6666667	0.0000000
182.7083333	0.0000000
182.7500000	0.0000000
182.7916667	0.0000000
182.8333333	0.0000000
182.8750000	0.0000000
182.9166667	0.0000000
182.9583333	0.0000000
183.0000000	0.0000000
183.0416667	0.0052200
183.0833333	0.8469500
183.1250000	1.4469500
183.1666667	0.1356400
183.2083333	0.0000000
183.2500000	0.0000000
183.2916667	0.0000000
183.3333333	0.0000000
183.3750000	0.0000000
183.4166667	0.1913100
183.4583333	0.0230400
183.5000000	0.0000000
183.5416667	0.0000000
183.5833333	0.0000000
183.6250000	0.0000000
183.6666667	0.0000000
183.7083333	0.0000000
183.7500000	0.0000000
183.7916667	0.0000000
183.8333333	0.0000000
183.8750000	0.0000000
183.9166667	0.0000000
183.9583333	0.0000000
184.0000000	0.0000000
184.0416667	0.0000000
184.0833333	0.0000000
184.1250000	0.0000000
184.1666667	0.0000000
184.2083333	0.0000000
184.2500000	0.1008700
184.2916667	0.7104200
184.3333333	2.2804500
184.3750000	5.2469600
184.4166667	1.1243500
184.4583333	0.5569400
184.5000000	0.0265200
184.5416667	0.0000000
184.5833333	0.0000000
184.6250000	0.0000000
184.6666667	0.0165200
184.7083333	0.1539100
184.7500000	0.0000000
184.7916667	0.0000000
184.8333333	0.0000000
184.8750000	0.0000000
184.9166667	0.0000000
184.9583333	0.0000000
185.0000000	0.0000000
185.0416667	0.0000000
185.0833333	0.0000000
185.1250000	0.1026000
185.1666667	1.5587000
185.2083333	1.8947800
185.2500000	0.0000000
185.2916667	0.0000000
185.3333333	0.0000000
185.3750000	0.0000000
185.4166667	0.0000000
185.4583333	0.0000000
185.5000000	0.0000000
185.5416667	0.0000000
185.5833333	0.0000000
185.6250000	0.0000000
185.6666667	0.0000000
185.7083333	0.0000000
185.7500000	0.0000000
185.7916667	0.0000000
185.8333333	0.0000000
185.8750000	0.0000000
185.9166667	0.0000000
185.9583333	0.0000000
186.0000000	0.0000000
186.0416667	0.0000000
186.0833333	0.0000000
186.1250000	0.0000000
186.1666667	0.0000000
186.2083333	0.0000000
186.2500000	0.0000000
186.2916667	0.0000000
186.3333333	0.0000000
186.3750000	0.0191200
186.4166667	0.1969600
186.4583333	0.2260900
186.5000000	0.0912900
186.5416667	0.0000000
186.5833333	0.0000000
186.6250000	0.0000000
186.6666667	0.0000000
186.7083333	0.0000000
186.7500000	0.0000000
186.7916667	0.0000000
186.8333333	0.0000000
186.8750000	0.0000000
186.9166667	0.0099900
186.9583333	0.0000000
187.0000000	0.0000000
187.0416667	0.0000000
187.0833333	0.0000000
187.1250000	0.0000000
187.1666667	0.0000000
187.2083333	0.0000000
187.2500000	0.0000000
187.2916667	0.0000000
187.3333333	0.0482600
187.3750000	0.0047800
187.4166667	0.0021700
187.4583333	0.0000000
187.5000000	0.0000000
187.5416667	0.0000000
187.5833333	0.0000000
187.6250000	0.0000000
187.6666667	0.0986800
187.7083333	0.0947800
187.7500000	0.9621600
187.7916667	0.1547800
187.8333333	0.5417400
187.8750000	0.1326000
187.9166667	0.0030400
187.9583333	0.0000000
188.0000000	0.0000000
188.0416667	0.0000000
188.0833333	0.0000000
188.1250000	0.0000000
188.1666667	0.0000000
188.2083333	0.0000000
188.2500000	0.0000000
188.2916667	0.0000000
188.3333333	0.0000000
188.3750000	0.0073900
188.4166667	0.0047800
188.4583333	0.0000000
188.5000000	0.0269600
188.5416667	0.3047800
188.5833333	0.0087000
188.6250000	0.1143500
188.6666667	0.0000000
188.7083333	0.0000000
188.7500000	0.0213000
188.7916667	0.2586900
188.8333333	0.4578200
188.8750000	0.0000000
188.9166667	0.0000000
188.9583333	0.0000000
189.0000000	0.0000000
189.0416667	0.0000000
189.0833333	0.0000000
189.1250000	0.0000000
189.1666667	0.0013000
189.2083333	0.0000000
189.2500000	0.0000000
189.2916667	0.0000000
189.3333333	0.0000000
189.3750000	0.0000000
189.4166667	0.0000000
189.4583333	0.0000000
189.5000000	0.0000000
189.5416667	0.0000000
189.5833333	0.0043500
189.6250000	0.1360800
189.6666667	0.0126100
189.7083333	0.0078200
189.7500000	0.0004300
189.7916667	0.0008700
189.8333333	0.0000000
189.8750000	0.0000000
189.9166667	0.0060800
189.9583333	0.0026000
190.0000000	0.0000000
190.0416667	0.0000000
190.0833333	0.0000000
190.1250000	0.0000000
190.1666667	0.0056500
190.2083333	0.0000000
190.2500000	0.0000000
190.2916667	0.0000000
190.3333333	0.0000000
190.3750000	0.0000000
190.4166667	0.0000000
190.4583333	0.0000000
190.5000000	0.0008700
190.5416667	0.0000000
190.5833333	0.0000000
190.6250000	0.6652100
190.6666667	4.7595700
190.7083333	8.9065300
190.7500000	5.2147900
190.7916667	3.4326000
190.8333333	0.0000000
190.8750000	0.0000000
190.9166667	0.0000000
190.9583333	0.0000000
191.0000000	0.0000000
191.0416667	0.0000000
191.0833333	0.0000000
191.1250000	0.1800000
191.1666667	0.0721800
191.2083333	0.0000000
191.2500000	0.0004300
191.2916667	0.0000000
191.3333333	0.0156500
191.3750000	0.0143300
191.4166667	0.0000000
191.4583333	0.0086900
191.5000000	0.0000000
191.5416667	0.0000000
191.5833333	0.0000000
191.6250000	0.0000000
191.6666667	0.0000000
191.7083333	0.0000000
191.7500000	0.0000000
191.7916667	0.0000000
191.8333333	0.0000000
191.8750000	0.0000000
191.9166667	0.0000000
191.9583333	0.0000000
192.0000000	0.0000000
192.0416667	0.0000000
192.0833333	0.0000000
192.1250000	0.0000000
192.1666667	0.0000000
192.2083333	0.0000000
192.2500000	0.0000000
192.2916667	0.0000000
192.3333333	0.0000000
192.3750000	0.0000000
192.4166667	0.0000000
192.4583333	0.0000000
192.5000000	0.0000000
192.5416667	0.0000000
192.5833333	0.0000000
192.6250000	0.0000000
192.6666667	0.0000000
192.7083333	0.0000000
192.7500000	0.0000000
192.7916667	0.0000000
192.8333333	0.0000000
192.8750000	0.0000000
192.9166667	0.0000000
192.9583333	0.0000000
193.0000000	0.0152200
193.0416667	0.0082600
193.0833333	0.0000000
193.1250000	0.0947900
193.1666667	0.0373900
193.2083333	6.0178300
193.2500000	3.7643500
193.2916667	4.6200200
193.3333333	6.6491300
193.3750000	5.0591300
193.4166667	3.2087000
193.4583333	0.0052200
193.5000000	0.0000000
193.5416667	0.0000000
193.5833333	0.0000000
193.6250000	0.0000000
193.6666667	0.0000000
193.7083333	0.0000000
193.7500000	0.1047800
193.7916667	0.0199800
193.8333333	0.0039000
193.8750000	0.0191300
193.9166667	0.0365100
193.9583333	0.0000000
194.0000000	0.0069300
194.0416667	0.0004300
194.0833333	0.0000000
194.1250000	0.0052200
194.1666667	0.0000000
194.2083333	0.0000000
194.2500000	0.0778200
194.2916667	0.0052100
194.3333333	0.1861000
194.3750000	0.0582500
194.4166667	0.0708600
194.4583333	0.1652200
194.5000000	0.3652000
194.5416667	0.0000000
194.5833333	0.0000000
194.6250000	0.0000000
194.6666667	0.0000000
194.7083333	0.0000000
194.7500000	0.0000000
194.7916667	0.0000000
194.8333333	0.0000000
194.8750000	0.0000000
194.9166667	0.0000000
194.9583333	0.0000000
195.0000000	0.0000000
195.0416667	0.0000000
195.0833333	0.0000000
195.1250000	0.0000000
195.1666667	0.0000000
195.2083333	0.0000000
195.2500000	0.0000000
195.2916667	0.0000000
195.3333333	0.0000000
195.3750000	0.0000000
195.4166667	0.0000000
195.4583333	0.0000000
195.5000000	0.0000000
195.5416667	0.0000000
195.5833333	0.0000000
195.6250000	0.0000000
195.6666667	0.0000000
195.7083333	0.0000000
195.7500000	0.0000000
195.7916667	0.0000000
195.8333333	0.0000000
195.8750000	0.0000000
195.9166667	0.0000000
195.9583333	0.0000000
196.0000000	0.0000000
196.0416667	0.0000000
196.0833333	0.0000000
196.1250000	0.0000000
196.1666667	0.0000000
196.2083333	0.0000000
196.2500000	0.0000000
196.2916667	0.0000000
196.3333333	0.0000000
196.3750000	0.0000000
196.4166667	0.0000000
196.4583333	0.0000000
196.5000000	0.0000000
196.5416667	0.0000000
196.5833333	0.0000000
196.6250000	0.0000000
196.6666667	0.0291400
196.7083333	0.1513100
196.7500000	0.1687000
196.7916667	0.5886900
196.8333333	3.5330400
196.8750000	0.0000000
196.9166667	0.0000000
196.9583333	0.0000000
197.0000000	0.0000000
197.0416667	0.0000000
197.0833333	0.0000000
197.1250000	0.0000000
197.1666667	0.0000000
197.2083333	0.0000000
197.2500000	0.0000000
197.2916667	0.0000000
197.3333333	0.0000000
197.3750000	0.0000000
197.4166667	0.0547800
197.4583333	0.4778200
197.5000000	0.4682700
197.5416667	0.0039100
197.5833333	0.1334700
197.6250000	0.0500000
197.6666667	1.2299900
197.7083333	0.0039100
197.7500000	0.0000000
197.7916667	0.0000000
197.8333333	0.0000000
197.8750000	0.0000000
197.9166667	0.0221700
197.9583333	0.0000000
198.0000000	0.0000000
198.0416667	0.0000000
198.0833333	0.0000000
198.1250000	0.0000000
198.1666667	0.0000000
198.2083333	0.0000000
198.2500000	0.0000000
198.2916667	0.0000000
198.3333333	0.0000000
198.3750000	0.0000000
198.4166667	0.0000000
198.4583333	0.0000000
198.5000000	0.0000000
198.5416667	0.0000000
198.5833333	0.0000000
198.6250000	0.0000000
198.6666667	0.0000000
198.7083333	0.0000000
198.7500000	0.0000000
198.7916667	0.0000000
198.8333333	0.0000000
198.8750000	0.0000000
198.9166667	0.0000000
198.9583333	0.0000000
199.0000000	0.0000000
199.0416667	0.0000000
199.0833333	0.0000000
199.1250000	0.0000000
199.1666667	0.0000000
199.2083333	0.0000000
199.2500000	0.0000000
199.2916667	0.0000000
199.3333333	0.0000000
199.3750000	0.0000000
199.4166667	0.0000000
199.4583333	0.0000000
199.5000000	0.0000000
199.5416667	0.0000000
199.5833333	0.0000000
199.6250000	0.0000000
199.6666667	0.0000000
199.7083333	0.0000000
199.7500000	0.0000000
199.7916667	0.0000000
199.8333333	0.0000000
199.8750000	0.0000000
199.9166667	0.0000000
199.9583333	0.0000000
200.0000000	0.0008600
200.0416667	0.0000000
200.0833333	0.0000000
200.1250000	0.0000000
200.1666667	0.0000000
200.2083333	0.0078200
200.2500000	0.0082500
200.2916667	0.0000000
200.3333333	0.0000000
200.3750000	0.0000000
200.4166667	0.0000000
200.4583333	0.0000000
200.5000000	0.0000000
200.5416667	0.0000000
200.5833333	0.0000000
200.6250000	0.0000000
200.6666667	0.0000000
200.7083333	0.0000000
200.7500000	0.0000000
200.7916667	0.0000000
200.8333333	0.0000000
200.8750000	0.0000000
200.9166667	0.0017400
200.9583333	0.0000000
201.0000000	0.0000000
201.0416667	0.0000000
201.0833333	0.0008700
201.1250000	0.0000000
201.1666667	0.0000000
201.2083333	0.0008700
201.2500000	0.0082500
201.2916667	0.0000000
201.3333333	0.0000000
201.3750000	0.0000000
201.4166667	0.0000000
201.4583333	0.0000000
201.5000000	0.0000000
201.5416667	0.0000000
201.5833333	0.0000000
201.6250000	0.0004300
201.6666667	0.0595600
201.7083333	0.0000000
201.7500000	0.0000000
201.7916667	0.0000000
201.8333333	0.0000000
201.8750000	0.0000000
201.9166667	0.0000000
201.9583333	0.0000000
202.0000000	0.0000000
202.0416667	0.0000000
202.0833333	0.0208600
202.1250000	0.0152200
202.1666667	0.0047800
202.2083333	0.1647800
202.2500000	0.0034700
202.2916667	1.0295600
202.3333333	4.7030400
202.3750000	0.0000000
202.4166667	0.0143500
202.4583333	0.0000000
202.5000000	0.0000000
202.5416667	0.0000000
202.5833333	0.0000000
202.6250000	0.0000000
202.6666667	0.0000000
202.7083333	0.0000000
202.7500000	0.0000000
202.7916667	0.0000000
202.8333333	0.0000000
202.8750000	0.0000000
202.9166667	0.0000000
202.9583333	0.0000000
203.0000000	0.0000000
203.0416667	0.0000000
203.0833333	0.0000000
203.1250000	0.0000000
203.1666667	0.0000000
203.2083333	0.0000000
203.2500000	0.0000000
203.2916667	0.0000000
203.3333333	0.0000000
203.3750000	0.0000000
203.4166667	0.0000000
203.4583333	0.0000000
203.5000000	0.0000000
203.5416667	0.0000000
203.5833333	0.0000000
203.6250000	0.0000000
203.6666667	0.0000000
203.7083333	0.0000000
203.7500000	0.0000000
203.7916667	0.0000000
203.8333333	0.0000000
203.8750000	0.0000000
203.9166667	0.0008600
203.9583333	0.0000000
204.0000000	0.0000000
204.0416667	0.0000000
204.0833333	0.0308700
204.1250000	7.1960900
204.1666667	13.4743500
204.2083333	0.5304300
204.2500000	0.3708700
204.2916667	0.0526100
204.3333333	0.0000000
204.3750000	0.0000000
204.4166667	0.0000000
204.4583333	0.0000000
204.5000000	0.0000000
204.5416667	8.6552100
204.5833333	4.3747800
204.6250000	0.0017400
204.6666667	0.0000000
204.7083333	0.0000000
204.7500000	0.0000000
204.7916667	0.0000000
204.8333333	0.0000000
204.8750000	0.0000000
204.9166667	0.0000000
204.9583333	0.0000000
205.0000000	0.0000000
205.0416667	0.0000000
205.0833333	0.0000000
205.1250000	0.0000000
205.1666667	0.0000000
205.2083333	0.0000000
205.2500000	0.0000000
205.2916667	0.0004300
205.3333333	0.0000000
205.3750000	0.0000000
205.4166667	0.0000000
205.4583333	0.0000000
205.5000000	0.0000000
205.5416667	0.0000000
205.5833333	0.0000000
205.6250000	0.0000000
205.6666667	0.0000000
205.7083333	0.0000000
205.7500000	0.0000000
205.7916667	0.0000000
205.8333333	0.0000000
205.8750000	0.0000000
205.9166667	0.0000000
205.9583333	0.0000000
206.0000000	0.0000000
206.0416667	0.0000000
206.0833333	0.0000000
206.1250000	0.0000000
206.1666667	0.0000000
206.2083333	0.0000000
206.2500000	0.0265200
206.2916667	0.1052100
206.3333333	0.0073900
206.3750000	0.0000000
206.4166667	0.0000000
206.4583333	0.0000000
206.5000000	0.0000000
206.5416667	0.0000000
206.5833333	0.0000000
206.6250000	0.0447900
206.6666667	0.1873900
206.7083333	0.1739200
206.7500000	0.4656400
206.7916667	0.2060800
206.8333333	0.0087000
206.8750000	0.1052100
206.9166667	0.5130500
206.9583333	0.0856500
207.0000000	0.0704300
207.0416667	0.1621800
207.0833333	0.2200000
207.1250000	0.0000000
207.1666667	0.0000000
207.2083333	0.0000000
207.2500000	0.0000000
207.2916667	0.0000000
207.3333333	0.0000000
207.3750000	0.0000000
207.4166667	0.0000000
207.4583333	0.0000000
207.5000000	0.0000000
207.5416667	0.0000000
207.5833333	0.0000000
207.6250000	0.0000000
207.6666667	0.0000000
207.7083333	0.0000000
207.7500000	0.0000000
207.7916667	0.0000000
207.8333333	0.0000000
207.8750000	0.0000000
207.9166667	0.0000000
207.9583333	0.0000000
208.0000000	0.0000000
208.0416667	0.0000000
208.0833333	0.0000000
208.1250000	0.0000000
208.1666667	0.0000000
208.2083333	0.0000000
208.2500000	0.0000000
208.2916667	0.0000000
208.3333333	0.0000000
208.3750000	0.0000000
208.4166667	0.0000000
208.4583333	0.0000000
208.5000000	0.0000000
208.5416667	0.0000000
208.5833333	0.0000000
208.6250000	0.0000000
208.6666667	0.0000000
208.7083333	0.0000000
208.7500000	0.0000000
208.7916667	0.0000000
208.8333333	0.0000000
208.8750000	0.0000000
208.9166667	0.0000000
208.9583333	0.0000000
209.0000000	0.0000000
209.0416667	0.0000000
209.0833333	0.0000000
209.1250000	0.0000000
209.1666667	0.0000000
209.2083333	0.0000000
209.2500000	0.0000000
209.2916667	0.0000000
209.3333333	0.0000000
209.3750000	0.0000000
209.4166667	0.0000000
209.4583333	0.0000000
209.5000000	0.0000000
209.5416667	0.0000000
209.5833333	0.0000000
209.6250000	0.0000000
209.6666667	0.0000000
209.7083333	0.0000000
209.7500000	0.0000000
209.7916667	0.0000000
209.8333333	0.0000000
209.8750000	0.0000000
209.9166667	0.0000000
209.9583333	0.0000000
210.0000000	0.0000000
210.0416667	0.0000000
210.0833333	0.0000000
210.1250000	0.0000000
210.1666667	0.0000000
210.2083333	0.0000000
210.2500000	0.0000000
210.2916667	0.0000000
210.3333333	0.0000000
210.3750000	0.0000000
210.4166667	0.0000000
210.4583333	0.0000000
210.5000000	0.0000000
210.5416667	0.0000000
210.5833333	0.0000000
210.6250000	0.0000000
210.6666667	0.0000000
210.7083333	0.0000000
210.7500000	0.0000000
210.7916667	0.0000000
210.8333333	0.0000000
210.8750000	0.0000000
210.9166667	0.0000000
210.9583333	0.0000000
211.0000000	0.0000000
211.0416667	0.0000000
211.0833333	0.0000000
211.1250000	0.0000000
211.1666667	0.0000000
211.2083333	0.0000000
211.2500000	0.0026000
211.2916667	0.0013000
211.3333333	0.0000000
211.3750000	0.0000000
211.4166667	0.0000000
211.4583333	0.0000000
211.5000000	0.0000000
211.5416667	0.0000000
211.5833333	0.0000000
211.6250000	0.0000000
211.6666667	0.0000000
211.7083333	0.0000000
211.7500000	0.0000000
211.7916667	0.0000000
211.8333333	0.0000000
211.8750000	0.0000000
211.9166667	0.0000000
211.9583333	0.0000000
212.0000000	0.0000000
212.0416667	0.0000000
212.0833333	0.0000000
212.1250000	0.0000000
212.1666667	0.0000000
212.2083333	0.0000000
212.2500000	0.0000000
212.2916667	0.0000000
212.3333333	0.0000000
212.3750000	0.0000000
212.4166667	0.0000000
212.4583333	0.0173800
212.5000000	0.0669700
212.5416667	0.0000000
212.5833333	0.0000000
212.6250000	0.0000000
212.6666667	0.0000000
212.7083333	0.0004300
212.7500000	0.0000000
212.7916667	0.0000000
212.8333333	0.0000000
212.8750000	0.0000000
212.9166667	0.0000000
212.9583333	0.0000000
213.0000000	0.0000000
213.0416667	0.0000000
213.0833333	0.0000000
213.1250000	0.0000000
213.1666667	0.0000000
213.2083333	0.0195600
213.2500000	0.4821800
213.2916667	1.2282900
213.3333333	0.5156400
213.3750000	0.1265200
213.4166667	0.3634600
213.4583333	0.8217400
213.5000000	1.2678300
213.5416667	1.2034900
213.5833333	0.0182600
213.6250000	0.0000000
213.6666667	0.0000000
213.7083333	0.0000000
213.7500000	0.0000000
213.7916667	0.0000000
213.8333333	0.0000000
213.8750000	0.0000000
213.9166667	0.0000000
213.9583333	0.0000000
214.0000000	0.0000000
214.0416667	0.0000000
214.0833333	0.0000000
214.1250000	0.0000000
214.1666667	0.0000000
214.2083333	0.0000000
214.2500000	0.0000000
214.2916667	0.0000000
214.3333333	0.0000000
214.3750000	0.0000000
214.4166667	0.0000000
214.4583333	0.0000000
214.5000000	0.0000000
214.5416667	0.0000000
214.5833333	0.0000000
214.6250000	0.0000000
214.6666667	0.0000000
214.7083333	0.0000000
214.7500000	0.0000000
214.7916667	0.0000000
214.8333333	0.0000000
214.8750000	0.0000000
214.9166667	0.0000000
214.9583333	0.0000000
215.0000000	0.0000000
215.0416667	0.0000000
215.0833333	0.0000000
215.1250000	0.0000000
215.1666667	0.0000000
215.2083333	0.0000000
215.2500000	0.0000000
215.2916667	0.0000000
215.3333333	0.0000000
215.3750000	0.0000000
215.4166667	0.0000000
215.4583333	0.0000000
215.5000000	0.0000000
215.5416667	0.0165200
215.5833333	0.0000000
215.6250000	0.4060800
215.6666667	0.0000000
215.7083333	0.0000000
215.7500000	0.0000000
215.7916667	0.0000000
215.8333333	1.0413000
215.8750000	0.0000000
215.9166667	0.0000000
215.9583333	0.0291300
216.0000000	1.3356500
216.0416667	0.6095600
216.0833333	0.2582600
216.1250000	0.0869500
216.1666667	0.0000000
216.2083333	0.0000000
216.2500000	0.0000000
216.2916667	0.0000000
216.3333333	0.0000000
216.3750000	0.0000000
216.4166667	0.0000000
216.4583333	0.0000000
216.5000000	0.0000000
216.5416667	0.0000000
216.5833333	0.0000000
216.6250000	0.0000000
216.6666667	0.0000000
216.7083333	0.0000000
216.7500000	0.0000000
216.7916667	0.0000000
216.8333333	0.0000000
216.8750000	0.0000000
216.9166667	0.0000000
216.9583333	0.0056500
217.0000000	0.0000000
217.0416667	0.0000000
217.0833333	0.0000000
217.1250000	0.0000000
217.1666667	0.0000000
217.2083333	0.0000000
217.2500000	0.0000000
217.2916667	0.0000000
217.3333333	0.0000000
217.3750000	0.0000000
217.4166667	0.0000000
217.4583333	0.0000000
217.5000000	0.0000000
217.5416667	0.0000000
217.5833333	0.0000000
217.6250000	0.0000000
217.6666667	0.0000000
217.7083333	0.0000000
217.7500000	0.0000000
217.7916667	0.0000000
217.8333333	0.0000000
217.8750000	0.0000000
217.9166667	0.0000000
217.9583333	0.0000000
218.0000000	0.0000000
218.0416667	0.0017300
218.0833333	0.0000000
218.1250000	0.0000000
218.1666667	0.0000000
218.2083333	0.0000000
218.2500000	0.0000000
218.2916667	0.0000000
218.3333333	0.0000000
218.3750000	0.0000000
218.4166667	0.0000000
218.4583333	0.0000000
218.5000000	0.0000000
218.5416667	0.0000000
218.5833333	0.0000000
218.6250000	0.0000000
218.6666667	0.0000000
218.7083333	0.0000000
218.7500000	0.0000000
218.7916667	0.0000000
218.8333333	0.0000000
218.8750000	0.0000000
218.9166667	0.0000000
218.9583333	0.0000000
219.0000000	0.0000000
219.0416667	0.0000000
219.0833333	0.2565300
219.1250000	0.5769500
219.1666667	0.0000000
219.2083333	0.0000000
219.2500000	0.7200100
219.2916667	0.0000000
219.3333333	0.0743500
219.3750000	0.0000000
219.4166667	0.0000000
219.4583333	0.0000000
219.5000000	0.0000000
219.5416667	0.0000000
219.5833333	0.0000000
219.6250000	0.0000000
219.6666667	0.0000000
219.7083333	0.0000000
219.7500000	0.0000000
219.7916667	0.0000000
219.8333333	0.0000000
219.8750000	0.0034700
219.9166667	0.0000000
219.9583333	0.0000000
220.0000000	0.0000000
220.0416667	0.0226100
220.0833333	0.0000000
220.1250000	0.0000000
220.1666667	0.0000000
220.2083333	0.0000000
220.2500000	0.0000000
220.2916667	0.0000000
220.3333333	0.0000000
220.3750000	0.0000000
220.4166667	0.0000000
220.4583333	0.0000000
220.5000000	0.0000000
220.5416667	0.0000000
220.5833333	0.0000000
220.6250000	0.0000000
220.6666667	0.0000000
220.7083333	0.0000000
220.7500000	0.0000000
220.7916667	0.0000000
220.8333333	0.0182600
220.8750000	0.0026100
220.9166667	0.0000000
220.9583333	0.0000000
221.0000000	0.0000000
221.0416667	0.0000000
221.0833333	0.0000000
221.1250000	0.0000000
221.1666667	0.0000000
221.2083333	0.0000000
221.2500000	0.0073900
221.2916667	0.0000000
221.3333333	0.0000000
221.3750000	0.8900100
221.4166667	0.0000000
221.4583333	0.0339100
221.5000000	0.6178300
221.5416667	0.0000000
221.5833333	0.0000000
221.6250000	0.0000000
221.6666667	0.0000000
221.7083333	0.0000000
221.7500000	0.0000000
221.7916667	0.0000000
221.8333333	0.0000000
221.8750000	0.0000000
221.9166667	0.0000000
221.9583333	0.0000000
222.0000000	0.0000000
222.0416667	0.0000000
222.0833333	0.0000000
222.1250000	0.0000000
222.1666667	0.0000000
222.2083333	0.0000000
222.2500000	0.0000000
222.2916667	0.0000000
222.3333333	0.0000000
222.3750000	0.0000000
222.4166667	0.0000000
222.4583333	0.0000000
222.5000000	0.0000000
222.5416667	0.0000000
222.5833333	0.0000000
222.6250000	0.0000000
222.6666667	0.0000000
222.7083333	0.0000000
222.7500000	0.0000000
222.7916667	0.0000000
222.8333333	0.0000000
222.8750000	0.0000000
222.9166667	0.0000000
222.9583333	0.0000000
223.0000000	0.0000000
223.0416667	0.0000000
223.0833333	0.0000000
223.1250000	0.0000000
223.1666667	0.0000000
223.2083333	0.0000000
223.2500000	0.0000000
223.2916667	0.0000000
223.3333333	0.0000000
223.3750000	0.0000000
223.4166667	0.0000000
223.4583333	0.0000000
223.5000000	0.0000000
223.5416667	0.0000000
223.5833333	0.0000000
223.6250000	0.0000000
223.6666667	0.0000000
223.7083333	0.0000000
223.7500000	0.0000000
223.7916667	0.0000000
223.8333333	0.0000000
223.8750000	0.0000000
223.9166667	0.0000000
223.9583333	0.0000000
224.0000000	0.0000000
224.0416667	0.0000000
224.0833333	0.0000000
224.1250000	0.0000000
224.1666667	0.0000000
224.2083333	0.0000000
224.2500000	0.0000000
224.2916667	0.0000000
224.3333333	0.0000000
224.3750000	0.0000000
224.4166667	0.0000000
224.4583333	0.0000000
224.5000000	0.0000000
224.5416667	0.0000000
224.5833333	0.0000000
224.6250000	0.0000000
224.6666667	0.0000000
224.7083333	0.0000000
224.7500000	0.0000000
224.7916667	0.0000000
224.8333333	0.0000000
224.8750000	0.0000000
224.9166667	0.0226000
224.9583333	0.0026000
225.0000000	0.0000000
225.0416667	0.0000000
225.0833333	0.0004300
225.1250000	0.0025900
225.1666667	0.0208500
225.2083333	0.0008700
225.2500000	0.0108700
225.2916667	0.0000000
225.3333333	0.0000000
225.3750000	0.0000000
225.4166667	0.0000000
225.4583333	0.0000000
225.5000000	0.0000000
225.5416667	0.0000000
225.5833333	0.0000000
225.6250000	0.0000000
225.6666667	0.0000000
225.7083333	0.0000000
225.7500000	0.0000000
225.7916667	1.7691300
225.8333333	2.0039300
225.8750000	0.9861100
225.9166667	0.0034700
225.9583333	0.0000000
226.0000000	0.0147800
226.0416667	0.0052100
226.0833333	0.0000000
226.1250000	0.0000000
